Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,5000000.0,21000000.0,11000000.0,2000000.0,3000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,67000000.0,60000000.0,89000000.0,82000000.0,58000000.0
Inventories,,,,,
Total current assets,1029000000.0,1098000000.0,1213000000.0,1135000000.0,583000000.0
Property, Plant & Equipment Net,915000000.0,971000000.0,1066000000.0,969000000.0,576000000.0
Goodwill and Intangible Assets,0,0,0,2000000,2000000
Long-term investments,112000000.0,124000000.0,141000000.0,147000000.0,000000.0
Tax assets,,,,,
Total non-current assets,529000000.0,556000000.0,608000000.0,472000000.0,309000000.0
Total assets,1104000000.0,1186000000.0,1319000000.0,1224000000.0,652000000.0
Payables,58000000.0,51000000.0,66000000.0,103000000.0,000000.0
Short-term debt,4000000.0,4000000.0,4000000.0,4000000.0,000000.0
Total current liabilities,75000000.0,67000000.0,89000000.0,132000000.0,68000000.0
Long-term debt,514000000.0,544000000.0,605000000.0,471000000.0,267000000.0
Total debt,514000000.0,544000000.0,605000000.0,471000000.0,267000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,529000000.0,556000000.0,608000000.0,472000000.0,309000000.0
Total liabilities,605000000.0,622000000.0,698000000.0,604000000.0,377000000.0
Other comprehensive income,490000000.0,553000000.0,610000000.0,607000000.0,269000000.0
Retained earnings (deficit),,,,,
Total shareholders equity,500000000.0,564000000.0,621000000.0,620000000.0,275000000.0
Investments,112000000.0,124000000.0,141000000.0,147000000.0,000000.0
Net Debt,513000000,527000000,598000000,473000000,264000000
Other Assets,3000000,7000000,8000000,19000000,11000000
Other Liabilities,28000000,24000000,22000000,25000000,110000000
