Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,54406000.0,63425000.0,59566000.0,20793716.0,40934091.0,0.0,22829261.0
Short-term investments,2391702000.0,1665950000.0,319984000.0,0.0,,0.0,
Cash and short-term investments,2446108000.0,1729375000.0,379550000.0,20793716.0,,0.0,
Receivables,8888000.0,6756000.0,54700000.0,0.0,0.0,0.0,6801398.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,2454996000.0,1736131000.0,434250000.0,20793716.0,,0.0,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,3636000.0,19063807.0,22181291.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,,0.0,
Tax assets,18084000.0,17155000.0,1371000.0,3926536.0,0.0,0.0,0.0
Total non-current assets,581847000.0,787372000.0,2171017000.0,754345205.0,,0.0,
Total assets,3036843000.0,2523503000.0,2605267000.0,775138921.0,792398605.0,0.0,201648007.0
Payables,73512000.0,74636000.0,70207000.0,18572613.0,11731089.0,0.0,8016348.0
Short-term debt,109979000.0,108991000.0,326610000.0,0.0,,0.0,
Total current liabilities,183491000.0,183627000.0,396817000.0,18572613.0,,0.0,
Long-term debt,337306000.0,6107000.0,7378000.0,100768428.0,,0.0,
Total debt,447285000.0,115098000.0,333988000.0,100768428.0,547998703.0,0.0,116080467.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,357278000.0,24613000.0,8010000.0,108268428.0,,0.0,
Total liabilities,2492012000.0,1987430000.0,2092170000.0,615914684.0,599014793.0,0.0,136507212.0
Other comprehensive income,540478000,539455000,513295000,164207617,0.0,0.0,0.0
Retained earnings (deficit),5272000.0,-3385000.0,-201000.0,-4984178.0,9029947.0,0.0,5281941.0
Total shareholders equity,544831000.0,536073000.0,513097000.0,159224237.0,173238362.0,0.0,45041918.0
Investments,2391702000.0,1665950000.0,319984000.0,0.0,723190360.0,0.0,170671683.0
Net Debt,392879000.0,51673000.0,274422000.0,79974712.0,,0.0,
Other Assets,0.0,0.0,0.0,0.0,,0.0,
Other Liabilities,1951243000.0,1779190000.0,1687343000.0,489073643.0,,0.0,
