Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,155319148.9362,159850230.4147,138629283.4891,144510156.8527,155058464.667,194644399.6545,204983922.8296,193345559.3398,204346598.9275,199471598.4148
Stock-based compensation,531914.8936,576036.8664,1557632.3988,771406.5312,762582.6131,2591419.522,1875669.8821,1571915.1166,282246.6836,264200.7926
Operating Cash Flow,204787234.0426,222926267.2811,202751817.2378,214965286.7061,395780376.2074,448027641.8082,439710610.9325,348965155.8816,671747106.9715,549537648.6129
Capital Expenditure,-94414893.617,-99366359.447,-76064382.1391,-77397788.6346,-72445348.2461,-74287359.6314,-120578778.135,-86455331.4121,-123906294.101,-106737120.2114
Acquisitions and disposals,0.0,864055.2995,0.0,0.0,0.0,0.0,0.0,-381975373.3298,-30482641.829,0.0
Investment purchases and sales,-14893617.0213,-22177419.3548,-2336448.5981,72255078.4263,-2796136.2481,-7198387.5612,-52518756.6988,51873198.8473,-48264182.8959,-53896961.6909
Investing Cash flow,-167819148.9362,-185483870.9677,-94496365.5244,-24685008.9997,-88967971.5302,-99049812.8419,-189710610.9325,-433848572.1771,-250917301.7217,-204491413.4742
Issuance (repayment) of debt,96542553.1915,-191244239.6313,67757009.3458,-225250707.1227,-197763091.0015,-325367117.7656,84673097.5348,473408435.9445,-99068585.9441,175693527.0806
Issuance (buybacks) of shares,88829787.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,-288018.4332,-259605.3998,-257135.5104,-1016776.8175,-23322775.6982,-104769560.5573,-224783861.6715,-372283375.6703,-313342140.0264
Financing Cash Flow,142819148.9362,-242799539.1705,16095534.7871,-292105939.8303,-281138790.0356,-451770803.3401,-117631296.8917,187319884.7262,-525261078.1823,-179128137.3844
Effect of forex changes on cash,-265957.4468,0.0,0.0,-257135.5104,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,179787234.0426,-205357142.8571,124350986.5005,-101825662.1239,25673614.6416,-102792974.3737,132368703.1083,101388525.0196,-104431272.9325,165918097.7543
Free Cash Flow,110372340.4255,123559907.8341,126687435.0987,137567498.0715,323335027.9614,373740282.1768,319131832.7974,262509824.4695,547840812.8704,442800528.4016
Net Cash/Marketcap,,,,,,,,,,
