Date,2018-01,2017-01,2016-01,2015-01,2014-01
Depreciation & Amortization,12000000.0,12000000.0,12000000.0,12000000.0,13000000.0
Stock-based compensation,1000000.0,1000000.0,2000000.0,2000000.0,3000000.0
Operating Cash Flow,-7000000.0,10000000.0,5000000.0,19000000.0,25000000.0
Capital Expenditure,-5000000.0,-10000000.0,-26000000.0,-20000000.0,-9000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,3000000,15000000,-1000000,-16000000
Investing Cash flow,-5000000.0,-6000000.0,-11000000.0,-22000000.0,-25000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-0000000.0,-0000000.0,-0000000.0,-1000000.0,0000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-12000000.0,4000000.0,-6000000.0,-4000000.0,0000000.0
Free Cash Flow,-12000000.0,-0000000.0,-21000000.0,-1000000.0,17000000.0
Net Cash/Marketcap,,,,,
