Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,182578000.0,137522000.0,126790000.0,105039000.0,171439000.0,149727000.0,37204000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,,
Cash and short-term investments,182578000.0,137522000.0,126790000.0,105039000.0,171439000.0,,
Receivables,0.0,8098000.0,8098000.0,8098000.0,8098000.0,25521000.0,22033000.0
Inventories,1862000.0,1425000.0,1479000.0,1451000.0,696000.0,318000.0,304000.0
Total current assets,184440000.0,147045000.0,136367000.0,114588000.0,180233000.0,,
Property Plant & Equipment Net,1299901000.0,1145842000.0,1014532000.0,1091479000.0,990303000.0,765326000.0,771936000.0
Goodwill and Intangible Assets,27678000.0,22545000.0,22846000.0,23160000.0,2542000.0,2631000.0,2721000.0
Long-term investments,0.0,0.0,0.0,10377000.0,0.0,,
Tax assets,0.0,0.0,0.0,590000.0,653000.0,0.0,0.0
Total non-current assets,1452047000.0,1276774000.0,1120630000.0,1238162000.0,1049275000.0,,
Total assets,1636487000.0,1423819000.0,1256997000.0,1352750000.0,1229508000.0,962419000.0,847280000.0
Payables,64116000.0,56803000.0,44791000.0,43568000.0,29273000.0,30970000.0,18694000.0
Short-term debt,4001000.0,0.0,2500000.0,0.0,0.0,,
Total current liabilities,68117000.0,56803000.0,47291000.0,43568000.0,29273000.0,,
Long-term debt,985873000.0,820959000.0,764616000.0,835592000.0,765230000.0,,
Total debt,989874000.0,820959000.0,767116000.0,835592000.0,765230000.0,621882000.0,570809000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,986180000.0,822073000.0,765115000.0,835592000.0,764727000.0,,
Total liabilities,1239011000.0,1042514000.0,948201000.0,1013891000.0,950604000.0,659292000.0,594902000.0
Other comprehensive income,512561000,469791000,401790000,438347000,375054000,0.0,0.0
Retained earnings (deficit),-115410000.0,-88807000.0,-93254000.0,-99773000.0,-96404000.0,-101062000.0,-32513000.0
Total shareholders equity,397476000.0,381305000.0,308796000.0,338859000.0,278904000.0,146027000.0,239863000.0
Investments,0.0,0.0,0.0,10377000.0,0.0,8098000.0,8098000.0
Net Debt,807296000.0,683437000.0,640326000.0,730553000.0,593791000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,184714000.0,163638000.0,135795000.0,134731000.0,156604000.0,,
