Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,4572487.0,1847171.0,4117324.0,7814220.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,4572487.0,1847171.0,4117324.0,7814220.0
Receivables,373858.0,809540.0,542420.0,678646.0
Inventories,543747.0,533425.0,692368.0,826012.0
Total current assets,5783010.0,3501780.0,5681758.0,9891367.0
Property Plant & Equipment Net,1221827.0,835537.0,800723.0,1074710.0
Goodwill and Intangible Assets,1686180.0,1953996.0,2221812.0,2526342.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,52348036.0,49251408.0,63520548.0,41554045.0
Total non-current assets,3167353.0,3118134.0,3302287.0,3871379.0
Total assets,8950363.0,6619914.0,8984045.0,13762746.0
Payables,1623751.0,1691712.0,2232563.0,2285792.0
Short-term debt,399345.0,154839.0,184399.0,0.0
Total current liabilities,4381107.0,4789592.0,5271937.0,4893792.0
Long-term debt,660340.0,290719.0,0.0,1000000.0
Total debt,1059685.0,445558.0,184399.0,1000000.0
Deferred revenue,15824.0,24442.0,37397.0,50925.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,823259.0,581438.0,398084.0,1377908.0
Total liabilities,5641622.0,5218917.0,5816564.0,6271700.0
Other comprehensive income,165313902,150114671,136199382,121490994
Retained earnings (deficit),-162078525.0,-148710427.0,-133291119.0,-114124366.0
Total shareholders equity,3308741.0,1400997.0,3167481.0,7491046.0
Investments,0.0,0.0,0.0,0.0
Net Debt,-3512802.0,-1401613.0,-3932925.0,-6814220.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,437256.0,0.0,146543.0,0.0
