Date,2018-01,2017-01,2016-01,2015-01,2014-01
Depreciation & Amortization,15000000.0,15000000.0,14000000.0,13000000.0,13000000.0
Stock-based compensation,6000000.0,6000000.0,5000000.0,6000000.0,5000000.0
Operating Cash Flow,30000000.0,42000000.0,30000000.0,55000000.0,0000000.0
Capital Expenditure,-8000000.0,-13000000.0,-16000000.0,-17000000.0,-22000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-3000000,-1000000,10000000,-5000000,-15000000
Investing Cash flow,-11000000.0,-14000000.0,3000000.0,-21000000.0,-27000000.0
Issuance (repayment) of debt,-280000000.0,-363000000.0,-448000000.0,-243000000.0,-409000000.0
Issuance (buybacks) of shares,-1000000.0,-2000000.0,-7000000.0,-9000000.0,-7000000.0
Dividend payments,,,,,
Financing Cash Flow,-14000000.0,-29000000.0,-45000000.0,-18000000.0,-1000000.0
Effect of forex changes on cash,-0000000.0,0000000.0,1000000.0,0000000.0,-0000000.0
Net cash flow / Change in cash,5000000.0,-1000000.0,-12000000.0,17000000.0,-28000000.0
Free Cash Flow,22000000.0,29000000.0,14000000.0,38000000.0,-22000000.0
Net Cash/Marketcap,,,,,
