date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2017-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,122320000.0,17673317.0,60267491.0,45824328.0,-8681915.0
,depreciationAndAmortization,18350000.0,18753270.0,19303179.0,19075353.0,645742.0
,deferredIncomeTax,-6620000.0,-6800919.0,-8345235.0,-20675807.0,40188.0
,stockBasedCompensation,3383000.0,1546861.0,1441089.0,2743116.0,1106454.0
,changeInWorkingCapital,-59503.0,122801358.0,66285582.0,34178417.0,-5747571.0
,accountsReceivables,3011000.0,9278497.0,-28626299.0,10702753.0,-2780122.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,15819000.0,-4394760.0,-22669230.0,-3687022.0,3653211.0
,otherWorkingCapital,223585000.0,223644503.0,100843145.0,34557563.0,379146.0
,otherNonCashItems,-91210497.0,-140300504.0,-113456067.0,-29216028.0,4498024.0
,netCashProvidedByOperatingActivites,46163000.0,13673383.0,25496039.0,51929379.0,-8139078.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1164000.0,-1041670.0,-1170064.0,-2084770.0,-297561.0
,acquisitionsNet,31420000.0,-52510514.0,-16706152.0,36595842.0,-858670.0
,purchasesOfInvestments,-1793000.0,-115893452.0,-414013.0,-5283.0,0.0
,salesMaturitiesOfInvestments,50625000.0,0.0,0.0,25000.0,0.0
,otherInvestingActivites,16405000.0,-11185000.0,-6892589.0,-26560000.0,-235058.0
,netCashUsedForInvestingActivites,95493000.0,-180630636.0,-25182818.0,7970789.0,-1391289.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9605000.0,-55116999.0,-593869.0,-102348.0,-550000.0
,commonStockIssued,0.0,754998.0,200000.0,2160736.0,0.0
,commonStockRepurchased,-537000.0,-7569685.0,-5047643.0,-3175836.0,0.0
,dividendsPaid,-51319000.0,-61717367.0,-17758808.0,-10447923.0,0.0
,otherFinancingActivites,9765000.0,286979765.0,12023977.0,-3410178.0,9474568.0
,netCashUsedProvidedByFinancingActivities,-51696000.0,163330712.0,-11176343.0,-14975549.0,8924568.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,89960000.0,-3626541.0,-10863122.0,44924619.0,-605799.0
,cashAtEndOfPeriod,193970000.0,104010432.0,107636973.0,99749199.0,8664211.0
,cashAtBeginningOfPeriod,104010000.0,107636973.0,118500095.0,54824580.0,9270010.0
,operatingCashFlow,46163000.0,13673383.0,25496039.0,51929379.0,-8139078.0
,capitalExpenditure,-1164000.0,-1041670.0,-1170064.0,-2084770.0,-297561.0
,freeCashFlow,44999000.0,12631713.0,24325975.0,49844609.0,-8436639.0
