Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30
Cash and cash equivalents,49276000.0,46428000.0,44555000.0,54738000.0,65180000.0,26260000.0,18424000.0,21975000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,49276000.0,46428000.0,44555000.0,54738000.0,65180000.0,26260000.0,18424000.0,21975000.0
Receivables,51929000.0,0.0,0.0,0.0,800000.0,128425000.0,116753000.0,91774000.0
Inventories,203840000.0,201596000.0,144606000.0,132877000.0,125198000.0,116159000.0,101794000.0,102800000.0
Total current assets,555313000.0,436988000.0,388165000.0,362211000.0,354192000.0,291334000.0,254787000.0,232815000.0
Property Plant & Equipment Net,143629000.0,137210000.0,137549000.0,120701000.0,106779000.0,97934000.0,91858000.0,93014000.0
Goodwill and Intangible Assets,40292000.0,10566000.0,10772000.0,10784000.0,7073000.0,4394000.0,4760000.0,5190000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,16204000.0,14869000.0,18050000.0,15874000.0,15826000.0,0.0,0.0,0.0
Total non-current assets,208798000.0,171770000.0,166779000.0,148354000.0,129065000.0,117396000.0,112961000.0,119097000.0
Total assets,764111000.0,608758000.0,554944000.0,510565000.0,483257000.0,408730000.0,367748000.0,351912000.0
Payables,197001000.0,187788000.0,154619000.0,142152000.0,133409000.0,119853000.0,107899000.0,94958000.0
Short-term debt,34713000.0,8337000.0,10000000.0,9000000.0,0.0,0.0,0.0,0.0
Total current liabilities,274910000.0,228571000.0,199249000.0,174803000.0,159954000.0,146455000.0,127083000.0,107225000.0
Long-term debt,91500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,126213000.0,8337000.0,10000000.0,9000000.0,0.0,0.0,0.0,0.0
Deferred revenue,6345000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,5760000.0,2803000.0,6412000.0,1878000.0,2022000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,119347000.0,24660000.0,15385000.0,11659000.0,11207000.0,9903000.0,9479000.0,7972000.0
Total liabilities,394257000.0,253231000.0,212672000.0,186196000.0,170808000.0,156358000.0,136562000.0,115197000.0
Other comprehensive income,243500000,263052000,268685000,288067000,298491000,1619000.0,-3276000.0,-4447000.0
Retained earnings (deficit),133982000.0,99374000.0,82671000.0,48492000.0,26205000.0,0.0,,
Total shareholders equity,369854000.0,355527000.0,342272000.0,324369000.0,312449000.0,252372000.0,231186000.0,236715000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,76937000.0,-38091000.0,-34555000.0,-45738000.0,-65180000.0,-26260000.0,-18424000.0,-21975000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,20490000.0,17816000.0,16266000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,26602000.0,19184000.0,12267000.0
