date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14984000000.0,-8165000000.0,-44187000000.0,-27710000000.0,-26145000000.0,-5367000000.0,-12871000000.0,-5761000000.0,-5469000000.0,-22344000000.0,-7824194000.0,-14853133000.0,-612500000.0,-1258178000.0,-1525407000.0,-1160639000.0,-1059940000.0,-766058000.0,-706916000.0,-1125292000.0,-1012600000.0,-1218200000.0,-891400000.0,-603500000.0,-54000000.0,-1737500000.0
,commonStockIssued,199000000.0,175000000.0,164000000.0,131000000.0,111000000.0,100000000.0,81000000.0,3233000000.0,40000000.0,30000000.0,1537363000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-2481000000.0,-2284000000.0,-240000000.0,-3661000000.0,-2441000000.0,-2045000000.0,-1033000000.0,-43000000.0,-42000000.0,-22000000.0,-3569771000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1035000000.0,-1038000000.0,-1045000000.0,-1026000000.0,-974000000.0,-746000000.0,-608000000.0,-126000000.0,-91000000.0,-91000000.0,-318844000.0,-568255000.0,-42055000.0,-32324000.0,-27504000.0,-25618000.0,-24282000.0,-23457000.0,-22310000.0,-20824000.0,-20700000.0,-20500000.0,-20600000.0,-20600000.0,-15900000.0,0.0
,otherFinancingActivites,17000000.0,38000000.0,124000000.0,-1500000000.0,-783000000.0,640000000.0,-446000000.0,80000000.0,57000000.0,3000000.0,-6881000.0,43420000.0,-4087675000.0,0.0,0.0,0.0,0.0,725075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83000000.0
,netCashUsedProvidedByFinancingActivities,6619000000.0,1777000000.0,3218000000.0,15727000000.0,20380000000.0,7638000000.0,-18472000000.0,14147000000.0,3497000000.0,-16041000000.0,-12050088000.0,14796360000.0,-2384344000.0,4339192000.0,5914385000.0,5376232000.0,7888275000.0,7357817000.0,6774367000.0,4533197000.0,3186600000.0,1427700000.0,309400000.0,1453300000.0,1468300000.0,908300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,260000000.0,-863000000.0,1859000000.0,1953000000.0,781000000.0,951000000.0,-4767000000.0,5220000000.0,589000000.0,-3436000000.0,1193281000.0,2669934000.0,160913000.0,589229000.0,2660056000.0,-569071000.0,1061504000.0,211540000.0,470531000.0,-9790000.0,-53700000.0,-100000.0,-100000.0,0.0,100000.0,0.0
,cashAtEndOfPeriod,13749000000.0,13489000000.0,14352000000.0,9976000000.0,8023000000.0,7242000000.0,6291000000.0,11058000000.0,5838000000.0,5249000000.0,8684624000.0,7491343000.0,4821409000.0,4660496000.0,4071267000.0,1411211000.0,1980282000.0,918778000.0,707238000.0,236707000.0,246500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,13489000000.0,14352000000.0,12493000000.0,8023000000.0,7242000000.0,6291000000.0,11058000000.0,5838000000.0,5249000000.0,8685000000.0,7491343000.0,4821409000.0,4660496000.0,4071267000.0,1411211000.0,1980282000.0,918778000.0,707238000.0,236707000.0,246497000.0,300200000.0,237700000.0,529000000.0,872500000.0,406900000.0,1000000.0
,operatingCashFlow,16639000000.0,12978000000.0,14182000000.0,11856000000.0,10127000000.0,9304000000.0,9984000000.0,9060000000.0,7455000000.0,8142000000.0,2796947000.0,3482975000.0,13010430000.0,3376738000.0,3632048000.0,4527755000.0,2027859000.0,2275787000.0,1267749000.0,1396076000.0,1272300000.0,780600000.0,508600000.0,275300000.0,117700000.0,59100000.0
,capitalExpenditure,-887000000.0,-874000000.0,-1018000000.0,-779000000.0,-532000000.0,-502000000.0,-818000000.0,-560000000.0,-315000000.0,-340000000.0,-231624000.0,-356327000.0,-437545000.0,-712190000.0,-159823000.0,-208975000.0,-252400000.0,-275436000.0,-326594000.0,-374018000.0,-351000000.0,-153000000.0,-51600000.0,-74900000.0,-61600000.0,-58100000.0
,freeCashFlow,15752000000.0,12104000000.0,13164000000.0,11077000000.0,9595000000.0,8802000000.0,9166000000.0,8500000000.0,7140000000.0,7802000000.0,2565323000.0,3126648000.0,12572885000.0,2664548000.0,3472225000.0,4318780000.0,1775459000.0,2000351000.0,941155000.0,1022058000.0,921300000.0,627600000.0,457000000.0,200400000.0,56100000.0,1000000.0
