Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,3191000.0,3897000.0,1350000.0,1192000.0,15170000.0,4115000.0,4768000.0,2082000.0,2988000.0
Short-term investments,11915000.0,26167000.0,15086000.0,5941000.0,17853000.0,18363000.0,0.0,675000.0,3600000.0
Cash and short-term investments,3191000.0,3897000.0,1350000.0,1192000.0,15170000.0,4115000.0,4768000.0,2757000.0,6588000.0
Receivables,16160000.0,27792000.0,29251000.0,18605000.0,23435000.0,7342000.0,3700000.0,11620000.0,9231000.0
Inventories,14083000.0,15122000.0,13164000.0,15739000.0,12069000.0,2141000.0,0.0,1247000.0,1355000.0
Total current assets,50862000.0,80506000.0,65407000.0,49769000.0,76124000.0,35496000.0,20933000.0,27982000.0,38040000.0
Property Plant & Equipment Net,647413000.0,681000000.0,677329000.0,628564000.0,391499000.0,288729000.0,243022000.0,202393000.0,185579000.0
Goodwill and Intangible Assets,147827000.0,165172000.0,169869000.0,163136000.0,118108000.0,56329000.0,41238000.0,16866000.0,11683000.0
Long-term investments,2800000.0,3200000.0,3500000.0,0.0,0.0,0.0,0.0,1350000.0,0.0
Tax assets,8400000.0,24294000.0,30271.0,29518.0,800000.0,100000.0,1400000.0,0.0,0.0
Total non-current assets,816060000.0,866730000.0,866582000.0,803325000.0,528522000.0,356125000.0,294877000.0,243154000.0,219375000.0
Total assets,866922000.0,947236000.0,931989000.0,853094000.0,604646000.0,391621000.0,315810000.0,271136000.0,257415000.0
Payables,32632000.0,35789000.0,34903000.0,32577000.0,33575000.0,20567000.0,14238000.0,13166000.0,12165000.0
Short-term debt,2296000.0,2916000.0,2100000.0,8342000.0,26303000.0,2568000.0,2187000.0,13051000.0,20186000.0
Total current liabilities,88448000.0,93473000.0,75133000.0,67458000.0,94033000.0,38857000.0,30112000.0,44515000.0,56267000.0
Long-term debt,519276000.0,529147000.0,465119000.0,430632000.0,201276000.0,173509000.0,183751000.0,218679000.0,182774000.0
Total debt,521572000.0,532063000.0,467219000.0,438974000.0,227579000.0,176077000.0,185938000.0,231730000.0,202960000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,7540000.0,8303000.0,12467000.0,9818000.0,10042000.0,9000.0,342000.0,7777000.0,8658000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,637851000.0,654245000.0,608295000.0,516780000.0,259412000.0,257332000.0,270567000.0,259308000.0,229326000.0
Total liabilities,755989000.0,775899000.0,710945000.0,584103000.0,414124000.0,296950000.0,301265000.0,303823000.0,285593000.0
Other comprehensive income,110933000,171337000,221044000,268991000,190522000,94671000,14545000,0.0,0.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Total shareholders equity,110933000.0,171337000.0,221044000.0,268991000.0,190522000.0,94671000.0,14545000.0,-32687000.0,-28178000.0
Investments,14715000.0,29367000.0,18586000.0,5941000.0,17853000.0,18363000.0,0.0,2025000.0,3600000.0
Net Debt,518381000.0,528166000.0,465869000.0,437782000.0,212409000.0,171962000.0,181170000.0,228973000.0,196372000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358000.0,20866000.0
Other Liabilities,29690000.0,28181000.0,27517000.0,-135000.0,60679000.0,761000.0,586000.0,18298000.0,23916000.0
