Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,128000000.0,96000000.0,122000000.0,131000000.0,143000000.0
Stock-based compensation,,,,,
Operating Cash Flow,152000000.0,189000000.0,220000000.0,312000000.0,395000000.0
Capital Expenditure,-79000000.0,-60000000.0,-111000000.0,-113000000.0,-103000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,40000000,60000000,193000000,343000000,332000000
Investing Cash flow,40000000.0,296000000.0,2000000.0,305000000.0,310000000.0
Issuance (repayment) of debt,-183000000.0,-156000000.0,-52000000.0,-134000000.0,-377000000.0
Issuance (buybacks) of shares,-311000000.0,-316000000.0,-405000000.0,-406000000.0,-276000000.0
Dividend payments,,,,,
Financing Cash Flow,-318000000.0,-375000000.0,-285000000.0,-528000000.0,-731000000.0
Effect of forex changes on cash,7000000.0,000000.0,000000.0,000000.0,000000.0
Net cash flow / Change in cash,-119000000.0,110000000.0,-62000000.0,89000000.0,-26000000.0
Free Cash Flow,73000000.0,129000000.0,109000000.0,199000000.0,292000000.0
Net Cash/Marketcap,,,,,
