date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-503700000.0,-403300000.0,-104800000.0,-324600000.0,-1800000.0,-2000000.0,-351200000.0,-602400000.0,-401500000.0,-38900000.0,-217300000.0,-778700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,511200000.0,25600000.0,734300000.0,58600000.0,85600000.0,45267000.0,62900000.0,41100000.0,36900000.0,19600000.0,31200000.0,13000000.0
,commonStockRepurchased,0.0,0.0,-117100000.0,-300100000.0,-303300000.0,-285200000.0,-275100000.0,-481800000.0,-350500000.0,-400800000.0,-265900000.0,0.0,-11300000.0,0.0,0.0,0.0,0.0,-28600000.0,-7900000.0,-118000000.0,-236756000.0,-300500000.0,-164900000.0,-144100000.0,-86900000.0,-69700000.0,-44500000.0
,dividendsPaid,-398100000.0,-363100000.0,-322100000.0,-280300000.0,-238400000.0,-195500000.0,-159000000.0,-137600000.0,-115000000.0,-145700000.0,-41100000.0,-49800000.0,-27600000.0,-27600000.0,-47000000.0,-42600000.0,-43400000.0,-26400000.0,-145600000.0,-144400000.0,-123510000.0,-90400000.0,-79700000.0,-61200000.0,-51800000.0,-46100000.0,-40400000.0
,otherFinancingActivites,-98600000.0,-61100000.0,-95000000.0,-116000000.0,-76900000.0,-56000000.0,-14600000.0,-43300000.0,-58900000.0,1900000.0,-40800000.0,-26200000.0,-11400000.0,-15500000.0,-104200000.0,-17900000.0,1300000.0,-27000000.0,20400000.0,0.0,0.0,-100000.0,-100000.0,-200000.0,0.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-346200000.0,-843000000.0,1853200000.0,-1004900000.0,-666400000.0,-472800000.0,-343900000.0,-1212300000.0,131300000.0,-541000000.0,-547700000.0,-267000000.0,-275800000.0,-37300000.0,-129700000.0,410100000.0,-250200000.0,467700000.0,-459300000.0,675500000.0,365183000.0,52200000.0,-201900000.0,85200000.0,-120400000.0,-13900000.0,-107400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,31000000.0,-6000000.0,-47300000.0,16800000.0,11600000.0,-156100000.0,-101000000.0,-94100000.0,-6200000.0,-46700000.0,19400000.0,84800000.0,-92900000.0,66200000.0,-11100000.0,-30800000.0,17800000.0,18500000.0,60400000.0,-36900000.0,-41523000.0,-42200000.0,11600000.0,-43800000.0,-5800000.0,8900000.0,15200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1315800000.0,518500000.0,-120500000.0,-302500000.0,-405300000.0,-157700000.0,23800000.0,-938000000.0,272100000.0,-373000000.0,180500000.0,388000000.0,92300000.0,59200000.0,-120200000.0,525500000.0,-321500000.0,1072700000.0,-2200000.0,90600000.0,-320764000.0,220900000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2511500000.0,1195700000.0,677200000.0,797700000.0,1097600000.0,1502900000.0,1660600000.0,1636800000.0,2574800000.0,2302700000.0,2675700000.0,2495200000.0,2107200000.0,2014900000.0,1955700000.0,2075900000.0,1550400000.0,2005700000.0,933000000.0,935200000.0,708312000.0,981400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1195700000.0,677200000.0,797700000.0,1100200000.0,1502900000.0,1660600000.0,1636800000.0,2574800000.0,2302700000.0,2675700000.0,2495200000.0,2107200000.0,2014900000.0,1955700000.0,2075900000.0,1550400000.0,1871900000.0,933000000.0,935200000.0,844600000.0,1029076000.0,760500000.0,738100000.0,468500000.0,418400000.0,413700000.0,292300000.0
,operatingCashFlow,1847200000.0,1529200000.0,565100000.0,881800000.0,513400000.0,674000000.0,669500000.0,592900000.0,357200000.0,273500000.0,817300000.0,540800000.0,865300000.0,298100000.0,9000000.0,-20200000.0,455500000.0,502000000.0,873800000.0,148500000.0,300179000.0,562300000.0,504700000.0,277100000.0,249000000.0,164400000.0,285300000.0
,capitalExpenditure,-167500000.0,-198500000.0,-177100000.0,-155900000.0,-200700000.0,-161100000.0,-148700000.0,-173000000.0,-169200000.0,-140300000.0,-96300000.0,-67100000.0,-138400000.0,-147600000.0,-127800000.0,-140700000.0,-194000000.0,-159600000.0,-183200000.0,-268000000.0,-201871000.0,-400100000.0,-258500000.0,-177000000.0,-79100000.0,-69600000.0,-55900000.0
,freeCashFlow,1679700000.0,1330700000.0,388000000.0,725900000.0,312700000.0,512900000.0,520800000.0,419900000.0,188000000.0,133200000.0,721000000.0,473700000.0,726900000.0,150500000.0,-118800000.0,-160900000.0,261500000.0,342400000.0,690600000.0,-119500000.0,98308000.0,162200000.0,246200000.0,100100000.0,169900000.0,94800000.0,229400000.0
