Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,20157000.0,24682000.0,8434000.0,105953.0
Short-term investments,30819000.0,0.0,247000.0,0.0
Cash and short-term investments,50976000.0,24682000.0,8681000.0,105953.0
Receivables,32338000.0,17549000.0,6765000.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,84685000.0,43543000.0,16343000.0,105953.0
Property, Plant & Equipment Net,669389000.0,432615000.0,123373000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,58314000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,732381000.0,433439000.0,123483000.0,113500.0
Total assets,817066000.0,476982000.0,139826000.0,219453.0
Payables,21300000.0,32091000.0,5270000.0,29165.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,79164000.0,103400000.0,14223000.0,29165.0
Long-term debt,288298000.0,93199000.0,55000000.0,175000.0
Total debt,288298000.0,93199000.0,55000000.0,175000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,9278000.0,153000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,315454000.0,110050000.0,60383000.0,175000.0
Total liabilities,394618000.0,213450000.0,74606000.0,204165.0
Other comprehensive income,0.0,0.0,0.0,0.0
Retained earnings (deficit),26661000.0,0.0,0.0,-9712.0
Total shareholders equity,153567000.0,110610000.0,65220000.0,15288.0
Investments,89133000.0,0.0,247000.0,0.0
Net Debt,237322000.0,68517000.0,46319000.0,69047.0
Other Assets,1371000.0,1312000.0,897000.0,0.0
Other Liabilities,57864000.0,71309000.0,8953000.0,0.0
