Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,28854218.0,16113150.0,25773533.0,11230637.0,8010357.0,15211744.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,28854218.0,16113150.0,25773533.0,11230637.0,8010357.0,15211744.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,29457542.0,16423587.0,25912244.0,12723249.0,8107430.0,15298803.0
Property, Plant & Equipment Net,20842.0,20655.0,55198.0,59175.0,53618.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,20842.0,20655.0,55198.0,59175.0,53618.0,0.0
Total assets,29478384.0,16444242.0,25967442.0,12782424.0,8161048.0,15298803.0
Payables,2898583.0,1240033.0,2167413.0,449875.0,978753.0,371387.0
Short-term debt,0.0,0.0,0.0,10511.0,0.0,0.0
Total current liabilities,2957075.0,1558283.0,2362766.0,990969.0,1289188.0,408416.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,10511.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,11814874.0,18524163.0,19943572.0
Total liabilities,2957075.0,1558283.0,2362766.0,12805843.0,19813351.0,20351988.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-73682093.0,-62659807.0,-50044737.0,-27724224.0,-18282689.0,-9029366.0
Total shareholders equity,26521309.0,14885959.0,23604676.0,-23419.0,-11652303.0,-5053185.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-28854218.0,-16113150.0,-25773533.0,-11220126.0,-8010357.0,-15211744.0
Other Assets,603324.0,310437.0,138711.0,1492612.0,97073.0,87059.0
Other Liabilities,58492.0,318250.0,195353.0,530583.0,310435.0,37029.0
