Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,23277000.0,29910000.0,30405000.0,27291000.0
Stock-based compensation,17346000.0,17179000.0,12022000.0,8992000.0
Operating Cash Flow,134345000.0,96169000.0,39540000.0,40654000.0
Capital Expenditure,-2546000.0,-2099000.0,-1152000.0,-1897000.0
Acquisitions and disposals,0.0,0.0,-204413000.0,-16000000.0
Investment purchases and sales,-9003000.0,-6433000.0,-4496000.0,-2252000.0
Investing Cash flow,-11549000.0,-8532000.0,-210082000.0,-20149000.0
Issuance (repayment) of debt,-223733000.0,55315000.0,106129000.0,30973000.0
Issuance (buybacks) of shares,149647000.0,-1461000.0,78730000.0,486000.0
Dividend payments,-831000.0,-135171000.0,-627000.0,-60101000.0
Financing Cash Flow,-84161000.0,-91273000.0,171839000.0,-31124000.0
Effect of forex changes on cash,-65000.0,116000.0,0.0,0.0
Net cash flow / Change in cash,38570000.0,-3520000.0,1297000.0,-10619000.0
Free Cash Flow,131799000.0,94070000.0,38388000.0,38757000.0
Net Cash/Marketcap,-0.314,-0.3666,-0.3666,-0.3666
