Date,2018-06,2017-06,2016-06,2015-06,2014-06
Revenue,110360000000.0,89950000000.0,85320000000.0,93580000000.0,86833000000.0
Revenue Growth,,,,,
Cost of Revenue,38353000000.0,34261000000.0,32780000000.0,33038000000.0,26934000000.0
Gross Profit,72007000000.0,55689000000.0,52540000000.0,60542000000.0,59899000000.0
R&D Expenses,14726000000.0,13037000000.0,11988000000.0,12046000000.0,11381000000.0
SG&A Expense,22223000000.0,20020000000.0,19260000000.0,20324000000.0,20632000000.0
Operating Expenses,36949000000.0,33057000000.0,31248000000.0,32370000000.0,32013000000.0
Operating Income,35058000000.0,22632000000.0,21292000000.0,28172000000.0,27886000000.0
Interest Expense,2733000000.0,2222000000.0,1243000000.0,781000000.0,597000000.0
Earnings before Tax,36474000000.0,23149000000.0,19751000000.0,18507000000.0,27820000000.0
Income Tax Expense,19903000000.0,1945000000.0,2953000000.0,6314000000.0,5746000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,16571000000.0,21204000000.0,16798000000.0,12193000000.0,22074000000.0
Preferred Dividends,,,,,
Net Income Com,16571000000.0,21204000000.0,16798000000.0,12193000000.0,22074000000.0
EPS,2.15,2.74,2.12,1.49,2.66
EPS Diluted,2.13,2.71,2.10,1.48,2.63
Weighted Average Shs Out,7700000000.0,7746000000.0,7925000000.0,8177000000.0,8299000000.0
Weighted Average Shs Out (Dil),7794000000.0,7832000000.0,8013000000.0,8254000000.0,8399000000.0
Dividend per Share,,,,,
Gross Margin,0.65247372236318,0.61911061700945,0.61579934364744,0.64695447745245,0.68981838701876
EBITDA Margin,0.44824211670895,0.37964424680378,0.32367557430849,0.26976918144903,0.38728363640551
EBIT Margin,0.35526458861906,0.28205669816565,0.24606188466948,0.20611241718316,0.32726037336036
Profit Margin,0.15015404131932,0.23573096164536,0.19688232536334,0.13029493481513,0.25421210829984
Free Cash Flow margin,,,,,
EBITDA,49468000000.0,34149000000.0,27616000000.0,25245000000.0,33629000000.0
EBIT,39207000000,25371000000,20994000000,19288000000,28417000000
Consolidated Income,16571000000.0,21204000000.0,16798000000.0,12193000000.0,22074000000.0
Earnings Before Tax Margin,0.33050018122508,0.25735408560311,0.23149320206282,0.19776661679846,0.32038510704456
Net Profit Margin,0.15015404131932,0.23573096164536,0.19688232536334,0.13029493481513,0.25421210829984
