date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,0.0,0.0,9700000.0,41900000.0,465800000.0,57800000.0,41400000.0,48200000.0,73400000.0,27200000.0,46376000.0,37125000.0,238814000.0,553324000.0,52765000.0,28892000.0,210232000.0,11375000.0,0.0,0.0,0.0,101536000.0,0.0,218200000.0,0.0
,commonStockRepurchased,-335100000.0,-356100000.0,-505800000.0,-393200000.0,-33400000.0,-413700000.0,-190800000.0,-15700000.0,-60900000.0,-74400000.0,-135775000.0,0.0,-65490000.0,-435997000.0,-536478000.0,-82317000.0,-194420000.0,-33688000.0,-30432000.0,-9113000.0,-48858000.0,-9322000.0,-2612000.0,-60000000.0,0.0
,dividendsPaid,-16800000.0,-65300000.0,-64400000.0,-44900000.0,0.0,0.0,0.0,0.0,0.0,-172900000.0,-101049000.0,-119555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-628300000.0,-474000000.0,-392000000.0,-533500000.0,-456500000.0,-495500000.0,-609400000.0,-460300000.0,-281300000.0,-174100000.0,304328000.0,110494000.0,-10276000.0,3763000.0,-7932000.0,-16668000.0,-12800000.0,-7850000.0,33453000.0,424380000.0,8397000.0,-179000.0,-225000.0,0.0,2500000.0
,netCashUsedProvidedByFinancingActivities,-455400000.0,-934700000.0,-983100000.0,-1189700000.0,200900000.0,-854100000.0,-32900000.0,-869100000.0,146200000.0,-503800000.0,545044000.0,-202266000.0,109747000.0,272548000.0,-75082000.0,-122267000.0,215243000.0,153697000.0,-34152000.0,289267000.0,-63961000.0,54035000.0,28163000.0,327100000.0,15700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2100000.0,8700000.0,-10100000.0,14200000.0,-27200000.0,-13000000.0,-10200000.0,1500000.0,3800000.0,-800000.0,1897000.0,3613000.0,-2535000.0,2778000.0,464000.0,364000.0,1132000.0,244000.0,50000.0,48000.0,-287000.0,-71000.0,47000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,500100000.0,-25900000.0,126000000.0,8700000.0,-133000000.0,13200000.0,81000000.0,39200000.0,-19100000.0,136200000.0,53841000.0,-136944000.0,173477000.0,21225000.0,61306000.0,146000.0,-84005000.0,225626000.0,-45719000.0,41815000.0,-22267000.0,30144000.0,969000.0,0.0,0.0
,cashAtEndOfPeriod,1039700000.0,539600000.0,565500000.0,439500000.0,430800000.0,563800000.0,550600000.0,469600000.0,430400000.0,449500000.0,313328000.0,259487000.0,396431000.0,222954000.0,201729000.0,140423000.0,140277000.0,253334000.0,27708000.0,73427000.0,31612000.0,53879000.0,23735000.0,0.0,0.0
,cashAtBeginningOfPeriod,539600000.0,565500000.0,439500000.0,430800000.0,563800000.0,550600000.0,469600000.0,430400000.0,449500000.0,313300000.0,259487000.0,396431000.0,222954000.0,201729000.0,140423000.0,140277000.0,224282000.0,27708000.0,73427000.0,31612000.0,53879000.0,23735000.0,22766000.0,6800000.0,14100000.0
,operatingCashFlow,1009300000.0,929100000.0,1140600000.0,1170400000.0,1027600000.0,1204800000.0,1392200000.0,957100000.0,633200000.0,708500000.0,480699000.0,243210000.0,255676000.0,326654000.0,301003000.0,204078000.0,177886000.0,116515000.0,127300000.0,96174000.0,153711000.0,89119000.0,45424000.0,16200000.0,6200000.0
,capitalExpenditure,-8500000.0,-9600000.0,-18700000.0,-18500000.0,-20200000.0,-38200000.0,-19200000.0,-24000000.0,-20000000.0,-16100000.0,-8762000.0,-2566000.0,-9554000.0,-16821000.0,-21510000.0,-14523000.0,-6977000.0,-23889000.0,-6151000.0,-7230000.0,-6235000.0,-6050000.0,-4313000.0,-1600000.0,-900000.0
,freeCashFlow,1000800000.0,919500000.0,1121900000.0,1151900000.0,1007400000.0,1166600000.0,1373000000.0,933100000.0,613200000.0,692400000.0,471937000.0,240644000.0,246122000.0,309833000.0,279493000.0,189555000.0,170909000.0,92626000.0,121149000.0,88944000.0,147476000.0,83069000.0,41111000.0,14600000.0,5300000.0
