date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY
,salesMaturitiesOfInvestments,0.0,0.0,11000000.0,13000000.0,0.0,840000000.0,0.0,0.0,0.0,121589000.0,0.0,840000.0,0.0,0.0,0.0,0.0,0.0,1975000.0,7652000.0,7632000.0,103050000.0,3500000.0,0.0,2500000.0,5200000.0,69600000.0,0.0,59500000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-258000000.0,-261000000.0,-198000000.0,-160000000.0,-108000000.0,-111000000.0,-84000000.0,-98000000.0,-99206000.0,-63588000.0,-81636000.0,-85900000.0,-38491000.0,-85922000.0,-44656000.0,-19437000.0,-63818000.0,-85888000.0,-105673000.0,-122386000.0,-99532000.0,-133500000.0,-48700000.0,-19800000.0,9300000.0,34400000.0,9400000.0,-38100000.0,-133000000.0,-37700000.0,5200000.0,-3700000.0
,netCashUsedForInvestingActivites,-1231000000.0,-741000000.0,-15829000000.0,-883000000.0,-669000000.0,-8318000000.0,-948000000.0,-311000000.0,-894129000.0,-1039337000.0,-699965000.0,-1072957000.0,-783024000.0,-1038226000.0,-786526000.0,-382011000.0,-395234000.0,-349355000.0,-361121000.0,-541929000.0,-403399000.0,-815800000.0,-769800000.0,-364100000.0,-109900000.0,55900000.0,-132400000.0,-173100000.0,-329700000.0,-298900000.0,-286300000.0,-86600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4664000000.0,-4744000000.0,-3996000000.0,-3980000000.0,-752000000.0,-6000000.0,0.0,0.0,-42346000.0,34216000.0,-200269000.0,-311000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,2917000000.0,485000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84148000.0,50093000.0,32403000.0,85396000.0,130679000.0,147796000.0,123494000.0,176072000.0,86618000.0,38069000.0,82925000.0,34724000.0,26800000.0,46000000.0,29400000.0,35400000.0,19800000.0,30900000.0,13000000.0,15800000.0,13500000.0,78600000.0,10900000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500001000.0,-750000000.0,-550006000.0,-450001000.0,-450124000.0,-448882000.0,-549999000.0,-449930000.0,-349998000.0,-223961000.0,0.0,0.0,0.0,-44500000.0,-150000000.0,-325900000.0,-299700000.0,-210300000.0,-64100000.0,-3800000.0,-10900000.0,-60000000.0,-77100000.0
,dividendsPaid,-1026000000.0,-984000000.0,-927000000.0,-677000000.0,-562000000.0,-485000000.0,-421000000.0,-386000000.0,-367611000.0,-361199000.0,-345713000.0,-316877000.0,-278506000.0,-239810000.0,-212431000.0,-182236000.0,-152376000.0,-104148000.0,-102459000.0,-101329000.0,-95749000.0,-88100000.0,-75300000.0,-67200000.0,-61700000.0,-58300000.0,-57000000.0,-53800000.0,-49300000.0,-47600000.0,-42500000.0,-38700000.0
,otherFinancingActivites,-109000000.0,-204000000.0,-221000000.0,-235000000.0,85000000.0,47000000.0,27000000.0,23000000.0,14854000.0,37189000.0,0.0,14667000.0,64335000.0,55118000.0,50609000.0,31545000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,-100000.0,0.0,-100000.0,0.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,22000000.0,-3223000000.0,-58000000.0,10977000000.0,-1761000000.0,6190000000.0,-807000000.0,-968000000.0,-370172000.0,-714382000.0,-1222687000.0,-79696000.0,-585828000.0,-726029000.0,-342173000.0,-524507000.0,-504425000.0,-291665000.0,-313740000.0,-201121000.0,-219496000.0,364700000.0,241700000.0,-92000000.0,-411700000.0,-420900000.0,-291500000.0,-162800000.0,48600000.0,33600000.0,14000000.0,-73800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-3000000.0,-12000000.0,-17000000.0,-6000000.0,-12000000.0,-38000000.0,-20000000.0,-7000000.0,5939000.0,-2815000.0,5790000.0,-390000.0,748000.0,15041000.0,9698000.0,3856000.0,1617000.0,12091000.0,-186000.0,-2662000.0,-3334000.0,-4000000.0,-2100000.0,-9200000.0,-2300000.0,-3600000.0,200000.0,-1500000.0,-800000.0,-100000.0,-6000000.0,-2600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2327000000.0,-646000000.0,-13039000000.0,12638000000.0,117000000.0,-437000000.0,-29000000.0,219000000.0,495883000.0,-40707000.0,-178255000.0,563767000.0,318995000.0,-488807000.0,-42601000.0,323512000.0,199492000.0,276771000.0,160986000.0,32933000.0,-10736000.0,-23400000.0,-29300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2917000000.0,590000000.0,1140000000.0,14179000000.0,1541000000.0,1424000000.0,1861000000.0,1890000000.0,1671165000.0,1175282000.0,1215989000.0,1394244000.0,830477000.0,511482000.0,1000289000.0,1042890000.0,719378000.0,519886000.0,243115000.0,82129000.0,49196000.0,59900000.0,83300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,590000000.0,1236000000.0,14179000000.0,1541000000.0,1424000000.0,1861000000.0,1890000000.0,1671000000.0,1175282000.0,1215989000.0,1394244000.0,830477000.0,511482000.0,1000289000.0,1042890000.0,719378000.0,519886000.0,243115000.0,82129000.0,49196000.0,59932000.0,83300000.0,112600000.0,135200000.0,198500000.0,94900000.0,39100000.0,56600000.0,30300000.0,41700000.0,61000000.0,77200000.0
,operatingCashFlow,3539000000.0,3328000000.0,2865000000.0,2550000000.0,2559000000.0,1729000000.0,1744000000.0,1507000000.0,1760228000.0,1716000000.0,1744268000.0,1716816000.0,1687099000.0,1240436000.0,1076400000.0,1226174000.0,1097534000.0,905700000.0,836033000.0,778645000.0,615493000.0,431800000.0,500800000.0,442700000.0,460400000.0,472200000.0,479500000.0,319800000.0,308200000.0,254100000.0,259000000.0,146900000.0
,capitalExpenditure,-810000000.0,-957000000.0,-895000000.0,-727000000.0,-718000000.0,-633000000.0,-653000000.0,-588000000.0,-553644000.0,-605257000.0,-632465000.0,-700691000.0,-651287000.0,-578728000.0,-482101000.0,-317628000.0,-265718000.0,-261043000.0,-259703000.0,-370754000.0,-376372000.0,-685800000.0,-717900000.0,-371100000.0,-162400000.0,-127600000.0,-135800000.0,-184200000.0,-185600000.0,-211100000.0,-263600000.0,-314400000.0
,freeCashFlow,2729000000.0,2371000000.0,1970000000.0,1823000000.0,1841000000.0,1096000000.0,1091000000.0,919000000.0,1206584000.0,1110743000.0,1111803000.0,1016125000.0,1035812000.0,661708000.0,594299000.0,908546000.0,831816000.0,644657000.0,576330000.0,407891000.0,239121000.0,-254000000.0,-217100000.0,71600000.0,298000000.0,344600000.0,343700000.0,135600000.0,122600000.0,43000000.0,-4600000.0,-167500000.0
