Date,2019-04-30,2018-04-30,2017-04-30,2016-04-30,2015-04-30,2014-04-30,2013-04-30,2012-04-30,2011-04-30,2010-04-30
Cash and cash equivalents,172708000.0,143517000.0,79904000.0,124287000.0,143410000.0,126969000.0,75332000.0,64220000.0,62041000.0,28665000.0
Short-term investments,150487000.0,113649000.0,119971000.0,103404000.0,85381000.0,70639000.0,73241000.0,77152000.0,126839000.0,135770000.0
Cash and short-term investments,323195000.0,257166000.0,199875000.0,227691000.0,228791000.0,197608000.0,148573000.0,141372000.0,188880000.0,164435000.0
Receivables,84098000.0,73685000.0,82839000.0,74944000.0,50963000.0,42668000.0,31074000.0,83451000.0,66342000.0,57355000.0
Inventories,54056000.0,37425000.0,40908000.0,37486000.0,39414000.0,50699000.0,62561000.0,43539000.0,38137000.0,20928000.0
Total current assets,469588000.0,399047000.0,354085000.0,344271000.0,329032000.0,306857000.0,263454000.0,280278000.0,302509000.0,245595000.0
Property, Plant & Equipment Net,16905000.0,19219000.0,15962000.0,16762000.0,13499000.0,19997000.0,24429000.0,23515000.0,17498000.0,20025000.0
Goodwill and Intangible Assets,459000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,9386000.0,40656000.0,42096000.0,33859000.0,46769000.0,50505000.0,68916000.0,58457000.0,6275000.0,6515000.0
Tax assets,7506000.0,11494000.0,15089000.0,15016000.0,12691000.0,18343000.0,20688000.0,14586000.0,12062000.0,10703000.0
Total non-current assets,39256000.0,74371000.0,78415000.0,66387000.0,68435000.0,78097000.0,98150000.0,88873000.0,29238000.0,36376000.0
Total assets,508844000.0,473418000.0,432500000.0,410658000.0,397467000.0,384954000.0,361604000.0,369151000.0,331747000.0,281971000.0
Payables,15972000.0,21340000.0,15896000.0,17712000.0,19243000.0,13906000.0,16144000.0,20213000.0,31134000.0,20205000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,44866000.0,62088000.0,48063000.0,46345000.0,46735000.0,37735000.0,42187000.0,63099000.0,62104000.0,44113000.0
Long-term debt,0.0,0.0,161000.0,449000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,161000.0,449000.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,51000.0,4134000.0,1482000.0,1384000.0,1131000.0,3513000.0,3460000.0,13420000.0,12266000.0,12269000.0
Deposit Liabilities,2962000.0,3564000.0,2057000.0,2544000.0,4235000.0,2984000.0,7519000.0,5124000.0,1648000.0,0.0
Total non-current liabilities,1403000.0,2274000.0,2244000.0,2788000.0,1820000.0,4752000.0,4231000.0,6854000.0,6175000.0,4438000.0
Total liabilities,46269000.0,64362000.0,50307000.0,49133000.0,48555000.0,42487000.0,46418000.0,69953000.0,68279000.0,48551000.0
Other comprehensive income,2000.0,-21000.0,-127000.0,-201000.0,-1358000.0,-263000.0,-705000.0,-694000.0,-784000.0,-760000.0
Retained earnings (deficit),286351000.0,238913000.0,219929000.0,207450000.0,201975000.0,199080000.0,185362000.0,174936000.0,144485000.0,118576000.0
Total shareholders equity,462571000.0,409033000.0,381954000.0,361525000.0,348912000.0,342467000.0,315186000.0,299198000.0,263468000.0,233420000.0
Investments,159873000.0,154305000.0,162067000.0,137263000.0,132150000.0,121144000.0,142157000.0,135609000.0,133114000.0,142285000.0
Net Debt,-323195000.0,-257166000.0,-199714000.0,-227242000.0,-228791000.0,-197608000.0,-148573000.0,-141372000.0,-188880000.0,-164435000.0
Other Assets,8239000.0,30771000.0,30463000.0,4150000.0,9864000.0,15882000.0,21246000.0,11916000.0,9150000.0,2877000.0
Other Liabilities,28894000.0,40748000.0,32167000.0,28633000.0,27492000.0,23829000.0,26043000.0,42886000.0,30970000.0,23908000.0
