Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,39000000.0,40000000.0,36000000.0,24000000.0,19000000.0
Stock-based compensation,,,,,
Operating Cash Flow,178000000.0,224000000.0,375000000.0,405000000.0,489000000.0
Capital Expenditure,-27000000.0,-33000000.0,-88000000.0,-67000000.0,-100000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,16000000,0,0,0,0
Investing Cash flow,-11000000.0,-33000000.0,-87000000.0,-67000000.0,-94000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-125000000.0,-258000000.0,-295000000.0,-312000000.0,-457000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,42000000.0,-67000000.0,-7000000.0,26000000.0,-62000000.0
Free Cash Flow,150000000.0,190000000.0,287000000.0,338000000.0,389000000.0
Net Cash/Marketcap,,,,,
