date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-11-27_FY,2009-11-28_FY,2008-11-29_FY,2007-11-24_FY,2006-11-25_FY,2005-11-26_FY,2004-11-27_FY,2003-11-29_FY,2002-11-30_FY,2001-11-24_FY,2000-11-25_FY,1999-11-27_FY,1998-11-28_FY,1997-11-30_FY
,debtRepayment,6535000.0,7590000.0,4813000.0,7424000.0,-7575000.0,9688000.0,15580000.0,-1120000.0,8718000.0,-334000.0,0.0,915000.0,1939000.0,26710000.0,14793000.0,17353000.0,4971000.0,-3322000.0,8669000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,2236000.0,0.0,0.0,0.0,2853000.0,0.0,0.0,0.0,0.0,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701000.0,0.0,0.0,0.0,0.0,400000.0
,commonStockRepurchased,-13371000.0,-14857000.0,-25718000.0,-13108000.0,-19315000.0,-12204000.0,-25023000.0,-1980000.0,-8420000.0,-9087000.0,-20000.0,-3910000.0,20000.0,-9630000.0,-45720000.0,-2370000.0,44410000.0,-15020000.0,26110000.0,-2336000.0,100000.0,40000.0,4830000.0,29510000.0,0.0
,dividendsPaid,-108000.0,-6785000.0,-6040000.0,-5062000.0,-1166000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11730000.0,-1600000.0
,otherFinancingActivites,0.0,789000.0,-7607000.0,-2202000.0,-1487000.0,-238000.0,-387000.0,-2336000.0,-1282000.0,-22977000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0
,netCashUsedProvidedByFinancingActivities,-19500000.0,-23818000.0,-35747000.0,-21851000.0,-19190000.0,-13044000.0,-25879000.0,-4530000.0,-10340000.0,-31778000.0,-170000.0,-45880000.0,-17730000.0,-19390000.0,-41630000.0,-1570000.0,43690000.0,70690000.0,24830000.0,-1955000.0,-1140000.0,2750000.0,4620000.0,17860000.0,-700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,290000.0,-1002000.0,2168000.0,-1659000.0,-944000.0,-1461000.0,270000.0,-20000.0,-650000.0,-10000.0,140000.0,640000.0,-540000.0,380000.0,520000.0,-10000.0,190000.0,280000.0,272000.0,-70000.0,-150000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,20038000.0,-12389000.0,-16007000.0,505000.0,15391000.0,-10060000.0,-3052000.0,-4200000.0,-6140000.0,-25918000.0,13290000.0,-8590000.0,-36510000.0,18800000.0,-31050000.0,16370000.0,49590000.0,5110000.0,41650000.0,-3034000.0,1580000.0,130000.0,-11850000.0,29970000.0,0.0
,cashAtEndOfPeriod,45677000.0,25639000.0,38028000.0,54035000.0,53530000.0,38139000.0,48248000.0,51300000.0,55460000.0,61587000.0,87490000.0,74210000.0,82790000.0,119300000.0,100550000.0,131570000.0,115190000.0,65610000.0,60450000.0,18846000.0,21880000.0,20330000.0,20150000.0,32070000.0,0.0
,cashAtBeginningOfPeriod,25639000.0,38028000.0,54035000.0,53530000.0,38139000.0,48199000.0,51300000.0,55500000.0,61600000.0,87505000.0,74200000.0,82800000.0,119300000.0,100500000.0,131600000.0,115200000.0,65600000.0,60500000.0,18800000.0,21880000.0,20300000.0,20200000.0,32000000.0,2100000.0,1400000.0
,operatingCashFlow,54663000.0,27832000.0,36189000.0,45858000.0,48163000.0,20424000.0,30150000.0,18450000.0,-8530000.0,30031000.0,7540000.0,13620000.0,21730000.0,45390000.0,30880000.0,47430000.0,41920000.0,31840000.0,22390000.0,13419000.0,5860000.0,2890000.0,3140000.0,13700000.0,3600000.0
,capitalExpenditure,-17094000.0,-16693000.0,-15447000.0,-9757000.0,-13023000.0,-17975000.0,-4192000.0,-2816000.0,-2732000.0,-8246000.0,-350000.0,-4144000.0,-2231000.0,-9150000.0,-11091000.0,-6059000.0,-13886000.0,-8720000.0,-6161000.0,-3934000.0,-3650000.0,-3440000.0,-1590000.0,-1590000.0,-2300000.0
,freeCashFlow,37569000.0,11139000.0,20742000.0,36101000.0,35140000.0,2449000.0,25958000.0,15630000.0,-11260000.0,21785000.0,7190000.0,9480000.0,19500000.0,36240000.0,19790000.0,41370000.0,28030000.0,23120000.0,16230000.0,9485000.0,2210000.0,-550000.0,1550000.0,12110000.0,1300000.0
