date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1954000000.0,2083000000.0,3553000000.0,1020000000.0,1647000000.0,1439000000.0,515000000.0,1006000000.0,1298000000.0,1345000000.0,1273400000.0,1107400000.0,1147800000.0,1017400000.0,777700000.0,675200000.0,465700000.0,453500000.0,345600000.0,267000000.0,221000000.0,19400000.0,39600000.0,125300000.0,104500000.0,87000000.0,72400000.0
,depreciationAndAmortization,472000000.0,778000000.0,723000000.0,642000000.0,546000000.0,397000000.0,378000000.0,307000000.0,277000000.0,481000000.0,410200000.0,385300000.0,387600000.0,366600000.0,331800000.0,289900000.0,250900000.0,229700000.0,186100000.0,172000000.0,168600000.0,162800000.0,37600000.0,33300000.0,34700000.0,28700000.0,20900000.0
,deferredIncomeTax,0.0,126000000.0,-1582000000.0,36000000.0,-46000000.0,87000000.0,60000000.0,23000000.0,-39000000.0,-164000000.0,-103800000.0,-72700000.0,-17600000.0,-147100000.0,-27100000.0,20400000.0,-65500000.0,-32900000.0,-1800000.0,29100000.0,28700000.0,-48600000.0,-44400000.0,2000000.0,-30700000.0,2500000.0,-3800000.0
,stockBasedCompensation,0.0,127000000.0,119000000.0,113000000.0,97000000.0,86000000.0,77000000.0,76000000.0,75000000.0,75000000.0,68800000.0,62300000.0,65500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-2294000000.0,2034000000.0,418000000.0,-205000000.0,272000000.0,-768000000.0,-469000000.0,-594000000.0,889000000.0,-643400000.0,1616200000.0,893000000.0,-54700000.0,1389100000.0,561500000.0,592200000.0,482000000.0,103300000.0,-15900000.0,80100000.0,-61200000.0,-171500000.0,158700000.0,-48200000.0,52900000.0,87600000.0,-3800000.0
,accountsReceivables,2701000000.0,-563000000.0,-60000000.0,-162000000.0,-192000000.0,-151000000.0,-89000000.0,-89000000.0,-20000000.0,-152000000.0,-121400000.0,-9800000.0,-131200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,3494000000.0,-400000000.0,-385000000.0,-320000000.0,-299000000.0,-115000000.0,-173000000.0,-77000000.0,18000000.0,-166000000.0,-131200000.0,33700000.0,-180200000.0,-89900000.0,-86800000.0,-39700000.0,-63000000.0,-5800000.0,7000000.0,-10200000.0,-20200000.0,14700000.0,-30200000.0,-18200000.0,3500000.0,-1600000.0,5800000.0
,accountsPayables,810000000.0,63000000.0,116000000.0,21000000.0,-16000000.0,35000000.0,13000000.0,1000000.0,-48000000.0,44000000.0,95900000.0,-80500000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,4666000000.0,6960000000.0,4926000000.0,4508000000.0,4713000000.0,4441000000.0,5209000000.0,5678000000.0,6272000000.0,5383000000.0,6026400000.0,4410200000.0,3517200000.0,3571900000.0,2182800000.0,1621300000.0,1029100000.0,547100000.0,443800000.0,459700000.0,379600000.0,440800000.0,612300000.0,453600000.0,501800000.0,448900000.0,361300000.0
,otherNonCashItems,0.0,15000000.0,-67000000.0,-353000000.0,-85000000.0,-857000000.0,842000000.0,50000000.0,75000000.0,1488000000.0,49000000.0,37900000.0,-24700000.0,98200000.0,71800000.0,0.0,10200000.0,-90700000.0,0.0,0.0,0.0,0.0,-100000.0,3100000.0,23000000.0,4500000.0,9400000.0
,netCashProvidedByOperatingActivites,3277000000.0,2191000000.0,2610000000.0,1559000000.0,1812000000.0,899000000.0,1782000000.0,1886000000.0,1657000000.0,1434000000.0,1547400000.0,1460700000.0,1175900000.0,1028300000.0,867300000.0,863800000.0,593300000.0,648500000.0,503900000.0,468300000.0,331800000.0,284000000.0,154500000.0,91900000.0,204300000.0,111500000.0,97700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-487000000.0,-649000000.0,-572000000.0,-598000000.0,-490000000.0,-270000000.0,-233000000.0,-195000000.0,-210000000.0,-226000000.0,-182100000.0,-131300000.0,-155200000.0,-187700000.0,-217500000.0,-271700000.0,-187800000.0,-144500000.0,-139000000.0,-161900000.0,-80700000.0,-76200000.0,-1745900000.0,-35200000.0,-26700000.0,-36300000.0,-29200000.0
,acquisitionsNet,4222000000.0,-802000000.0,-2451000000.0,-831000000.0,-4332000000.0,-153000000.0,-916000000.0,-2320000000.0,-154000000.0,-2066000000.0,-265000000.0,-570000000.0,-14000000.0,90000000.0,-94000000.0,-57000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-74000000.0,-226000000.0,-270000000.0,-151000000.0,-1715000000.0,-4365000000.0,-4558000000.0,-3480000000.0,-6779000000.0,-5619000000.0,-4602100000.0,-16832300000.0,-14851900000.0,-9137800000.0,-1543400000.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,0.0,-5100000.0,0.0,-110300000.0,0.0
,salesMaturitiesOfInvestments,0.0,69000000.0,394000000.0,87000000.0,785000000.0,4094000000.0,3636000000.0,4856000000.0,3108000000.0,6869000000.0,5210100000.0,3973700000.0,17303200000.0,13772400000.0,8709700000.0,968400000.0,0.0,0.0,0.0,0.0,7100000.0,16400000.0,179800000.0,0.0,3700000.0,0.0,17700000.0
,otherInvestingActivites,0.0,1000000.0,-2000000.0,-1000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-39400000.0,-51300000.0,-17800000.0,-42600000.0
