date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1403000000.0,713000000.0,708000000.0,403000000.0,502000000.0
,depreciationAndAmortization,450000000.0,767000000.0,445000000.0,409000000.0,402000000.0
,deferredIncomeTax,111000000.0,16000000.0,33000000.0,64000000.0,-40000000.0
,stockBasedCompensation,36000000.0,26000000.0,24000000.0,26000000.0,16000000.0
,changeInWorkingCapital,2346000000.0,-176000000.0,-86000000.0,363000000.0,-14000000.0
,accountsReceivables,-15000000.0,-9000000.0,-13000000.0,-1000000.0,-54000000.0
,inventory,17000000.0,-77000000.0,-23000000.0,-11000000.0,-96000000.0
,accountsPayables,65000000.0,171000000.0,254000000.0,-58000000.0,123000000.0
,otherWorkingCapital,2869000000.0,523000000.0,699000000.0,785000000.0,422000000.0
,otherNonCashItems,0.0,-1000000.0,-45000000.0,56000000.0,28000000.0
,netCashProvidedByOperatingActivites,1114000000.0,1185000000.0,1333000000.0,884000000.0,864000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-419000000.0,-435000000.0,-470000000.0,-415000000.0,-436000000.0
,acquisitionsNet,-288000000.0,0.0,-91000000.0,-25000000.0,0.0
,purchasesOfInvestments,-4499000000.0,-1024000000.0,-678000000.0,-596000000.0,-136000000.0
,salesMaturitiesOfInvestments,0.0,534000000.0,680000000.0,479000000.0,53000000.0
,otherInvestingActivites,0.0,15000000.0,7000000.0,0.0,29000000.0
,netCashUsedForInvestingActivites,-3109000000.0,-910000000.0,-552000000.0,-557000000.0,-471000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,-2000000.0,-3000000.0
,commonStockIssued,2195000000.0,0.0,0.0,0.0,460000000.0
,commonStockRepurchased,-8000000.0,-265000000.0,-307000000.0,-128000000.0,0.0
,dividendsPaid,-95000000.0,-181000000.0,-161000000.0,-38000000.0,0.0
,otherFinancingActivites,0.0,-34000000.0,-50000000.0,-22000000.0,-362000000.0
,netCashUsedProvidedByFinancingActivities,2058000000.0,-480000000.0,-518000000.0,-185000000.0,95000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,40000000.0,-6000000.0,-56000000.0,32000000.0,-28000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,103000000.0,-211000000.0,207000000.0,174000000.0,460000000.0
,cashAtEndOfPeriod,1158000000.0,1055000000.0,1266000000.0,1059000000.0,885000000.0
,cashAtBeginningOfPeriod,1055000000.0,1266000000.0,1059000000.0,885000000.0,425000000.0
,operatingCashFlow,1114000000.0,1185000000.0,1333000000.0,884000000.0,864000000.0
,capitalExpenditure,0.0,-435000000.0,-470000000.0,-415000000.0,-436000000.0
,freeCashFlow,1114000000.0,750000000.0,863000000.0,469000000.0,428000000.0
