date,,2020-04-24_FY,2019-04-26_FY,2018-04-27_FY,2017-04-28_FY,2016-04-29_FY,2015-04-24_FY,2014-04-25_FY,2013-04-26_FY,2012-04-27_FY,2011-04-29_FY,2010-04-30_FY,2009-04-24_FY,2008-04-25_FY,2007-04-27_FY,2006-04-30_FY,2006-04-28_FY,2005-04-30_FY,2005-04-29_FY,2004-04-30_FY,2003-04-30_FY,2003-04-25_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY,1997-04-30_FY
,netCashUsedForInvestingActivites,1269000000.0,704000000.0,-21000000.0,-223000000.0,85000000.0,-903200000.0,760400000.0,-228600000.0,-2310400000.0,-777200000.0,-987700000.0,-1003300000.0,102900000.0,-83800000.0,-326002000.0,-326000000.0,-351308000.0,-351300000.0,-299275000.0,-151094000.0,-151094000.0,-435287000.0,-112199000.0,-114183000.0,-17474000.0,-13855000.0,-11047000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-410000000.0,0.0,-750000000.0,-850000000.0,0.0,0.0,-1264900000.0,1900000.0,-1000000.0,0.0,0.0,-172600000000.0,-85110000.0,-214890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,102000000.0,121000000.0,173000000.0,92000000.0,0.0,0.0,0.0,110600000.0,142100000.0,324200000.0,197100000.0,91014000000.0,114697000.0,215453000.0,232745000.0,0.0,181922000.0,0.0,81548000.0,29249000.0,29249000.0,36472000.0,80510000.0,53833000.0,155496000.0,6937000.0,1730000.0
,commonStockRepurchased,-1309000000.0,-1990000000.0,-621000000.0,-565000000.0,-890000000.0,-1008300000.0,-1680100000.0,-479400000.0,-457900000.0,324200000.0,0.0,-151000000.0,-795000000.0,-590300000.0,-488908000.0,-256200000.0,-192903000.0,-11000000.0,-136172000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,-52000.0
,dividendsPaid,-439000000.0,-403000000.0,-214000000.0,-208000000.0,-210000000.0,-207400000.0,-202300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,300000000.0,-117000000.0,772000000.0,584000000.0,1061000000.0,697400000.0,244700000.0,1056400000.0,115300000.0,126700000.0,8600000.0,0.0,0.0,0.0,-1062000.0,0.0,-1122000.0,0.0,0.0,0.0,0.0,193747000.0,-193747000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-1960000000.0,-2631000000.0,-986000000.0,-1179000000.0,-109000000.0,-675200000.0,-3104000000.0,578900000.0,-343600000.0,450900000.0,219900000.0,696600000.0,-662400000.0,-747300000.0,42775000.0,42800000.0,-12103000.0,-12100000.0,-54624000.0,29249000.0,29249000.0,230219000.0,-113237000.0,53833000.0,155496000.0,6924000.0,1661000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-34000000.0,-30000000.0,26000000.0,-11000000.0,-4000000.0,-59200000.0,7900000.0,-9300000.0,-16100000.0,32300000.0,3600000.0,-24800000.0,-2000000.0,-5600000.0,-3341000.0,-3300000.0,2507000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,335000000.0,-616000000.0,497000000.0,-427000000.0,946000000.0,-369500000.0,-986100000.0,1727300000.0,-1207500000.0,1052300000.0,210800000.0,557700000.0,447400000.0,27800000.0,267714000.0,267700000.0,101214000.0,101200000.0,-43012000.0,73405000.0,73405000.0,-61175000.0,-7083000.0,57730000.0,183969000.0,15795000.0,-3117000.0
,cashAtEndOfPeriod,2660000000.0,2325000000.0,2941000000.0,2441000000.0,2868000000.0,1921500000.0,2290900000.0,3277300000.0,1549500000.0,2757300000.0,1705000000.0,1493700000.0,936400000.0,488800000.0,461256000.0,461700000.0,193542000.0,193200000.0,241149000.0,284161000.0,0.0,210756000.0,271931000.0,279014000.0,221284000.0,37315000.0,21520000.0
,cashAtBeginningOfPeriod,2325000000.0,2941000000.0,2444000000.0,2868000000.0,1922000000.0,2291000000.0,3277000000.0,1550000000.0,2757000000.0,1705000000.0,1494200000.0,936000000.0,489000000.0,461000000.0,193542000.0,194000000.0,92328000.0,92000000.0,284161000.0,210756000.0,0.0,271931000.0,279014000.0,221284000.0,37315000.0,21520000.0,24637000.0
,operatingCashFlow,1060000000.0,1341000000.0,1478000000.0,986000000.0,974000000.0,1268100000.0,1349600000.0,1386300000.0,1462600000.0,1346300000.0,975000000.0,889200000.0,1008900000.0,864500000.0,554282000.0,554300000.0,462118000.0,462100000.0,310887000.0,195250000.0,195250000.0,143893000.0,218353000.0,118080000.0,45947000.0,22726000.0,6269000.0
,capitalExpenditure,-124000000.0,-173000000.0,-145000000.0,-175000000.0,-160000000.0,-175300000.0,-221400000.0,-303300000.0,-407100000.0,-222700000.0,-135600000.0,-289657000000.0,-188280000.0,-165828000.0,-132915000.0,-132900000.0,-93568000.0,-94500000.0,-48601000.0,-61269000.0,-61269000.0,-284238000.0,-83685000.0,-40819000.0,-15474000.0,-7971000.0,-7124000.0
,freeCashFlow,936000000.0,1168000000.0,1333000000.0,811000000.0,814000000.0,1092800000.0,1128200000.0,1083000000.0,1055500000.0,1123600000.0,839400000.0,599600000.0,820600000.0,698700000.0,421367000.0,421400000.0,368550000.0,367600000.0,262286000.0,133981000.0,133981000.0,-140345000.0,134668000.0,77261000.0,30473000.0,14755000.0,-855000.0
