Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,14310344827.5862,15171668667.467,18229473684.2105,22434310532.0304,27651331719.1283,26760660247.5928,23306068601.5831,22702072538.8601
Short-term investments,706896551.7241,584633853.5414,802105263.1579,1349619978.2845,738498789.3462,733149931.2242,684696569.9208,721502590.6736
Cash and short-term investments,15017241379.3103,15756302521.0084,19031578947.3684,23783930510.3149,28389830508.4745,27493810178.817,23990765171.5039,23423575129.5337
Receivables,9967816091.954,10267707082.8331,8267368421.0526,7665580890.3366,10475786924.9395,8548830811.5543,8622691292.876,8636010362.6943
Inventories,12291954022.9885,15512605042.0168,12758947368.4211,12324647122.6927,12650121065.3753,14137551581.8432,12346965699.2084,11873056994.8187
Total current assets,44013793103.4483,43546218487.395,41812631578.9474,49990228013.0293,53478208232.4455,54192572214.5805,48587071240.1055,47432642487.0466
Property, Plant & Equipment Net,30237931034.4828,34830732292.9172,32032631578.9474,29808903365.9066,31970944309.9274,31957359009.6286,29678100263.8522,27363989637.3057
Goodwill and Intangible Assets,29562068965.5172,29930372148.8595,28046315789.4737,26857763300.76,27659806295.3995,9730398899.5873,8370712401.0554,6459844559.5855
Long-term investments,2717241379.3103,2989195678.2713,2570526315.7895,2586319218.241,2628329297.8208,913342503.4388,978891820.5805,1400259067.3575
Tax assets,2648275862.069,2763505402.1609,4208421052.6316,4843648208.4691,5464891041.1622,4422283356.2586,2655672823.219,2678756476.6839
Total non-current assets,67334482758.6207,72058823529.4118,68022105263.1579,64833876221.4984,68978208232.4455,65771664374.1403,60427440633.2454,56685233160.6218
Total assets,111348275862.069,115605042016.8067,109834736842.1053,114824104234.5277,122456416464.891,119964236588.7208,109014511873.3509,104117875647.6684
Payables,22102298850.5747,26337334933.9736,23847368421.0526,23306188925.0814,24036319612.5908,23668500687.7579,21885224274.4063,21182642487.0466
Short-term debt,6971264367.8161,8863145258.1032,9071578947.3684,8465798045.6026,10035108958.8378,,,
Total current liabilities,53418390804.5977,56745498199.2797,52072631578.9474,53858849077.0901,52524213075.0605,,,
Long-term debt,9965517241.3793,12877551020.4082,16975789473.6842,22502714440.8252,31698547215.4964,,,
Total debt,16936781609.1954,21740696278.5114,26047368421.0526,30968512486.4278,41733656174.3341,41843191196.6988,37604221635.8839,35650259067.3575
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1209195402.2989,925570228.0912,401052631.5789,464712269.2725,700968523.0024,814305364.5117,1361477572.5594,1284974093.2642
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,29305747126.4368,33665066026.4106,37390526315.7895,42541802388.7079,52526634382.5666,,,
Total liabilities,82724137931.0345,90410564225.6903,89463157894.7368,96400651465.798,105050847457.6271,102654745529.5736,97973614775.7256,91538860103.6269
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),24650000000.0,20921000000.0,17312000000.0,15455000000.0,,,,
Total shareholders equity,28393103448.2759,24992797118.8475,20176842105.2632,18246471226.9273,17026634382.5666,11452544704.2641,8162269129.2876,9531088082.9016
Investments,3424137931.0345,3573829531.8127,3372631578.9474,3935939196.5255,3366828087.1671,1646492434.663,1663588390.5013,2121761658.0311
Net Debt,2556594784.8151,,,,,,,
Other Assets,1014988505.7472,,,,,,,
Other Liabilities,24344827586.2069,21545018007.2029,19153684210.5264,22086862106.4061,18452784503.6319,,,
