date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,46000000.0,303000000.0,1203000000.0,-1161000000.0,-1130000000.0,306000000.0,769000000.0,114000000.0,-912000000.0,58000000.0,9000000.0,658000000.0,1234000000.0,-95000000.0,261000000.0,630000000.0,386000000.0,-403000000.0,-3509000000.0,273000000.0,641000000.0,228000000.0,311000000.0,185000000.0,125000000.0,107000000.0,100100000.0
,depreciationAndAmortization,1068000000.0,1045000000.0,1003000000.0,1169000000.0,1176000000.0,1144000000.0,1245000000.0,1294000000.0,1394000000.0,1262000000.0,1178000000.0,1049000000.0,1001000000.0,942000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-233000000.0,-8000000.0,313000000.0,672000000.0,-793000000.0,-50000000.0,47000000.0,-158000000.0,162000000.0,-199000000.0,-418000000.0,15000000.0,0.0,0.0,-37000000.0,100000000.0,46000000.0,-105000000.0,-315000000.0,47000000.0,45000000.0,-195000000.0,67000000.0,20000000.0,26000000.0,48000000.0,38600000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,290000000.0,-481000000.0,246000000.0,-769000000.0,1223000000.0,-913000000.0,743000000.0,-60000000.0,-636000000.0,-599000000.0,-785000000.0,22000000.0,-710000000.0,1318000000.0,1710000000.0,-290000000.0,1717000000.0,561000000.0,-1774000000.0,-1079000000.0,674000000.0,739000000.0,-708000000.0,-134000000.0,-77000000.0,-131200000.0,-15800000.0
,accountsReceivables,48000000.0,73000000.0,-206000000.0,-177000000.0,237000000.0,-378000000.0,-520000000.0,146000000.0,-241000000.0,-236000000.0,-98000000.0,62000000.0,-451000000.0,-306000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-20000000.0,28000000.0,-36000000.0,-28000000.0,42000000.0,-26000000.0,-48000000.0,16000000.0,24000000.0,-141000000.0,10000000.0,-34000000.0,-93000000.0,-26000000.0,-24000000.0,-73000000.0,-33000000.0,-2000000.0,129000000.0,-10000000.0,-84000000.0,-32000000.0,0.0,0.0,0.0,0.0,300000.0
,accountsPayables,-186000000.0,-6000000.0,62000000.0,163000000.0,-620000000.0,31000000.0,-85000000.0,-725000000.0,330000000.0,322000000.0,0.0,0.0,260000000.0,-398000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,376000000.0,135000000.0,616000000.0,370000000.0,1139000000.0,-84000000.0,829000000.0,86000000.0,146000000.0,782000000.0,1381000000.0,2166000000.0,2144000000.0,2854000000.0,1536000000.0,-174000000.0,116000000.0,-1601000000.0,-2162000000.0,-388000000.0,691000000.0,17000000.0,-722000000.0,-14000000.0,120000000.0,197000000.0,328200000.0
,otherNonCashItems,208000000.0,324000000.0,317000000.0,146000000.0,168000000.0,28000000.0,92000000.0,-7000000.0,34000000.0,149000000.0,-169000000.0,-77000000.0,921000000.0,418000000.0,321000000.0,0.0,0.0,57000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0,43400000.0
,netCashProvidedByOperatingActivites,2755000000.0,2466000000.0,2343000000.0,2489000000.0,2884000000.0,2134000000.0,1791000000.0,2715000000.0,2901000000.0,2884000000.0,3510000000.0,2213000000.0,2165000000.0,2357000000.0,2411000000.0,2165000000.0,1572000000.0,1642000000.0,1508000000.0,1691000000.0,459000000.0,197000000.0,528000000.0,193000000.0,182000000.0,197000000.0,163500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1460000000.0,-1143000000.0,-892000000.0,-1228000000.0,-2116000000.0,-3173000000.0,-2150000000.0,-834000000.0,-517000000.0,-511000000.0,-506000000.0,-158000000.0,-9700000.0
,acquisitionsNet,0.0,-14000000.0,1954000000.0,-501000000.0,486000000.0,121000000.0,1079000000.0,163000000.0,619000000.0,-2635000000.0,341000000.0,2000000.0,193000000.0,821000000.0,879000000.0,-63000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-653000000.0,-770000000.0,-1411000000.0,-3310000000.0,-5151000000.0,-4801000000.0,-4623000000.0,-4443000000.0,-5907000000.0,-6015000000.0,-5892000000.0,-4429000000.0,-5709000000.0,-3031000000.0,-2359000000.0,-1344000000.0,-28000000.0,-83000000.0,-166000000.0,-782000000.0,-1721000000.0,-98000000.0,-2000000.0,-184000000.0,-66000000.0,0.0,-71600000.0
,salesMaturitiesOfInvestments,627000000.0,666000000.0,1302000000.0,3540000000.0,4904000000.0,4851000000.0,4503000000.0,4361000000.0,6437000000.0,6075000000.0,5786000000.0,4526000000.0,5150000000.0,2492000000.0,2011000000.0,1496000000.0,83000000.0,96000000.0,162000000.0,670000000.0,81000000.0,49000000.0,94000000.0,77000000.0,103000000.0,36000000.0,0.0
,otherInvestingActivites,-70000000.0,126000000.0,-84000000.0,-196000000.0,-92000000.0,-229000000.0,405000000.0,140000000.0,153000000.0,99000000.0,35000000.0,504000000.0,-365000000.0,173000000.0,3000000.0,177000000.0,-212000000.0,-254000000.0,159000000.0,772000000.0,-202000000.0,-442000000.0,-95000000.0,-727000000.0,-518000000.0,-100000000.0,-38600000.0
