date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2000000.0,-868000000.0,-403000000.0,0.0,-421000000.0,0.0,0.0,0.0,-400000000.0,0.0,0.0,-70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146867000.0,262856000.0,192764000.0,218791000.0,79162000.0,77465000.0,63917000.0,45317000.0,22800000.0,23400000.0,20400000.0,19900000.0,20600000.0,14000000.0
,commonStockRepurchased,0.0,-1240000000.0,-1660000000.0,-1001000000.0,-1123000000.0,-974000000.0,-362000000.0,-978000000.0,-295000000.0,-1500000000.0,-255808000.0,0.0,-447233000.0,-2212655000.0,-1540126000.0,-677659000.0,-409350000.0,-216356000.0,-183111000.0,-176468000.0,-167611000.0,-173800000.0,-105600000.0,-79900000.0,-63300000.0,0.0,0.0
,dividendsPaid,-645000000.0,-560000000.0,-503000000.0,-421000000.0,-380000000.0,-363000000.0,-326000000.0,-308000000.0,-984000000.0,-308000000.0,-311163000.0,-281553000.0,-280455000.0,-277746000.0,-260323000.0,-246048000.0,-228166000.0,-206543000.0,-197016000.0,-189834000.0,-182462000.0,-169000000.0,-154400000.0,-142700000.0,-131400000.0,-119700000.0,-114300000.0
,otherFinancingActivites,0.0,-209000000.0,-245000000.0,-160000000.0,-114000000.0,-56000000.0,33000000.0,-258000000.0,18000000.0,4000000.0,-16330000.0,329000.0,3981000.0,35849000.0,58254000.0,-169000.0,-302000.0,-408000.0,-575000.0,-376000.0,-3239000.0,-1700000.0,-22300000.0,-5600000.0,-4900000.0,-2600000.0,-1500000.0
,netCashUsedProvidedByFinancingActivities,-2166000000.0,-1751000000.0,-2288000000.0,-1507000000.0,-1600000000.0,1510000000.0,-462000000.0,-1743000000.0,-905000000.0,-1665000000.0,-533409000.0,-326050000.0,-612287000.0,-1121227000.0,-1479944000.0,-743789000.0,-441745000.0,-896864000.0,-781738000.0,-291365000.0,203238000.0,-309800000.0,-415600000.0,-145500000.0,-226400000.0,-235900000.0,-267900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,75000000.0,34000000.0,-84000000.0,87000000.0,-158000000.0,-67000000.0,-65000000.0,-1000000.0,5000000.0,-15000000.0,-11551000.0,22219000.0,-47633000.0,16567000.0,2831000.0,-22947000.0,10019000.0,14115000.0,10518000.0,-2221000.0,-3089000.0,-1700000.0,-1700000.0,-1500000.0,-300000.0,-2200000.0,-4900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1236000000.0,928000000.0,-821000000.0,387000000.0,911000000.0,-1016000000.0,955000000.0,782000000.0,-75000000.0,-582000000.0,315669000.0,738256000.0,75575000.0,42598000.0,-395289000.0,68164000.0,-14968000.0,637405000.0,4651000.0,50364000.0,-3318000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,4122000000.0,2886000000.0,1958000000.0,2779000000.0,2392000000.0,1481000000.0,2497000000.0,1542000000.0,760000000.0,944000000.0,1525596000.0,1209927000.0,471671000.0,396096000.0,353498000.0,748787000.0,680623000.0,695591000.0,58186000.0,53535000.0,3171000.0,6500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2886000000.0,1958000000.0,2779000000.0,2392000000.0,1481000000.0,2497000000.0,1542000000.0,760000000.0,835000000.0,1526000000.0,1209927000.0,471671000.0,396096000.0,353498000.0,748787000.0,680623000.0,695591000.0,58186000.0,53535000.0,3171000.0,6489000.0,10500000.0,4800000.0,3400000.0,10300000.0,8100000.0,48000000.0
,operatingCashFlow,0.0,2776000000.0,2064000000.0,2016000000.0,1464000000.0,195000000.0,1209000000.0,816000000.0,747000000.0,1344000000.0,1458179000.0,1320779000.0,1168753000.0,1716951000.0,1509304000.0,1559890000.0,1063472000.0,1382345000.0,1142391000.0,1070741000.0,705560000.0,708100000.0,755100000.0,373100000.0,460200000.0,433200000.0,413900000.0
,capitalExpenditure,0.0,-115000000.0,-113000000.0,-123000000.0,-115000000.0,-139000000.0,-92000000.0,-117000000.0,-97000000.0,-119000000.0,-266285000.0,-269286000.0,-385437000.0,-246263000.0,-426381000.0,-120232000.0,-139003000.0,-114984000.0,-70019000.0,-116895000.0,-97721000.0,-221400000.0,-203600000.0,-122500000.0,-63300000.0,-58800000.0,-77100000.0
,freeCashFlow,0.0,2661000000.0,1951000000.0,1893000000.0,1349000000.0,56000000.0,1117000000.0,699000000.0,650000000.0,1225000000.0,1191894000.0,1051493000.0,783316000.0,1470688000.0,1082923000.0,1439658000.0,924469000.0,1267361000.0,1072372000.0,953846000.0,607839000.0,486700000.0,551500000.0,250600000.0,396900000.0,374400000.0,336800000.0
