Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30
Cash and cash equivalents,10359000.0,21617000.0,7792000.0,9342000.0,3716000.0,5846000.0,6278000.0,7085000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,10359000.0,21617000.0,7792000.0,9342000.0,3716000.0,5846000.0,6278000.0,7085000.0
Receivables,11869000.0,11869000.0,6568000.0,3971000.0,47641000.0,61474000.0,34360000.0,0.0
Inventories,29077000.0,22731000.0,29648000.0,34609000.0,36875000.0,27402000.0,31858000.0,0.0
Total current assets,51305000.0,56217000.0,44008000.0,47922000.0,88232000.0,94722000.0,72496000.0,7085000.0
Property Plant & Equipment Net,22895000.0,22310000.0,23388000.0,26951000.0,39452000.0,30614000.0,19840000.0,0.0
Goodwill and Intangible Assets,133132000.0,135093000.0,133898000.0,0.0,140738000.0,136682000.0,85094000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,19755000.0,10481000.0,13122000.0,0.0
Total non-current assets,667007000.0,633470000.0,631306000.0,627891000.0,598938000.0,573767000.0,400670000.0,-7085000.0
Total assets,718312000.0,689687000.0,675314000.0,675813000.0,687170000.0,668489000.0,473166000.0,0.0
Payables,48460000.0,50545000.0,42774000.0,43476000.0,37590000.0,53838000.0,32238000.0,0.0
Short-term debt,191236000.0,14822000.0,9920000.0,10000000.0,6272000.0,925000.0,0.0,0.0
Total current liabilities,262873000.0,84954000.0,68242000.0,67736000.0,59111000.0,70379000.0,48498000.0,0.0
Long-term debt,411141000.0,427218000.0,355638000.0,354459000.0,356733000.0,302877000.0,162951000.0,0.0
Total debt,602377000.0,442040000.0,365558000.0,364459000.0,363005000.0,303802000.0,162951000.0,0.0
Deferred revenue,22671000.0,19226000.0,15548000.0,14085000.0,13958000.0,14480000.0,15764000.0,0.0
Tax Liabilities,506000.0,361000.0,0.0,175000.0,1291000.0,1136000.0,496000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,449852000.0,462187000.0,393744000.0,393465000.0,399975000.0,341150000.0,190527000.0,0.0
Total liabilities,541775000.0,548406000.0,540168000.0,537281000.0,540305000.0,510227000.0,333003000.0,0.0
Other comprehensive income,224033000,179647000,160470000,162668000,164388000,168130000,160246000,0.0
Retained earnings (deficit),-28744000.0,-21278000.0,-12972000.0,-10010000.0,-4653000.0,-11786000.0,-19179000.0,0.0
Total shareholders equity,176537000.0,141281000.0,135146000.0,138532000.0,146865000.0,158262000.0,140163000.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,592018000.0,420423000.0,357766000.0,355117000.0,359289000.0,297956000.0,156673000.0,-7085000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,-170950000.0,1265000.0,78182000.0,76080000.0,81219000.0,98698000.0,93978000.0,0.0
