Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,,,,,
Stock-based compensation,,,,,
Operating Cash Flow,,,,,
Capital Expenditure,-35000000.0,-51000000.0,-87000000.0,-114000000.0,-145000000.0
Acquisitions and disposals,000000.0,000000.0,000000.0,000000.0,-10000000.0
Investment purchases and sales,-20000000,0,44000000,-29000000,0
Investing Cash flow,-110000000.0,-52000000.0,-43000000.0,-142000000.0,-145000000.0
Issuance (repayment) of debt,-11000000.0,-7000000.0,-5000000.0,-2000000.0,-3000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-28000000.0,-10000000.0,-9000000.0,-0000000.0,-50000000.0
Effect of forex changes on cash,7000000.0,-7000000.0,1000000.0,8000000.0,2000000.0
Net cash flow / Change in cash,-131000000.0,-69000000.0,-51000000.0,-135000000.0,-193000000.0
Free Cash Flow,132000000.0,20000000.0,35000000.0,-23000000.0,32000000.0
Net Cash/Marketcap,,,,,
