date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3841000000.0,-909000000.0,-3204000000.0,-5925000000.0,-7091000000.0,-6516000000.0,-1828000000.0,-2081000000.0,-1468000000.0,-2309000000.0,-4879000000.0,-84000000.0,-665000000.0,-833000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,9000000.0,10000000.0,15000000.0,2131000000.0,123000000.0,86000000.0,3471000000.0,1837000000.0,4109000000.0,0.0,806000000.0,6000000.0,394000000.0,389000000.0,897700000.0,420900000.0,20600000.0,1200000.0,555800000.0,1598700000.0,79400000.0,1609400000.0,78200000.0,62900000.0,54300000.0,78100000.0,26400000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-474000000.0,-526000000.0,0.0,0.0,0.0,-275000000.0,-135000000.0,0.0,0.0,0.0,0.0,0.0,-33900000.0,-3700000.0,-413200000.0
,dividendsPaid,-1941000000.0,-1842000000.0,-1386000000.0,-992000000.0,-1261000000.0,-1836000000.0,-1412000000.0,-982000000.0,-742000000.0,-457000000.0,-429000000.0,-385000000.0,-250000000.0,-233000000.0,-206600000.0,-163700000.0,-49300000.0,-73100000.0,-301600000.0,-400500000.0,-265800000.0,-263700000.0,-261400000.0,-181500000.0,-158400000.0,-119100000.0,-112500000.0
,otherFinancingActivites,0.0,1233000000.0,-648000000.0,-914000000.0,-1068000000.0,-719000000.0,-523000000.0,-20000000.0,-349000000.0,-748000000.0,-68000000.0,34000000.0,-111000000.0,-44000000.0,-110600000.0,-32700000.0,-285300000.0,-57200000.0,-365100000.0,-245600000.0,712900000.0,145800000.0,310400000.0,-17700000.0,-6300000.0,-197200000.0,0.0
,netCashUsedProvidedByFinancingActivities,-2085000000.0,-745000000.0,-1299000000.0,-2460000000.0,-3178000000.0,481000000.0,7601000000.0,1677000000.0,5036000000.0,-342000000.0,573000000.0,166000000.0,-432000000.0,-511000000.0,1103200000.0,36500000.0,-3505500000.0,-1684000000.0,16600000.0,2047300000.0,3788600000.0,4377000000.0,1808600000.0,316900000.0,734200000.0,-1359300000.0,31200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-147000000.0,121000000.0,-731000000.0,729000000.0,70000000.0,-140000000.0,-441000000.0,-158000000.0,-50000000.0,94000000.0,-1072000000.0,428000000.0,-260000000.0,-570000000.0,671400000.0,667200000.0,-1388200000.0,582200000.0,434900000.0,90400000.0,129100000.0,588700000.0,381200000.0,-34000000.0,24900000.0,54300000.0,-28200000.0
,cashAtEndOfPeriod,142000000.0,289000000.0,168000000.0,899000000.0,170000000.0,100000000.0,240000000.0,681000000.0,839000000.0,889000000.0,795000000.0,1867000000.0,1439000000.0,1699000000.0,2268600000.0,1597200000.0,930000000.0,2318200000.0,1736000000.0,1301100000.0,1210700000.0,1092000000.0,503300000.0,81300000.0,115300000.0,90400000.0,36100000.0
,cashAtBeginningOfPeriod,289000000.0,168000000.0,899000000.0,170000000.0,100000000.0,240000000.0,681000000.0,839000000.0,889000000.0,795000000.0,1867000000.0,1439000000.0,1699000000.0,2269000000.0,1597200000.0,930000000.0,2318200000.0,1736000000.0,1301100000.0,1210700000.0,1081600000.0,503300000.0,122100000.0,115300000.0,90400000.0,36100000.0,64300000.0
,operatingCashFlow,3496000000.0,3693000000.0,3293000000.0,2556000000.0,3664000000.0,2678000000.0,2115000000.0,2217000000.0,1835000000.0,3439000000.0,2651000000.0,2572000000.0,3355000000.0,2237000000.0,1889600000.0,1449900000.0,1487900000.0,770100000.0,-871100000.0,1586400000.0,505800000.0,1487700000.0,612700000.0,919600000.0,710400000.0,828700000.0,367600000.0
,capitalExpenditure,-1160000000.0,-2149000000.0,-3263000000.0,-2440000000.0,-2051000000.0,-3167000000.0,-4031000000.0,-3572000000.0,-2529000000.0,-2796000000.0,-2788000000.0,-2387000000.0,-3475000000.0,-2816000000.0,-2509200000.0,-1299000000.0,-787400000.0,-956800000.0,-1823800000.0,-1922200000.0,-4903500000.0,-3513100000.0,-1708200000.0,-1162100000.0,-818900000.0,-827500000.0,-468300000.0
,freeCashFlow,2336000000.0,1544000000.0,30000000.0,116000000.0,1613000000.0,-489000000.0,-1916000000.0,-1355000000.0,-694000000.0,643000000.0,-137000000.0,185000000.0,-120000000.0,-579000000.0,-619600000.0,150900000.0,700500000.0,-186700000.0,-2694900000.0,-335800000.0,-4397700000.0,-2025400000.0,-1095500000.0,-242500000.0,-108500000.0,1200000.0,-100700000.0
