Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,190514000.0,88952000.0,88609000.0,64809000.0,49101000.0,54036000.0,9209000.0,6509000.0
Short-term investments,10493000.0,11997000.0,3503000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,201007000.0,100949000.0,92112000.0,64809000.0,49101000.0,54036000.0,9209000.0,6509000.0
Receivables,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,205196000.0,102596000.0,93323000.0,65652000.0,49872000.0,54651000.0,9793000.0,6688000.0
Property Plant & Equipment Net,5125000.0,2550000.0,1579000.0,2160000.0,1200000.0,810000.0,1161000.0,1042000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,7836000.0,2696000.0,1725000.0,2306000.0,1332000.0,932000.0,1283000.0,1164000.0
Total assets,213032000.0,105292000.0,95048000.0,67958000.0,51204000.0,55583000.0,11076000.0,7852000.0
Payables,4205000.0,1678000.0,934000.0,996000.0,645000.0,682000.0,1228000.0,1863000.0
Short-term debt,2438000.0,0.0,8187000.0,7550000.0,1546000.0,1732000.0,1941000.0,1248000.0
Total current liabilities,27263000.0,11049000.0,15187000.0,13441000.0,4581000.0,4600000.0,4850000.0,3675000.0
Long-term debt,12446000.0,14808000.0,2501000.0,10688000.0,18083000.0,135000.0,1732000.0,3591000.0
Total debt,14884000.0,14808000.0,10688000.0,18238000.0,19629000.0,1867000.0,3673000.0,4839000.0
Deferred revenue,7588000.0,2105000.0,2105000.0,2401000.0,0.0,0.0,63000.0,146000.0
Tax Liabilities,13547000.0,11800000.0,7730000.0,3869000.0,27000.0,16000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,23347000.0,15532000.0,5330000.0,15622000.0,18134000.0,270000.0,59051000.0,54860000.0
Total liabilities,52563000.0,28103000.0,21894000.0,29920000.0,22864000.0,4735000.0,63901000.0,58535000.0
Other comprehensive income,445802000,295937000,248960000,180393000,140711000,50828000,0.0,0.0
Retained earnings (deficit),-285396000.0,-218798000.0,-175846000.0,-142384000.0,-112392000.0,0.0,-65615000.0,-51376000.0
Total shareholders equity,160469000.0,77189000.0,73154000.0,38038000.0,28340000.0,50848000.0,-52825000.0,-50683000.0
Investments,10493000.0,11997000.0,3503000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-175630000.0,-74144000.0,-77921000.0,-46571000.0,-29472000.0,-52169000.0,-5536000.0,-1670000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,584000.0,179000.0
Other Liabilities,1953000.0,1522000.0,1377000.0,857000.0,149000.0,-135000.0,1681000.0,564000.0
