date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-31_FY,2000-12-31_FY,2000-01-02_FY,1999-01-03_FY,1997-12-28_FY,1996-12-29_FY,1995-12-31_FY,1995-01-01_FY
,otherInvestingActivites,-216000000.0,9841000000.0,12897000000.0,1598000000.0,45903000000.0,42800000000.0,35575000000.0,2661000000.0,29263000000.0,33485000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79000000.0,-102000000.0,0.0,0.0,0.0,0.0,-154000000.0,0.0
,netCashUsedForInvestingActivites,-20825000000.0,-6194000000.0,-3167000000.0,-14868000000.0,-4761000000.0,-7735000000.0,-12305000000.0,-5103000000.0,-4510000000.0,-4612000000.0,-7854000000.0,-7598000000.0,-4187000000.0,-6139000000.0,-20291000000.0,-279000000.0,-2347000000.0,-4526000000.0,-2197000000.0,-4093000000.0,-2368000000.0,-2942000000.0,-5639000000.0,-1614000000.0,-1692000000.0,-1096000000.0,-2556000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3727000000.0,-2823000000.0,-1555000000.0,-3107000000.0,-2223000000.0,-68000000.0,-1844000000.0,-1593000000.0,-804000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,3119843000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13335000000.0,0.0,0.0,0.0,0.0,0.0,1135000000.0,0.0,0.0,0.0,0.0,514000000.0,292000000.0,0.0,0.0,0.0,0.0,112000000.0,0.0
,commonStockRepurchased,-3221000000.0,-5792000000.0,-4919000000.0,-6358000000.0,-7790000000.0,-4285000000.0,-5581000000.0,-889000000.0,-10199000000.0,-1279000000.0,-1571000000.0,-1248000000.0,-5165000000.0,-4045000000.0,-6722000000.0,-1021000000.0,-742000000.0,-872000000.0,-6148000000.0,-2570000000.0,-973000000.0,-577000000.0,-661000000.0,-403000000.0,-263000000.0,-322000000.0,-123000000.0
,dividendsPaid,-10481000000.0,-9917000000.0,-9494000000.0,-8943000000.0,-8621000000.0,-8173000000.0,-7768000000.0,-7286000000.0,-6614000000.0,-6156000000.0,-5804000000.0,-5327000000.0,-5024000000.0,-4670000000.0,-4267000000.0,-3793000000.0,-3251000000.0,-2746000000.0,-2381000000.0,-2047000000.0,-1724000000.0,-1479000000.0,-1305000000.0,-1137000000.0,-974000000.0,-827000000.0,-727000000.0
,otherFinancingActivites,-627000000.0,1471000000.0,-1593000000.0,-188000000.0,11272000000.0,2685000000.0,4476000000.0,6326000000.0,-225000000.0,4245000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-6120000000.0,-18015000000.0,-18510000000.0,-7673000000.0,-8551000000.0,-11136000000.0,-12499000000.0,-6091000000.0,-20562000000.0,-4452000000.0,-4980000000.0,-4092000000.0,-7464000000.0,-5698000000.0,-6109000000.0,-4521000000.0,-5148000000.0,-3863000000.0,-6953000000.0,-5251000000.0,-3100000000.0,-2294000000.0,-98000000.0,-1919000000.0,-1368000000.0,-1734000000.0,-188000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,89000000.0,-9000000.0,-241000000.0,337000000.0,-215000000.0,-1489000000.0,-310000000.0,-204000000.0,45000000.0,-47000000.0,-6000000.0,161000000.0,-323000000.0,275000000.0,180000000.0,-225000000.0,190000000.0,277000000.0,110000000.0,-40000000.0,-47000000.0,-72000000.0,25000000.0,-68000000.0,-21000000.0,13000000.0,33000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3320000000.0,-802000000.0,283000000.0,-1148000000.0,5240000000.0,-791000000.0,-6404000000.0,6016000000.0,-9631000000.0,5187000000.0,3545000000.0,5042000000.0,2998000000.0,3687000000.0,-11972000000.0,6852000000.0,3826000000.0,2483000000.0,-864000000.0,-520000000.0,1048000000.0,369000000.0,-826000000.0,742000000.0,810000000.0,0.0,264000000.0
,cashAtEndOfPeriod,13985000000.0,5214000000.0,7500000000.0,17824000000.0,10927000000.0,2897000000.0,-1729000000.0,10454000000.0,-5332000000.0,9615000000.0,7952000000.0,15810000000.0,10768000000.0,7770000000.0,4083000000.0,16055000000.0,9203000000.0,5377000000.0,2894000000.0,3758000000.0,3411000000.0,2296000000.0,1927000000.0,2753000000.0,2011000000.0,0.0,636000000.0
,cashAtBeginningOfPeriod,17305000000.0,6016000000.0,7217000000.0,18972000000.0,5687000000.0,3688000000.0,4675000000.0,4438000000.0,4299000000.0,4428000000.0,4407000000.0,10768000000.0,7770000000.0,4083000000.0,16055000000.0,9203000000.0,5377000000.0,2894000000.0,3758000000.0,4278000000.0,2363000000.0,1927000000.0,2753000000.0,2011000000.0,1201000000.0,636000000.0,372000000.0
,operatingCashFlow,23536000000.0,23416000000.0,22201000000.0,21056000000.0,18767000000.0,19569000000.0,18710000000.0,17414000000.0,15396000000.0,14298000000.0,16385000000.0,16571000000.0,14972000000.0,15249000000.0,14248000000.0,11877000000.0,11131000000.0,10595000000.0,8176000000.0,8864000000.0,6563000000.0,5677000000.0,4886000000.0,4343000000.0,3891000000.0,3382000000.0,2975000000.0
,capitalExpenditure,-3347000000.0,-3498000000.0,-3670000000.0,-3279000000.0,-3226000000.0,-3463000000.0,-3714000000.0,-3595000000.0,-2934000000.0,-2893000000.0,-2384000000.0,-2365000000.0,-3066000000.0,-2942000000.0,-2738000000.0,-2632000000.0,-2175000000.0,-2262000000.0,-2099000000.0,-1731000000.0,-1646000000.0,-1728000000.0,-1460000000.0,-1391000000.0,-1373000000.0,-1256000000.0,-937000000.0
,freeCashFlow,20189000000.0,19918000000.0,18531000000.0,17777000000.0,15541000000.0,16106000000.0,14996000000.0,13819000000.0,12462000000.0,11405000000.0,14001000000.0,14206000000.0,11906000000.0,12307000000.0,11510000000.0,9245000000.0,8956000000.0,8333000000.0,6077000000.0,7133000000.0,4917000000.0,3949000000.0,3426000000.0,2952000000.0,2518000000.0,2126000000.0,2038000000.0
