date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,5293000.0,-18139000.0,-18522000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-860486000.0,-809562000.0,-886372000.0,-589053000.0,-538755000.0,-467899000.0,44098000.0,-21489000.0,-271612000.0,-400100000.0,-74500000.0,-285900000.0,-284600000.0,-123500000.0,-206300000.0,-86300000.0,-92100000.0,-16800000.0,-16800000.0,-66200000.0
,netCashUsedForInvestingActivites,-2499480000.0,-893346000.0,-740717000.0,-1166441000.0,-1000416000.0,-818027000.0,-275448000.0,-598747000.0,-320115000.0,-231776000.0,145949000.0,-582888000.0,-501527000.0,-1078621000.0,-1124126000.0,-588503000.0,215754000.0,-825855000.0,-604445000.0,-323148000.0,-212677000.0,-312800000.0,-385900000.0,-338400000.0,-261500000.0,-132600000.0,-133000000.0,-45300000.0,-99600000.0,-54700000.0,-54700000.0,-60600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-82533000.0,-596056000.0,-100165000.0,-115153000.0,-236640000.0,-539497000.0,-6284000.0,-10669000.0,-151596000.0,-181654000.0,-664086000.0,-1140854000.0,-199026000.0,-1125648000.0,-186499000.0,-168207000.0,-63509000.0,-157360000.0,-21653000.0,-102701000.0,-88277000.0,-10900000.0,-20600000.0,-17600000.0,-13000000.0,-1000000.0,-10500000.0,-6700000.0,-3400000.0,-500000.0,-500000.0,-400000.0
,commonStockIssued,7375000.0,6362000.0,6735000.0,8538000.0,16167000.0,10607000.0,8201000.0,9936000.0,7005000.0,6835000.0,231510000.0,7419000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-39748000.0,-111457000.0,-95308000.0,0.0,-18545000.0,-50000000.0,-195255000.0,-90927000.0,-20359000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-90957000.0,-92330000.0,-89654000.0,-80368000.0,-69382000.0,-65361000.0,-64028000.0,-46525000.0,-71972000.0,-33917000.0,-35003000.0,-58913000.0,-103976000.0,-103122000.0,-98022000.0,-85495000.0,-74802000.0,-64628000.0,-58954000.0,-51486000.0,-43140000.0,-39600000.0,-33900000.0,-25800000.0,-21100000.0,-18200000.0,-15400000.0,-12700000.0,-10500000.0,-9400000.0,-9400000.0,-6300000.0
,otherFinancingActivites,1000.0,0.0,0.0,0.0,964000.0,201000.0,81000.0,302000.0,39000.0,0.0,0.0,0.0,20000.0,111000.0,783000.0,0.0,0.0,0.0,0.0,-7922000.0,0.0,100000.0,0.0,0.0,-100000.0,100000.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,3675033000.0,837737000.0,487488000.0,897143000.0,832649000.0,636483000.0,-47762000.0,259370000.0,-12465000.0,-46578000.0,-516312000.0,353650000.0,256662000.0,800195000.0,911798000.0,531990000.0,-384532000.0,624034000.0,467987000.0,292694000.0,114919000.0,183200000.0,367200000.0,252300000.0,217900000.0,70700000.0,95500000.0,-17600000.0,103000000.0,39100000.0,39100000.0,24000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1330041000.0,72104000.0,43591000.0,-10472000.0,17643000.0,-4582000.0,-112838000.0,-37760000.0,-36298000.0,93644000.0,-85554000.0,-46656000.0,-50119000.0,26265000.0,-13025000.0,89978000.0,-22901000.0,-13891000.0,-41682000.0,73953000.0,21606000.0,-2000000.0,100000.0,-100000.0,0.0,-100000.0,0.0,0.0,100000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1847832000.0,517791000.0,445687000.0,108291000.0,118763000.0,101120000.0,105702000.0,218540000.0,256300000.0,292598000.0,198954000.0,284508000.0,331164000.0,381283000.0,355018000.0,368043000.0,278065000.0,300966000.0,314857000.0,356539000.0,267178000.0,245600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,517791000.0,445687000.0,402096000.0,118763000.0,101120000.0,105702000.0,218540000.0,256300000.0,292598000.0,198954000.0,284508000.0,331164000.0,381283000.0,355018000.0,368043000.0,278065000.0,300966000.0,314857000.0,356539000.0,282586000.0,245572000.0,247600000.0,208300000.0,180700000.0,152100000.0,148200000.0,131700000.0,139900000.0,105700000.0,97800000.0,97800000.0,78300000.0
,operatingCashFlow,154488000.0,127713000.0,296820000.0,258826000.0,185410000.0,176962000.0,210372000.0,301617000.0,296282000.0,371998000.0,284809000.0,182582000.0,194746000.0,304691000.0,199303000.0,146491000.0,145877000.0,187930000.0,94776000.0,104407000.0,119364000.0,127600000.0,57900000.0,77900000.0,56400000.0,53900000.0,50500000.0,36800000.0,23100000.0,23500000.0,23500000.0,31900000.0
,capitalExpenditure,-20237000.0,-33717000.0,-39883000.0,-33092000.0,-19674000.0,-27113000.0,-24561000.0,-24209000.0,11834000.0,-25339000.0,-24290000.0,-22147000.0,-29054000.0,-21606000.0,-30277000.0,-28336000.0,0.0,-4730000.0,-10619000.0,-22200000.0,-24343000.0,-13400000.0,-11600000.0,-10800000.0,-9100000.0,-6700000.0,-4800000.0,-4000000.0,-5100000.0,-5700000.0,-5700000.0,-6800000.0
,freeCashFlow,134251000.0,93996000.0,256937000.0,225734000.0,165736000.0,149849000.0,185811000.0,277408000.0,258258000.0,346659000.0,260519000.0,160435000.0,165692000.0,283085000.0,169026000.0,118155000.0,145877000.0,183200000.0,84157000.0,82207000.0,95021000.0,114200000.0,46300000.0,67100000.0,47300000.0,47200000.0,45700000.0,32800000.0,18000000.0,17800000.0,17800000.0,25100000.0
