date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-31_FY,2005-12-25_FY,2004-12-26_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,1999-12-26_FY,1998-12-27_FY,1997-12-28_FY,1996-12-29_FY,1995-12-31_FY,1994-12-25_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,purchasesOfInvestments,-850000000.0,-284000000.0,-123000000.0,-222000000.0,0.0,-227000000.0,-790000000.0,-1043000000.0,-944000000.0,-1586000000.0,-1800000000.0,-1486000000.0,-200000000.0,-545000000.0,-2119000000.0,-1561800000.0,-377087000.0,-1029884000.0,-4465252000.0,0.0,-4179993000.0,0.0,0.0,0.0,0.0,-1326083000.0,0.0,-715487000.0,-594800000.0,-147300000.0,-316600000.0,-401300000.0
,salesMaturitiesOfInvestments,0.0,325000000.0,45000000.0,222000000.0,0.0,462000000.0,873000000.0,1344000000.0,1348000000.0,1726000000.0,69000000.0,603000000.0,416000000.0,307000000.0,3263000000.0,836152000.0,227257000.0,1512093000.0,4333901000.0,0.0,3781766000.0,0.0,0.0,0.0,0.0,1246001000.0,0.0,566773000.0,432600000.0,96400000.0,449700000.0,320400000.0
,otherInvestingActivites,0.0,352000000.0,1179000000.0,-1000000.0,2000000.0,243000000.0,83000000.0,539000000.0,395000000.0,-19000000.0,-1044000000.0,0.0,0.0,0.0,280000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18019000.0,0.0,0.0,21200000.0,84000000.0,-25900000.0,100000.0
,netCashUsedForInvestingActivites,-952000000.0,-149000000.0,-170000000.0,-54000000.0,267000000.0,147000000.0,-12000000.0,455000000.0,-19000000.0,-113000000.0,-1123000000.0,-1273000000.0,-27000000.0,-1675000000.0,-4303000000.0,-2269600000.0,-1555800000.0,83200000.0,-854400000.0,-553500000.0,-815802000.0,-142400000.0,-998100000.0,-633300000.0,-275500000.0,-714082000.0,-514600000.0,-467735000.0,-361800000.0,-74900000.0,-140300000.0,-229300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-200000000.0,-403000000.0,-41000000.0,-110000000.0,-1343000000.0,-44000000.0,-1115000000.0,-55000000.0,-489000000.0,-209000000.0,-1074000000.0,-1820000000.0,-166000000.0,0.0,0.0,0.0,-897619000.0,-140933000.0,-324744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,85000000.0,74000000.0,70000000.0,20000000.0,667000000.0,5000000.0,4000000.0,3000000.0,14000000.0,18000000.0,15000000.0,125000000.0,0.0,0.0,726000000.0,0.0,0.0,0.0,0.0,0.0,122994000.0,0.0,0.0,0.0,0.0,23073000.0,0.0,42401000.0,25700000.0,8900000.0,7600000.0,8500000.0
,commonStockRepurchased,-78000000.0,523000000.0,70000000.0,20000000.0,0.0,5000000.0,12000000.0,14000000.0,37000000.0,0.0,34000000.0,1273000000.0,161000000.0,909000000.0,0.0,352800000.0,123700000.0,35400000.0,29200000.0,-40500000.0,0.0,43800000.0,44100000.0,40500000.0,47000000.0,-3536000.0,39600000.0,0.0,0.0,0.0,0.0,10400000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10000.0,-10400000.0,-10350000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0
,otherFinancingActivites,0.0,1912000000.0,1147000000.0,1262000000.0,-4000000.0,883000000.0,1962000000.0,934000000.0,1061000000.0,15000000.0,2149000000.0,0.0,0.0,0.0,210000000.0,0.0,0.0,0.0,0.0,0.0,15382000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,6000000.0,43000000.0,28000000.0,-33000000.0,122000000.0,59000000.0,46000000.0,13000000.0,37000000.0,-6000000.0,484000000.0,1524000000.0,220000000.0,2037000000.0,3763000000.0,494200000.0,412800000.0,267400000.0,907400000.0,231700000.0,-100851000.0,-173500000.0,975000000.0,309000000.0,242200000.0,130895000.0,2300000.0,19903000.0,-128900000.0,-9300000.0,1700000.0,-15200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200000.0,6700000.0,32200000.0,37300000.0,-10000000.0,8433000.0,-11800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,125000000.0,387000000.0,-108000000.0,-75000000.0,479000000.0,-20000000.0,-64000000.0,320000000.0,-320000000.0,263000000.0,-1051000000.0,724000000.0,-499000000.0,52000000.0,747000000.0,-285300000.0,-49800000.0,678300000.0,1500000.0,-164200000.0,297332000.0,-67800000.0,121300000.0,74500000.0,39900000.0,28711000.0,60900000.0,8396000.0,0.0,0.0,0.0,-88900000.0
,cashAtEndOfPeriod,1595000000.0,1465000000.0,1077000000.0,1189000000.0,1264000000.0,785000000.0,805000000.0,869000000.0,549000000.0,869000000.0,606000000.0,1657000000.0,933000000.0,1432000000.0,1380000000.0,632700000.0,1136200000.0,1107300000.0,428500000.0,426800000.0,591457000.0,294200000.0,362300000.0,240500000.0,152900000.0,113354000.0,548900000.0,60423000.0,0.0,0.0,0.0,198100000.0
,cashAtBeginningOfPeriod,1470000000.0,1078000000.0,1185000000.0,1264000000.0,785000000.0,805000000.0,869000000.0,549000000.0,869000000.0,606000000.0,1657000000.0,933000000.0,1432000000.0,1380000000.0,633000000.0,918000000.0,1186000000.0,429000000.0,427000000.0,591000000.0,294125000.0,362000000.0,241000000.0,166000000.0,113000000.0,84643000.0,488000000.0,52027000.0,153900000.0,49100000.0,79700000.0,168600000.0
,operatingCashFlow,1071000000.0,493000000.0,34000000.0,12000000.0,90000000.0,-226000000.0,-98000000.0,-148000000.0,-338000000.0,382000000.0,-412000000.0,473000000.0,-692000000.0,-310000000.0,1287000000.0,1482900000.0,1086500000.0,295600000.0,-88900000.0,167600000.0,1205552000.0,259900000.0,144400000.0,398800000.0,73200000.0,611898000.0,573200000.0,456228000.0,388700000.0,189100000.0,108000000.0,155600000.0
,capitalExpenditure,-294000000.0,-217000000.0,-163000000.0,-113000000.0,-77000000.0,-96000000.0,-95000000.0,-84000000.0,-133000000.0,-250000000.0,-148000000.0,-466000000.0,343000000.0,-1685000000.0,-1857000000.0,-1513173000.0,-1440137000.0,-570316000.0,-705147000.0,-678900000.0,-805474000.0,-619800000.0,-996200000.0,-685100000.0,-485000000.0,-620815000.0,-548700000.0,-323669000.0,-222100000.0,-111000000.0,-304200000.0,-158800000.0
,freeCashFlow,777000000.0,276000000.0,-129000000.0,-101000000.0,13000000.0,-322000000.0,-193000000.0,-232000000.0,-471000000.0,132000000.0,-560000000.0,7000000.0,-1316000000.0,-1995000000.0,-570000000.0,-30300000.0,-353600000.0,-274700000.0,-794000000.0,-511300000.0,400078000.0,-359900000.0,-851800000.0,-286300000.0,-411800000.0,-8917000.0,24500000.0,132559000.0,166600000.0,78100000.0,-196200000.0,-3200000.0
