Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,5732000.0,520000.0,2220000.0,24951000.0,23791748.0,11729185.0,8912457.0,6664482.0,2939839.0,4386763.0
Short-term investments,0.0,0.0,0.0,10824000.0,10703126.0,10702626.0,10674609.0,16486688.0,13401923.0,13243118.0
Cash and short-term investments,5732000.0,520000.0,2220000.0,35775000.0,34494874.0,22431811.0,19587066.0,23151170.0,16341762.0,17629881.0
Receivables,74796000.0,64601000.0,42866000.0,34739000.0,41983377.0,46015185.0,32185731.0,29358629.0,33019007.0,27001494.0
Inventories,1498000.0,1417000.0,1697000.0,1495000.0,1431560.0,1588673.0,1682008.0,1838937.0,1782743.0,1703668.0
Total current assets,69938000.0,57877000.0,44549000.0,74557000.0,81516032.0,72752310.0,50201475.0,54168534.0,49619994.0,45673715.0
Property, Plant & Equipment Net,10875000.0,11692000.0,13439000.0,14351000.0,17038619.0,19231372.0,19029974.0,17419231.0,8683058.0,5015767.0
Goodwill and Intangible Assets,226675000.0,237162000.0,275567000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2120000.0,0.0,567000.0,5073000.0,3439475.0,2366369.0,3528082.0,3378374.0,2346549.0,2394430.0
Total non-current assets,257808000.0,260339000.0,294601000.0,18231000.0,17808788.0,19782328.0,26892807.0,21475979.0,13115335.0,8777006.0
Total assets,327746000.0,318216000.0,339150000.0,92788000.0,99324820.0,92534638.0,77094282.0,75644513.0,62735329.0,54450721.0
Payables,5668000.0,7620000.0,6841000.0,4591000.0,3990368.0,3213714.0,2980174.0,2469157.0,2617377.0,2212085.0
Short-term debt,6486000.0,5820000.0,5817000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,38503000.0,40849000.0,30945000.0,17422000.0,18160784.0,21451014.0,17715960.0,16670638.0,14485452.0,11247347.0
Long-term debt,124583000.0,136614000.0,146989000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,131069000.0,142434000.0,152806000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,10201000.0,8707000.0,5840000.0,3821000.0,5890431.0,9581357.0,7452612.0,5589792.0,4469507.0,3582870.0
Tax Liabilities,4877000.0,5477000.0,3246000.0,0.0,383050.0,2798178.0,2176130.0,1589838.0,1785854.0,512103.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,129460000.0,141281000.0,150235000.0,0.0,383050.0,2001077.0,2176130.0,1589838.0,1785854.0,512103.0
Total liabilities,167963000.0,182130000.0,181180000.0,17422000.0,18543834.0,23452091.0,19892090.0,18260476.0,16271306.0,11759450.0
Other comprehensive income,0.0,0.0,0.0,-38000.0,-19337.0,11368.0,27693.0,7380.0,58903.0,100103.0
Retained earnings (deficit),-5024000.0,-19006000.0,10046000.0,31206000.0,41805764.0,34416120.0,24315320.0,25783486.0,15845008.0,12900810.0
Total shareholders equity,159783000.0,136086000.0,157970000.0,75366000.0,80780986.0,69082547.0,57202192.0,57384037.0,46464023.0,42691271.0
Investments,0.0,0.0,0.0,10824000.0,10703126.0,10702626.0,10674609.0,16486688.0,13401923.0,13243118.0
Net Debt,125337000.0,141914000.0,150586000.0,-35775000.0,-34494874.0,-22431811.0,-19587066.0,-23151170.0,-16341762.0,-17629881.0
Other Assets,-12088000.0,-8661000.0,-2234000.0,2548000.0,3606221.0,2716641.0,-3253330.0,-180202.0,-1523518.0,-661328.0
Other Liabilities,26349000.0,27409000.0,18287000.0,12831000.0,14170416.0,18237300.0,14735786.0,14201481.0,11868075.0,9035262.0
