Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,327000000.0,398000000.0,155000000.0,43000000.0,43000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,146000000.0,182000000.0,187000000.0,29000000.0,23000000.0
Inventories,77000000.0,93000000.0,101000000.0,7000000.0,4000000.0
Total current assets,1755000000.0,3018000000.0,4800000000.0,508000000.0,98000000.0
Property, Plant & Equipment Net,3000000.0,5000000.0,5000000.0,1000000.0,0000000.0
Goodwill and Intangible Assets,1749000000,2988000000,4787000000,506000000,98000000
Long-term investments,,,,,
Tax assets,2000000.0,1000000.0,2000000.0,1000000.0,000000.0
Total non-current assets,142000000.0,3686000000.0,3617000000.0,253000000.0,33000000.0
Total assets,2322000000.0,3732000000.0,5276000000.0,593000000.0,171000000.0
Payables,26000000.0,35000000.0,412000000.0,7000000.0,22000000.0
Short-term debt,3688000000.0,76000000.0,19000000.0,29000000.0,16000000.0
Total current liabilities,4091000000.0,423000000.0,503000000.0,82000000.0,76000000.0
Long-term debt,000000.0,3469000000.0,3303000000.0,230000000.0,5000000.0
Total debt,000000.0,3469000000.0,3303000000.0,230000000.0,5000000.0
Deferred revenue,,,,,
Tax Liabilities,135000000.0,181000000.0,274000000.0,0000000.0,6000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,142000000.0,3686000000.0,3617000000.0,253000000.0,33000000.0
Total liabilities,4233000000.0,4109000000.0,4120000000.0,335000000.0,109000000.0
Other comprehensive income,-295000000.0,-344000000.0,-104000000.0,5000000.0,2000000.0
Retained earnings (deficit),-2952000000.0,-1361000000.0,-38000000.0,6000000.0,2000000.0
Total shareholders equity,-1911000000.0,-378000000.0,1156000000.0,258000000.0,62000000.0
Investments,,,,,
Net Debt,3361000000,3147000000,3167000000,216000000,-22000000
Other Assets,11000000,58000000,28000000,3000000,0
Other Liabilities,157000000,167000000,70000000,52000000,52000000
