date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY
,otherInvestingActivites,4000000.0,-2000000.0,-3000000.0,-2000000.0,-8000000.0,-21000000.0,-7000000.0,-2000000.0,-1000000.0,-6000000.0,2000000.0,-1000000.0,5000000.0,-3000000.0,-3000000.0,-4000000.0,-6000000.0,0.0,0.0,0.0,-14000000.0,8000000.0,1900000.0,-18600000.0,-48200000.0,155300000.0,-300000.0,-40900000.0,-13700000.0,-14600000.0,0.0,0.0
,netCashUsedForInvestingActivites,-288000000.0,-94000000.0,-246000000.0,-149000000.0,-104000000.0,-162000000.0,-16000000.0,-227000000.0,-1180000000.0,-232000000.0,-112000000.0,-105000000.0,-176000000.0,-143000000.0,-165000000.0,-119000000.0,-226000000.0,-107000000.0,-232000000.0,-124000000.0,528000000.0,-143000000.0,-109100000.0,-145300000.0,-196900000.0,24500000.0,-73400000.0,-102400000.0,-65800000.0,-199300000.0,-249200000.0,-53800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-410000000.0,-104000000.0,-259000000.0,-5000000.0,-316000000.0,-78000000.0,-251000000.0,-475000000.0,-302000000.0,-36000000.0,-45000000.0,-406000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,3000000.0,4000000.0,22000000.0,21000000.0,10000000.0,6000000.0,14000000.0,9000000.0,10000000.0,5000000.0,3000000.0,0.0,1000000.0,9000000.0,9000000.0,5000000.0,9000000.0,19000000.0,6000000.0,13000000.0,98000000.0,11000000.0,24400000.0,16600000.0,28600000.0,19700000.0,7700000.0,12600000.0,3200000.0,2200000.0,55700000.0,75300000.0
,commonStockRepurchased,-44000000.0,-198000000.0,-142000000.0,-61000000.0,-45000000.0,-101000000.0,-18000000.0,-6000000.0,-36000000.0,-59000000.0,-5000000.0,-2000000.0,-35000000.0,-202000000.0,-39000000.0,-52000000.0,-54000000.0,-41000000.0,-82000000.0,-229000000.0,-47000000.0,-46000000.0,-105200000.0,-85800000.0,-123500000.0,-76300000.0,0.0,0.0,0.0,0.0,-7500000.0,-103800000.0
,dividendsPaid,-80000000.0,-80000000.0,-80000000.0,-77000000.0,-65000000.0,-56000000.0,-54000000.0,-51000000.0,-49000000.0,-47000000.0,-53000000.0,-57000000.0,-47000000.0,-48000000.0,-43000000.0,-51000000.0,-46000000.0,-40000000.0,-40000000.0,-34000000.0,-32000000.0,-32000000.0,-31700000.0,-31300000.0,-30500000.0,-26400000.0,-23600000.0,-22900000.0,-22700000.0,-26300000.0,-29700000.0,-30000000.0
,otherFinancingActivites,-26000000.0,-23000000.0,-21000000.0,-6000000.0,-16000000.0,-27000000.0,-19000000.0,-35000000.0,-12000000.0,-12000000.0,0.0,0.0,-3000000.0,-1000000.0,2000000.0,0.0,0.0,0.0,7000000.0,15000000.0,7000000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0,-9100000.0
,netCashUsedProvidedByFinancingActivities,-132000000.0,-236000000.0,-141000000.0,-125000000.0,-184000000.0,-256000000.0,-302000000.0,-206000000.0,606000000.0,-72000000.0,-57000000.0,-127000000.0,23000000.0,-211000000.0,-82000000.0,-81000000.0,-101000000.0,-64000000.0,-164000000.0,-176000000.0,-184000000.0,-69000000.0,-130400000.0,-15200000.0,12800000.0,-197200000.0,-31300000.0,-74800000.0,-39300000.0,44900000.0,150000000.0,-39500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,25000000.0,-39000000.0,-16000000.0,14000000.0,19000000.0,-71000000.0,-25000000.0,-11000000.0,-7000000.0,8000000.0,3000000.0,8000000.0,4000000.0,10000000.0,3000000.0,-2000000.0,-2000000.0,5000000.0,-1000000.0,0.0,-5000000.0,-1000000.0,3500000.0,-2600000.0,-400000.0,700000.0,1500000.0,-2300000.0,-6700000.0,-2100000.0,3000000.0,-3600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-18000000.0,-6000000.0,-105000000.0,80000000.0,123000000.0,10000000.0,-28000000.0,-25000000.0,-166000000.0,-101000000.0,83000000.0,175000000.0,-25000000.0,-35000000.0,8000000.0,22000000.0,-88000000.0,88000000.0,-205000000.0,-274000000.0,603000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,151000000.0,169000000.0,175000000.0,280000000.0,200000000.0,77000000.0,67000000.0,95000000.0,120000000.0,286000000.0,387000000.0,304000000.0,129000000.0,154000000.0,189000000.0,181000000.0,159000000.0,247000000.0,159000000.0,364000000.0,638000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,169000000.0,175000000.0,280000000.0,200000000.0,77000000.0,67000000.0,95000000.0,120000000.0,286000000.0,387000000.0,304000000.0,129000000.0,154000000.0,189000000.0,181000000.0,159000000.0,247000000.0,159000000.0,364000000.0,638000000.0,35000000.0,40000000.0,39200000.0,58100000.0,90800000.0,80900000.0,40300000.0,30700000.0,39000000.0,48300000.0,16200000.0,65500000.0
,operatingCashFlow,377000000.0,363000000.0,298000000.0,340000000.0,392000000.0,499000000.0,315000000.0,419000000.0,415000000.0,195000000.0,249000000.0,399000000.0,124000000.0,309000000.0,252000000.0,224000000.0,241000000.0,254000000.0,192000000.0,26000000.0,264000000.0,208000000.0,236400000.0,144200000.0,152000000.0,182000000.0,143800000.0,189100000.0,103300000.0,147200000.0,128300000.0,47600000.0
,capitalExpenditure,-200000000.0,-224000000.0,-229000000.0,-147000000.0,-112000000.0,-141000000.0,-171000000.0,-264000000.0,-281000000.0,-230000000.0,-108000000.0,-106000000.0,-199000000.0,-141000000.0,-188000000.0,-186000000.0,-119000000.0,-129000000.0,-146000000.0,-122000000.0,-137000000.0,-166000000.0,-226600000.0,-162800000.0,-209100000.0,-131200000.0,-73600000.0,-65000000.0,-78100000.0,-198000000.0,-298300000.0,-233000000.0
,freeCashFlow,177000000.0,139000000.0,69000000.0,193000000.0,280000000.0,358000000.0,144000000.0,155000000.0,134000000.0,-35000000.0,141000000.0,293000000.0,-75000000.0,168000000.0,64000000.0,38000000.0,122000000.0,125000000.0,46000000.0,-96000000.0,127000000.0,42000000.0,9800000.0,-18600000.0,-57100000.0,50800000.0,70200000.0,124100000.0,25200000.0,-50800000.0,-170000000.0,-185400000.0
