date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,otherInvestingActivites,2000000.0,10000000.0,16000000.0,26000000.0,32000000.0,19000000.0,0.0,4000000.0,8000000.0,25000000.0,-9000000.0,0.0,1000000.0,2000000.0,35000000.0,-3000000.0,-51000000.0,-13000000.0,0.0,-24000000.0,15000000.0,-37000000.0,-73300000.0,-483500000.0,-47400000.0,-54400000.0,-5300000.0,-32600000.0,-8000000.0,-479500000.0,109700000.0,-36200000.0
,netCashUsedForInvestingActivites,-252000000.0,-196000000.0,-859000000.0,-205000000.0,-430000000.0,-106000000.0,-138000000.0,-55000000.0,-277000000.0,544000000.0,-231000000.0,-197000000.0,-1082000000.0,-268000000.0,-161000000.0,-154000000.0,-236000000.0,-203000000.0,-109000000.0,-336000000.0,-260000000.0,-313000000.0,-310200000.0,-572600000.0,-294700000.0,-206300000.0,-50600000.0,-106400000.0,-130400000.0,-584200000.0,-43100000.0,-121400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,14000000.0,0.0,-400000000.0,0.0,-300000000.0,-575000000.0,0.0,-850000000.0,0.0,-300000000.0,-598000000.0,-334000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,162000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86000000.0,93000000.0,0.0,41000000.0,39000000.0,119000000.0,79000000.0,226000000.0,111000000.0,41000000.0,35000000.0,12000000.0,117000000.0,93000000.0,62600000.0,24500000.0,14100000.0,10800000.0,9800000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-248000000.0,-661000000.0,-271000000.0,-183000000.0,-254000000.0,-434000000.0,-260000000.0,-128000000.0,-225000000.0,-655000000.0,-150000000.0,0.0,-868000000.0,-155000000.0,-135000000.0,-2279000000.0,-220000000.0,-486000000.0,-412000000.0,-10000000.0,-135000000.0,-33000000.0,-83300000.0,-54100000.0,-98100000.0,-78300000.0,-99900000.0,0.0,0.0,-4000000.0,-67400000.0,0.0
,dividendsPaid,-533000000.0,-490000000.0,-450000000.0,-412000000.0,-398000000.0,-385000000.0,-368000000.0,-335000000.0,-315000000.0,-303000000.0,-282000000.0,-258000000.0,-228000000.0,-183000000.0,-173000000.0,-201000000.0,-229000000.0,-193000000.0,-196000000.0,-199000000.0,-189000000.0,-162000000.0,-132400000.0,-120000000.0,-110400000.0,-102300000.0,-97100000.0,-93500000.0,-86400000.0,-79500000.0,-70900000.0,-60000000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,24000000.0,0.0,-257000000.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,100000.0,0.0,0.0,0.0,100000.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-523000000.0,-815000000.0,-399000000.0,-645000000.0,-316000000.0,-696000000.0,-592000000.0,-685000000.0,-321000000.0,-1078000000.0,-706000000.0,-540000000.0,380000000.0,-456000000.0,-462000000.0,-552000000.0,-605000000.0,-617000000.0,-833000000.0,-407000000.0,-285000000.0,-245000000.0,-13800000.0,220800000.0,-158500000.0,-63100000.0,-171500000.0,-136900000.0,-221100000.0,326700000.0,-232100000.0,-62900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-5000000.0,-2000000.0,-3000000.0,-1000000.0,-13000000.0,-19000000.0,-7000000.0,-3000000.0,-6000000.0,8000000.0,-1000000.0,-9000000.0,4000000.0,5000000.0,0.0,2000000.0,2000000.0,2000000.0,-8000000.0,-7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,766000000.0,-21000000.0,-287000000.0,17000000.0,19000000.0,53000000.0,30000000.0,32000000.0,8000000.0,172000000.0,-119000000.0,-8000000.0,32000000.0,-10000000.0,-101000000.0,61000000.0,60000000.0,-5000000.0,-74000000.0,-3000000.0,113000000.0,30000000.0,0.0,0.0,-46500000.0,21400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,879000000.0,113000000.0,131000000.0,418000000.0,401000000.0,382000000.0,329000000.0,299000000.0,267000000.0,259000000.0,87000000.0,206000000.0,214000000.0,182000000.0,192000000.0,293000000.0,232000000.0,172000000.0,177000000.0,251000000.0,245000000.0,132000000.0,0.0,0.0,90800000.0,137300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,113000000.0,134000000.0,418000000.0,401000000.0,382000000.0,329000000.0,299000000.0,267000000.0,259000000.0,87000000.0,206000000.0,214000000.0,182000000.0,192000000.0,293000000.0,232000000.0,172000000.0,177000000.0,251000000.0,254000000.0,132000000.0,102000000.0,101000000.0,90800000.0,137300000.0,115900000.0,71200000.0,69000000.0,113900000.0,124600000.0,233300000.0,259300000.0
,operatingCashFlow,1546000000.0,992000000.0,974000000.0,868000000.0,778000000.0,874000000.0,767000000.0,775000000.0,612000000.0,698000000.0,819000000.0,738000000.0,730000000.0,709000000.0,522000000.0,765000000.0,899000000.0,803000000.0,876000000.0,747000000.0,658000000.0,588000000.0,312700000.0,362100000.0,406700000.0,290800000.0,266800000.0,245500000.0,306700000.0,246700000.0,166400000.0,158300000.0
,capitalExpenditure,-254000000.0,-206000000.0,-194000000.0,-231000000.0,-172000000.0,-125000000.0,-138000000.0,-194000000.0,-192000000.0,-228000000.0,-203000000.0,-197000000.0,-170000000.0,-147000000.0,-180000000.0,-151000000.0,-172000000.0,-205000000.0,-177000000.0,-192000000.0,-158000000.0,-292000000.0,-247400000.0,-95200000.0,-84800000.0,-62900000.0,-56600000.0,-77600000.0,-124700000.0,-109100000.0,-155900000.0,-87800000.0
,freeCashFlow,1292000000.0,786000000.0,780000000.0,637000000.0,606000000.0,749000000.0,629000000.0,581000000.0,420000000.0,470000000.0,616000000.0,541000000.0,560000000.0,562000000.0,342000000.0,614000000.0,727000000.0,598000000.0,699000000.0,555000000.0,500000000.0,296000000.0,65300000.0,266900000.0,321900000.0,227900000.0,210200000.0,167900000.0,182000000.0,137600000.0,10500000.0,70500000.0
