date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,2315862000.0,1216445000.0,1293301000.0,1275397000.0,1432177000.0,78463000.0,0.0,534469000.0,97890000.0,451539000.0,342342000.0,488163000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-9240000.0,-13976000.0,-148284000.0,-206826000.0,0.0,-14414000.0,-384000.0,-4770000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-532980000.0,-451170000.0,-385839000.0,-321750000.0,-262761000.0,-243090000.0,-228271000.0,-194961000.0,-154317000.0,-136509000.0,-100457000.0,-118852000.0,-126079000.0,-102634000.0,-87579000.0,-73070000.0,-58430000.0,-49325000.0,-41400000.0,-32763000.0,-28388000.0,-23600000.0,-19200000.0,-9900000.0,-1600000.0
,otherFinancingActivites,170792000.0,921828000.0,-23270000.0,7637000.0,136830000.0,382942000.0,4925000.0,-20385000.0,-21390000.0,-21703000.0,-8075000.0,1281000.0,-176000.0,14359000.0,-1928000.0,0.0,-38588000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2600000.0,2400000.0
,netCashUsedProvidedByFinancingActivities,2750356000.0,2927482000.0,1588433000.0,1415427000.0,1105521000.0,419126000.0,331312000.0,197570000.0,314860000.0,479156000.0,237912000.0,203440000.0,297970000.0,766685000.0,841237000.0,312975000.0,381109000.0,66158000.0,162204000.0,131439000.0,98879000.0,69400000.0,220100000.0,84100000.0,97300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,311000.0,540000.0,-2068000.0,1723000.0,-1460000.0,-255000.0,-2493000.0,-2197000.0,139000.0,-5230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,355016000.0,-29441000.0,-5056000.0,129349000.0,-66000.0,39087000.0,28315000.0,-83275000.0,62432000.0,-12693000.0,20604000.0,-533000.0,63131000.0,5082000.0,-963000.0,753000.0,-1827000.0,1195000.0,1414000.0,-400000.0,-670000.0,1800000.0,100000.0,400000.0,800000.0
,cashAtEndOfPeriod,597705000.0,242689000.0,272130000.0,254381000.0,125032000.0,125098000.0,86011000.0,57696000.0,140971000.0,78539000.0,91232000.0,70628000.0,71161000.0,8030000.0,2948000.0,3911000.0,3158000.0,4985000.0,3790000.0,2376000.0,2776000.0,3400000.0,1600000.0,2100000.0,1700000.0
,cashAtBeginningOfPeriod,242689000.0,272130000.0,277186000.0,125032000.0,125098000.0,86011000.0,57696000.0,140971000.0,78539000.0,91232000.0,70628000.0,71161000.0,8030000.0,2948000.0,3911000.0,3158000.0,4985000.0,3790000.0,2376000.0,2776000.0,3446000.0,1600000.0,2100000.0,1700000.0,900000.0
,operatingCashFlow,882510000.0,683857000.0,570339000.0,450325000.0,392501000.0,342611000.0,334325000.0,312727000.0,305533000.0,246960000.0,219346000.0,205950000.0,232709000.0,185382000.0,128390000.0,120678000.0,67752000.0,74847000.0,67050000.0,60340000.0,32931000.0,42300000.0,26100000.0,3900000.0,-1600000.0
,capitalExpenditure,-3268844000.0,-3477700000.0,-1944158000.0,-1553837000.0,-1436509000.0,-683340000.0,-544080000.0,-561490000.0,-555022000.0,-735068000.0,-717103000.0,-446127000.0,-548762000.0,-950018000.0,-978278000.0,-434224000.0,-450959000.0,-175320000.0,-213469000.0,-57390000.0,-118936000.0,-109800000.0,-240800000.0,-87600000.0,-94900000.0
,freeCashFlow,882510000.0,683857000.0,570339000.0,450325000.0,392501000.0,342611000.0,334325000.0,312727000.0,305533000.0,-488108000.0,-497757000.0,-240177000.0,-316053000.0,-764636000.0,-849888000.0,-313546000.0,-383207000.0,-100473000.0,-146419000.0,2950000.0,-86005000.0,-67500000.0,-214700000.0,-83700000.0,-96500000.0
