date,,2020-10-03_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-10-01_FY,2015-10-03_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-10-01_FY,2010-10-02_FY,2009-10-03_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-147143000.0,30773000.0,704000.0,604000.0,542000.0,10815000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50433000.0,-26634000.0,0.0,-93000.0,-205000.0,-1685000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,14000.0,55000.0,509000.0,410000.0,694000.0,1080000.0,908000.0,3325000.0,9296000.0,-29000.0,38696000.0,549000.0,4527000.0,6840000.0,1097000.0,4162000.0,424000.0,1438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-54549000.0,-99883000.0,-90255000.0,-17688000.0,-14141000.0,-75021000.0,700000.0,900000.0,3300000.0,9300000.0,2800000.0,38900000.0,500000.0,-41600000.0,7000000.0,1100000.0,67400000.0,400000.0,1400000.0,1100000.0,14800000.0,300000.0,400000.0,103100000.0,400000.0,1500000.0,1100000.0
,dividendsPaid,-30233000.0,-31566000.0,-8176000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,29372000.0,-1353000.0,-5091000.0,-477000.0,-19559000.0,255000.0,523521000.0,449540000.0,387484000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-145809000.0,-71318000.0,-99135000.0,-22684000.0,-14486000.0,-84459000.0,-200000.0,1700000.0,-105100000.0,9300000.0,-46100000.0,-45400000.0,-3300000.0,14400000.0,-19794000.0,13595000.0,-39823000.0,563000.0,-247000.0,140199000.0,183762000.0,100000.0,-400000.0,53800000.0,41900000.0,1400000.0,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,919000.0,715000.0,76000.0,537000.0,1326000.0,-100000.0,100000.0,100000.0,1500000.0,300000.0,200000.0,-600000.0,400000.0,-62000.0,-177000.0,-5000.0,-74000.0,15000.0,64000.0,-23000.0,200000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-176057000.0,43036000.0,-71792000.0,-30967000.0,-74707000.0,-89367000.0,66200000.0,81500000.0,62100000.0,200100000.0,33600000.0,-400000.0,-5600000.0,16600000.0,54500000.0,19100000.0,-5400000.0,-20300000.0,-69100000.0,-56500000.0,174300000.0,-39300000.0,-31100000.0,62300000.0,16700000.0,19900000.0,1300000.0
,cashAtEndOfPeriod,188127000.0,294649000.0,226036000.0,240329000.0,186625000.0,498633000.0,588000000.0,521700000.0,440300000.0,378200000.0,178200000.0,144500000.0,145000000.0,150600000.0,134000000.0,79400000.0,60300000.0,65700000.0,85900000.0,155000000.0,211500000.0,37200000.0,76500000.0,107600000.0,45300000.0,28700000.0,8700000.0
,cashAtBeginningOfPeriod,364184000.0,251613000.0,297828000.0,271296000.0,261332000.0,588000000.0,521800000.0,440200000.0,378200000.0,178100000.0,144600000.0,144900000.0,150600000.0,134000000.0,79500000.0,60300000.0,65700000.0,86000000.0,155000000.0,211500000.0,37200000.0,76500000.0,107600000.0,45300000.0,28600000.0,8800000.0,7400000.0
,operatingCashFlow,13271000.0,65967000.0,123499000.0,136310000.0,68407000.0,87875000.0,82500000.0,94800000.0,182500000.0,200400000.0,85800000.0,-53500000.0,28100000.0,31800000.0,63200000.0,-2700000.0,71300000.0,-29100000.0,-72000000.0,71900000.0,134100000.0,-37900000.0,21700000.0,42000000.0,38900000.0,22000000.0,12800000.0
,capitalExpenditure,-11719000.0,-11742000.0,-20496000.0,-25590000.0,-6218000.0,-10269000.0,-10138000.0,-17172000.0,7688000.0,-7688000.0,-6271000.0,-5263000.0,-7851000.0,-5763000.0,-9496000.0,3187000.0,933000.0,1643000.0,-20400000.0,-48600000.0,-38300000.0,-18900000.0,-16100000.0,-13500000.0,-18000000.0,-10800000.0,-6200000.0
,freeCashFlow,1552000.0,54225000.0,103003000.0,110720000.0,62189000.0,77606000.0,72400000.0,77600000.0,175600000.0,192700000.0,79500000.0,-58800000.0,20200000.0,26200000.0,54600000.0,-10500000.0,61500000.0,-40100000.0,-92400000.0,23300000.0,95800000.0,-56800000.0,5600000.0,28500000.0,20900000.0,11200000.0,6600000.0
