Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,30624000.0,37208000.0,43115000.0,47964000.0,98393000.0,248436000.0,130175000.0,297721000.0,57694000.0,69587000.0
Short-term investments,65646000.0,141462000.0,73718000.0,102944000.0,122546000.0,138240000.0,38175000.0,33329000.0,0.0,0.0
Cash and short-term investments,96270000.0,178670000.0,116833000.0,150908000.0,220939000.0,386676000.0,168350000.0,331050000.0,57694000.0,69587000.0
Receivables,101879000.0,104593000.0,117743000.0,149044000.0,210097000.0,153455000.0,75402000.0,76056000.0,72925000.0,25202000.0
Inventories,34975000.0,35238000.0,29544000.0,29289000.0,34696000.0,33822000.0,38152000.0,35287000.0,20483000.0,6217000.0
Total current assets,225606000.0,304897000.0,261764000.0,329166000.0,413639000.0,521096000.0,284698000.0,409841000.0,162061000.0,108400000.0
Property, Plant & Equipment Net,350568000.0,367305000.0,483923000.0,516324000.0,514269000.0,487854000.0,428177000.0,257463000.0,211643000.0,172183000.0
Goodwill and Intangible Assets,66535000.0,67918000.0,131718000.0,134611000.0,154087000.0,168318000.0,175147000.0,175844000.0,183988000.0,56493000.0
Long-term investments,30079000.0,30395000.0,3475000.0,5695000.0,6510000.0,0.0,73970000.0,33109000.0,25807000.0,18723000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,473476000.0,487015000.0,635493000.0,671362000.0,746770000.0,729869000.0,690502000.0,521220000.0,421438000.0,247399000.0
Total assets,699082000.0,791912000.0,897257000.0,1000528000.0,1160409000.0,1250965000.0,975200000.0,931061000.0,583499000.0,355799000.0
Payables,19024000.0,17901000.0,23637000.0,26906000.0,43922000.0,33541000.0,39216000.0,36668000.0,28635000.0,14775000.0
Short-term debt,5405000.0,139699000.0,5943000.0,149856000.0,4846000.0,23401000.0,30389000.0,22925000.0,22712000.0,2439000.0
Total current liabilities,80259000.0,203300000.0,89222000.0,246393000.0,120211000.0,120106000.0,113920000.0,97469000.0,96991000.0,29601000.0
Long-term debt,78779000.0,120388000.0,306433000.0,417294000.0,565824000.0,597017000.0,300636000.0,266497000.0,41704000.0,9782000.0
Total debt,84184000.0,260087000.0,312376000.0,567150000.0,570670000.0,620418000.0,331025000.0,289422000.0,64416000.0,12221000.0
Deferred revenue,7361000.0,3432000.0,7041000.0,10549000.0,14683000.0,16419000.0,13521000.0,9621000.0,17507000.0,2691000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,93814000.0,138954000.0,314348000.0,425190000.0,575163000.0,612321000.0,314650000.0,289184000.0,70292000.0,45822000.0
Total liabilities,174073000.0,342254000.0,403570000.0,671583000.0,695374000.0,732427000.0,428570000.0,386653000.0,167283000.0,75423000.0
Other comprehensive income,-2138000.0,-887000.0,-17675000.0,-20973000.0,-3248000.0,-700000.0,6151000.0,-1216000.0,-3996000.0,2012000.0
Retained earnings (deficit),-688653000.0,-683570000.0,-603836000.0,-591683000.0,-457441000.0,-367782000.0,-300814000.0,-199559000.0,-151926000.0,-149410000.0
Total shareholders equity,507998000.0,426990000.0,468865000.0,302552000.0,437426000.0,514572000.0,542713000.0,540884000.0,413287000.0,277189000.0
Investments,95725000.0,171857000.0,77193000.0,108639000.0,129056000.0,138240000.0,112145000.0,66438000.0,25807000.0,18723000.0
Net Debt,-12086000.0,81417000.0,195543000.0,416242000.0,349731000.0,233742000.0,162675000.0,-41628000.0,6722000.0,-57366000.0
Other Assets,-7518000.0,-13604000.0,-2356000.0,-75000.0,-52093000.0,-52857000.0,2794000.0,-32552000.0,10959000.0,7394000.0
Other Liabilities,55830000.0,45700000.0,59642000.0,69631000.0,71443000.0,63164000.0,44315000.0,37876000.0,45644000.0,12387000.0
