date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,70244579.0,53647067.0,23495055.0,19957616.0,21199860.0
,GeneralAndAdministrativeExpenses,28896749.0,13598030.0,9351522.0,7206691.0,6343648.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-53578.0,-139448.0,-217418.0,-207114.0,-474279.0
,operatingExpenses,99087750.0,67105649.0,32629159.0,26957193.0,27069229.0
,costAndExpenses,99087750.0,67105649.0,32629159.0,26957193.0,27069229.0
,interestExpense,2565838.0,1239537.0,1127305.0,1340199.0,132424.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,77718.0,37330.0,48935.0,42557.0,20484.0
,EBITDA,-99010032.0,-67068319.0,-32580224.0,-26914636.0,-27048745.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-99087750.0,-67105649.0,-32629159.0,-26957193.0,-27069229.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,3812850.0,1239537.0,-1663695.0,1986199.0,132424.0
,incomeBeforeTax,-102900600.0,-68345186.0,-30965464.0,-28943392.0,-27201653.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0
,netIncome,-102900600.0,-68345186.0,-30965464.0,-28943392.0,-27201653.0
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.02468614508115,-2.01,-1.15,-1.27,-1.42
,EPSDiluted,-3.02468614508115,-2.01,-1.15,-1.27,-1.42
,weightedAverageShsOut,37351117.0,34020257.0,26883656.0,22764606.0,19150690.0
,weightedAverageShsOutDil,37351117.0,34020257.0,26883656.0,22764606.0,19150690.0
