Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,544358000.0,909900000.0,623855000.0,582532000.0,522150000.0,448776000.0,384053000.0,180234000.0,147860000.0,82920000.0
Short-term investments,500432000.0,206257000.0,206779000.0,106584000.0,0.0,0.0,0.0,25451000.0,0.0,0.0
Cash and short-term investments,1044790000.0,1116157000.0,830634000.0,689116000.0,522150000.0,448776000.0,384053000.0,205685000.0,147860000.0,82920000.0
Receivables,255509000.0,237278000.0,155901000.0,150479000.0,143109000.0,103803000.0,96630000.0,75755000.0,55399000.0,30356000.0
Inventories,403579000.0,307712000.0,239010000.0,203738000.0,171009000.0,172700000.0,139618000.0,116978000.0,72470000.0,52869000.0
Total current assets,1805424000.0,1754010000.0,1300962000.0,1102589000.0,893838000.0,786343000.0,664959000.0,434457000.0,300801000.0,180914000.0
Property, Plant & Equipment Net,543068000.0,460206000.0,379375000.0,288604000.0,275082000.0,252245000.0,210563000.0,155202000.0,120683000.0,111453000.0
Goodwill and Intangible Assets,187861000.0,107054000.0,48617000.0,12409000.0,9682000.0,10019000.0,10408000.0,6157000.0,7131000.0,3771000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,62947000.0,71920000.0,76570000.0,63424000.0,41713000.0,35027000.0,28126000.0,29014000.0,15745000.0,14429000.0
Total non-current assets,769026000.0,613245000.0,489037000.0,350840000.0,317049000.0,274873000.0,230539000.0,173675000.0,141054000.0,131722000.0
Total assets,2574450000.0,2367255000.0,1789999000.0,1453429000.0,1210887000.0,1061216000.0,895498000.0,608132000.0,441855000.0,312636000.0
Payables,36302000.0,35109000.0,28048000.0,26314000.0,17141000.0,18787000.0,17783000.0,11122000.0,9510000.0,5620000.0
Short-term debt,3671000.0,3604000.0,3188000.0,2000000.0,15964000.0,4629000.0,3947000.0,8670000.0,8174000.0,7340000.0
Total current liabilities,245774000.0,198903000.0,158275000.0,141790000.0,122075000.0,100079000.0,125455000.0,93712000.0,82770000.0,36831000.0
Long-term debt,41707000.0,45378000.0,37635000.0,17667000.0,19667000.0,11333000.0,14014000.0,15726000.0,15644000.0,16667000.0
Total debt,45378000.0,48982000.0,40823000.0,19667000.0,35631000.0,15962000.0,17961000.0,24396000.0,23818000.0,24007000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,131895000.0,116425000.0,60919000.0,71116000.0,47497000.0,39162000.0,65376000.0,35596000.0,14981000.0,5249000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,122441000.0,146030000.0,74000000.0,50974000.0,42251000.0,33168000.0,27116000.0,24687000.0,17379000.0,19234000.0
Total liabilities,368215000.0,344933000.0,232275000.0,192764000.0,164326000.0,133247000.0,152571000.0,118399000.0,100149000.0,56065000.0
Other comprehensive income,-162896000.0,-77344000.0,-178583000.0,-181482000.0,-112263000.0,-1701000.0,-3094000.0,-12100000.0,810000.0,11106000.0
Retained earnings (deficit),1848500000.0,1443867000.0,1094108000.0,833356000.0,591202000.0,390757000.0,234977000.0,122833000.0,5567000.0,-48424000.0
Total shareholders equity,2205548000.0,2022322000.0,1557558000.0,1259528000.0,1046561000.0,927969000.0,742927000.0,443323000.0,316600000.0,256430000.0
Investments,500432000.0,206257000.0,206779000.0,106584000.0,0.0,0.0,0.0,25451000.0,0.0,0.0
Net Debt,-999412000.0,-1067175000.0,-789811000.0,-669449000.0,-486519000.0,-432814000.0,-366092000.0,-181289000.0,-124042000.0,-58913000.0
Other Assets,101546000.0,92863000.0,75417000.0,59256000.0,57570000.0,61064000.0,44658000.0,36039000.0,25072000.0,14769000.0
Other Liabilities,205801000.0,160190000.0,127039000.0,113476000.0,88970000.0,76663000.0,103725000.0,73920000.0,65086000.0,23871000.0
