date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-55600000.0,-66600000.0,-69800000.0,35100000.0,102100000.0,353700000.0,75600000.0,-54700000.0,11200000.0,18600000.0,28300000.0,89600000.0,102600000.0,73200000.0,86300000.0,-64500000.0,64200000.0,1331900000.0,-4222300000.0,-286200000.0,-377100000.0,31400000.0,149900000.0,-16400000.0,185000000.0,-32300000.0,72700000.0,-56800000.0,35200000.0,42700000.0,91000000.0,94400000.0
,depreciationAndAmortization,293400000.0,304900000.0,252000000.0,193000000.0,182200000.0,170200000.0,231000000.0,169600000.0,217400000.0,199500000.0,179500000.0,164900000.0,153900000.0,150800000.0,143000000.0,174700000.0,187700000.0,169700000.0,496300000.0,554900000.0,459700000.0,181000000.0,111100000.0,185400000.0,172800000.0,162200000.0,154100000.0,158500000.0,137000000.0,121400000.0,106600000.0,111000000.0
,deferredIncomeTax,-27700000.0,-10900000.0,6900000.0,30500000.0,59400000.0,184500000.0,47400000.0,-2700000.0,21600000.0,24900000.0,38200000.0,61000000.0,67700000.0,51700000.0,62400000.0,12800000.0,60600000.0,117700000.0,-946400000.0,-82800000.0,-166400000.0,-24700000.0,-11000000.0,4800000.0,6400000.0,-50500000.0,0.0,0.0,-6100000.0,-4300000.0,4500000.0,-6300000.0
,stockBasedCompensation,5600000.0,7400000.0,5600000.0,5900000.0,5100000.0,4100000.0,3300000.0,4900000.0,5200000.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,32700000.0,-23900000.0,-448900000.0,356100000.0,55800000.0,14400000.0,-70000000.0,48700000.0,-16500000.0,-29600000.0,-3000000.0,-100000.0,-2800000.0,-28400000.0,12500000.0,53600000.0,9800000.0,279900000.0,123200000.0,-185900000.0,-109900000.0,53200000.0,-123000000.0,36800000.0,-9800000.0,-127200000.0,64800000.0,64600000.0,-78500000.0,-37500000.0,-25300000.0,-84200000.0
,accountsReceivables,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,5000000.0,5000000.0,2200000.0,-16600000.0,-6200000.0,3600000.0,-7200000.0,-800000.0,-14500000.0,-5900000.0,0.0,-1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,15800000.0,-40000000.0,95100000.0,22400000.0,-13100000.0,-17000000.0,38700000.0,-17700000.0,-6900000.0,19200000.0,4600000.0,-6400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-87000000.0,-119700000.0,-95800000.0,353100000.0,-3000000.0,-58800000.0,-73200000.0,-3200000.0,-51900000.0,-35400000.0,-5800000.0,-2800000.0,-2700000.0,100000.0,28500000.0,16000000.0,-37600000.0,-47400000.0,-327300000.0,-450500000.0,-264600000.0,-154700000.0,-207900000.0,-84900000.0,-121700000.0,-111900000.0,15300000.0,-49500000.0,-114100000.0,-35600000.0,1900000.0,27200000.0
,otherNonCashItems,5900000.0,1200000.0,1900000.0,5300000.0,-400000.0,-20100000.0,-12800000.0,800000.0,6400000.0,22600000.0,66200000.0,24000000.0,77600000.0,40100000.0,19000000.0,22400000.0,0.0,0.0,0.0,0.0,0.0,0.0,5100000.0,0.0,-200000.0,-22700000.0,4300000.0,-2100000.0,8800000.0,28600000.0,500000.0,-200000.0
,netCashProvidedByOperatingActivites,206100000.0,259100000.0,214700000.0,203400000.0,173200000.0,110900000.0,175200000.0,78800000.0,212700000.0,289900000.0,300000000.0,265600000.0,403900000.0,308800000.0,334700000.0,322300000.0,300700000.0,310600000.0,192600000.0,259500000.0,339900000.0,313900000.0,212100000.0,329400000.0,252000000.0,196100000.0,271300000.0,198100000.0,268700000.0,179800000.0,163400000.0,126500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149700000.0,0.0,-230900000.0,-238200000.0,-188400000.0,-143000000.0,-133900000.0,-126400000.0,-175900000.0,-648500000.0,-843900000.0,-381400000.0,-309200000.0,-246700000.0,-156200000.0,-115300000.0,-146700000.0,-166500000.0,-147200000.0,-161700000.0,-198800000.0,-201100000.0
,acquisitionsNet,0.0,0.0,-217000000.0,-167000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-527000000.0,-3000000.0,-22000000.0,-24000000.0,-87000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500000.0,-44000000.0,-12800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700000.0,0.0,0.0,3800000.0,23300000.0,115400000.0,58500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
