Date,2018-12-31,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,45778000.0,41674000.0,49825000.0,10791000.0,26864000.0,11679000.0,19589000.0,23259000.0,41306000.0,72438000.0,45649000.0
Short-term investments,7460000.0,7180000.0,8148000.0,745000.0,,,,,,,
Cash and short-term investments,53238000.0,48854000.0,57973000.0,11536000.0,,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,2570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,62042000.0,49959000.0,61467000.0,13599000.0,,,,,,,
Property, Plant & Equipment Net,13513000.0,10034000.0,9645000.0,5338000.0,2669000.0,3725000.0,4835000.0,5530000.0,6696000.0,7216000.0,8029000.0
Goodwill and Intangible Assets,11987000.0,15249000.0,15893000.0,5535000.0,104000.0,161000.0,218000.0,274000.0,483000.0,815000.0,6741000.0
Long-term investments,157133000.0,7000000.0,10000000.0,745000000000.0,3000000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Total non-current assets,,,,,,,,,,,
Total assets,1287924000.0,975409000.0,940664000.0,695865000.0,580148000.0,569815000.0,554521000.0,530183000.0,536557000.0,594365000.0,575406000.0
Payables,1007512000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,40000000.0,90000000.0,0.0,,,,,,,
Total current liabilities,1007512000.0,809529000.0,832504000.0,557677000.0,,,,,,,
Long-term debt,134460000.0,35000000.0,30000000.0,70000000.0,59000000.0,,,,,,
Total debt,87619000.0,120319000.0,70291000.0,58891000.0,58891000.0,50000000.0,49250000.0,30400000.0,64200000.0,,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Deposit Liabilities,746529000.0,742504000.0,557677000.0,456298000.0,449767000.0,447398000.0,422058000.0,448973000.0,476302000.0,,
Total non-current liabilities,,,,,,,,,,,
Total liabilities,1149737000.0,839562000.0,867181000.0,631321000.0,518695000.0,512522000.0,500336000.0,475080000.0,483669000.0,544488000.0,520041000.0
Other comprehensive income,-2706000.0,-267000.0,614000.0,-214000.0,-842000.0,-2286000.0,-352000.0,-2318000.0,-5126000.0,,
Retained earnings (deficit),15264000.0,14003000.0,10764000.0,9107000.0,7163000.0,4049000.0,2473000.0,1529000.0,1323000.0,1130000.0,8221000.0
Total shareholders equity,138187000.0,135847000.0,73483000.0,64544000.0,61453000.0,57293000.0,54185000.0,55103000.0,52888000.0,49877000.0,55365000.0
Investments,-110248000.0,886575000.0,839901000.0,660197000.0,536573000.0,540349000.0,517678000.0,492955000.0,476973000.0,499582000.0,502800000.0
Net Debt,26146000.0,,,,,,,,,,
Other Assets,1105000.0,,,,,,,,,,
Other Liabilities,0.0,769529000.0,742504000.0,557677000.0,,,,,,,
