Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,62397000.0,59763000.0,57072000.0,47226000.0,49973000.0,43047000.0,44282000.0,0.0,0.0,37879000.0,55030000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7285000.0
Cash and short-term investments,62397000.0,59763000.0,57072000.0,47226000.0,49973000.0,43047000.0,44282000.0,0.0,0.0,37879000.0,62315000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26981000.0
Inventories,39617000.0,41993000.0,41493000.0,45057000.0,35817000.0,35495000.0,34835000.0,0.0,0.0,27965000.0,23284000.0
Total current assets,144761000.0,139053000.0,133875000.0,126791000.0,122853000.0,112748000.0,114088000.0,0.0,0.0,94020000.0,38850000.0
Property Plant & Equipment Net,30567000.0,29995000.0,30510000.0,30450000.0,27492000.0,27610000.0,26091000.0,0.0,0.0,22717000.0,20474000.0
Goodwill and Intangible Assets,149484000.0,77750000.0,81630000.0,91837000.0,28280000.0,31006000.0,31172000.0,0.0,0.0,36809000.0,17183000.0
Long-term investments,0.0,1722000.0,815000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,156000.0,130000.0,158000.0,9543000.0,1523000.0,1483000.0,823000.0,6333000.0,0.0,1835000.0,1935000.0
Total non-current assets,180717000.0,112324000.0,115902000.0,125032000.0,60429000.0,64181000.0,36569000.0,0.0,0.0,38048000.0,1340000.0
Total assets,325478000.0,251377000.0,249777000.0,251823000.0,183282000.0,176929000.0,176748000.0,0.0,0.0,154785000.0,155997000.0
Payables,7238000.0,6260000.0,7719000.0,7627000.0,6646000.0,4966000.0,5592000.0,0.0,0.0,4466000.0,6901000.0
Short-term debt,75824000.0,5250000.0,4500000.0,3750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,20914000.0,24173000.0,22887000.0,22571000.0,15251000.0,13735000.0,21703000.0,471000.0,0.0,14147000.0,16752000.0
Long-term debt,75824000.0,44930000.0,50147000.0,54610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,151648000.0,50180000.0,54647000.0,58360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1980000.0,335000.0,1248000.0,1482000.0,886000.0,859000.0,979000.0,471000.0,0.0,809000.0,2050000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,113597000.0,51786000.0,57305000.0,62780000.0,2158000.0,2165000.0,4145000.0,3575000.0,0.0,3277000.0,1340000.0
Total liabilities,134511000.0,75959000.0,80192000.0,85351000.0,17409000.0,15900000.0,21703000.0,4046000.0,0.0,17424000.0,18092000.0
Other comprehensive income,90121704,129193000,125608000,122356000,117151000,111851000,65894161,0.0,0.0,53874714,722000.0
Retained earnings (deficit),63108000.0,49602000.0,46923000.0,49632000.0,51052000.0,48869000.0,46888000.0,0.0,0.0,42177000.0,45515000.0
Total shareholders equity,190967000.0,175418000.0,169585000.0,166472000.0,165873000.0,161029000.0,155045000.0,-4046000.0,0.0,137361000.0,137905000.0
Investments,0.0,1722000.0,815000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7285000.0
Net Debt,89251000.0,-9583000.0,-2425000.0,11134000.0,-49973000.0,-43047000.0,-44282000.0,0.0,0.0,-37879000.0,-62315000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,26091000.0,0.0,0.0,22717000.0,4567000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,-4145000.0,0.0,0.0,0.0,9851000.0
