Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,779000000.0,518000000.0,286000000.0,142000000.0,107000000.0
Revenue Growth,,,,,
Cost of Revenue,638000000.0,480000000.0,266000000.0,133000000.0,111000000.0
Gross Profit,141000000.0,38000000.0,20000000.0,8000000.0,-4000000.0
R&D Expenses,,,,,
SG&A Expense,100000000.0,17000000.0,16000000.0,16000000.0,16000000.0
Operating Expenses,100000000.0,17000000.0,16000000.0,16000000.0,16000000.0
Operating Income,41000000.0,21000000.0,4000000.0,-8000000.0,-20000000.0
Interest Expense,4000000.0,9000000.0,6000000.0,3000000.0,8000000.0
Earnings before Tax,38000000.0,12000000.0,-2000000.0,-8000000.0,-88000000.0
Income Tax Expense,-110000000.0,0000000.0,000000.0,000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,147000000.0,12000000.0,-2000000.0,-9000000.0,-90000000.0
Preferred Dividends,,,,,
Net Income Com,147000000.0,12000000.0,-2000000.0,-9000000.0,-90000000.0
EPS,6.58,0.54,-0.09,-1.34,-7.19
EPS Diluted,5.66,0.54,-0.09,-1.34,-7.19
Weighted Average Shs Out,22000000.0,22000000.0,22000000.0,16000000.0,13000000.0
Weighted Average Shs Out (Dil),27000000.0,22000000.0,22000000.0,16000000.0,13000000.0
Dividend per Share,,,,,
Gross Margin,0.18100128369705,0.073359073359073,0.06993006993007,0.056338028169014,-0.037383177570093
EBITDA Margin,0.061617458279846,0.048262548262548,0.024475524475524,-0.02112676056338,-0.70093457943925
EBIT Margin,0.052631578947368,0.040540540540541,0.013986013986014,-0.042253521126761,-0.76635514018692
Profit Margin,0.18870346598203,0.023166023166023,-0.006993006993007,-0.063380281690141,-0.8411214953271
Free Cash Flow margin,,,,,
EBITDA,48000000.0,25000000.0,7000000.0,-3000000.0,-75000000.0
EBIT,41000000,21000000,4000000,-6000000,-82000000
Consolidated Income,147000000.0,12000000.0,-2000000.0,-9000000.0,-90000000.0
Earnings Before Tax Margin,0.048780487804878,0.023166023166023,-0.006993006993007,-0.056338028169014,-0.82242990654206
Net Profit Margin,0.18870346598203,0.023166023166023,-0.006993006993007,-0.063380281690141,-0.8411214953271
