Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,224936000.0,186849000.0,217027000.0,259801000.0,185123000.0,439291000.0,576678000.0,356849000.0,126966000.0,51019000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,224936000.0,186849000.0,217027000.0,259801000.0,185123000.0,439291000.0,576678000.0,356849000.0,126966000.0,51019000.0
Receivables,54924000.0,44702000.0,36550000.0,91202000.0,130969000.0,93512000.0,103265000.0,85629000.0,71777000.0,61724000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,299628000.0,248441000.0,270555000.0,364036000.0,336611000.0,620630000.0,731509000.0,468565000.0,216341000.0,126742000.0
Property, Plant & Equipment Net,2434829000.0,2501013000.0,2578388000.0,2574661000.0,2459486000.0,2125374000.0,1643623000.0,1605785000.0,1606121000.0,1602663000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,72470000.0,28720000.0,3221000.0,0.0,0.0
Total non-current assets,2465009000.0,2520437000.0,2607720000.0,2620380000.0,2524324000.0,2213650000.0,1900222000.0,1667781000.0,1662084000.0,1659606000.0
Total assets,2764637000.0,2768878000.0,2878275000.0,2984416000.0,2860935000.0,2834280000.0,2631731000.0,2136346000.0,1878425000.0,1786348000.0
Payables,26826000.0,16196000.0,11774000.0,35742000.0,42404000.0,52930000.0,48286000.0,36708000.0,25100000.0,16279000.0
Short-term debt,96311000.0,0.0,0.0,0.0,0.0,0.0,238907000.0,0.0,0.0,0.0
Total current liabilities,161242000.0,48862000.0,45143000.0,84514000.0,83045000.0,101671000.0,343505000.0,67349000.0,54185000.0,41006000.0
Long-term debt,1123625000.0,1080826000.0,1083710000.0,1070281000.0,1057487000.0,1064092000.0,850530000.0,770648000.0,758233000.0,746674000.0
Total debt,1219936000.0,1080826000.0,1083710000.0,1070281000.0,1057487000.0,1064092000.0,1089437000.0,770648000.0,758233000.0,746674000.0
Deferred revenue,0.0,0.0,0.0,0.0,1561000.0,8786000.0,16854000.0,1774000.0,2197000.0,1876000.0
Tax Liabilities,169122000.0,197465000.0,343020000.0,381619000.0,346961000.0,368416000.0,270478000.0,223678000.0,222413000.0,200549000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1295469000.0,1282092000.0,1430136000.0,1453739000.0,1407125000.0,1437181000.0,1122381000.0,996009000.0,982363000.0,948279000.0
Total liabilities,1456711000.0,1330954000.0,1475279000.0,1538253000.0,1490170000.0,1538852000.0,1465886000.0,1063358000.0,1036548000.0,989285000.0
Other comprehensive income,-3760000.0,8677000.0,10245000.0,-4076000.0,-902000.0,-795000.0,-258000.0,-79000.0,304000.0,249000.0
Retained earnings (deficit),549475000.0,668598000.0,637992000.0,701838000.0,635017000.0,571483000.0,460090000.0,423073000.0,425634000.0,389218000.0
Total shareholders equity,1307926000.0,1437924000.0,1402996000.0,1446163000.0,1370765000.0,1295428000.0,1165845000.0,1072988000.0,841877000.0,797063000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,995000000.0,893977000.0,866683000.0,810480000.0,872364000.0,624801000.0,512759000.0,413799000.0,631267000.0,695655000.0
Other Assets,19768000.0,16890000.0,16978000.0,13033000.0,20519000.0,87827000.0,51566000.0,26087000.0,17598000.0,13999000.0
Other Liabilities,38105000.0,32666000.0,33369000.0,48772000.0,40641000.0,48741000.0,56312000.0,30641000.0,29085000.0,24727000.0
