Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,19784000.0,31443000.0,39785000.0,3524387.0
Short-term investments,44919000.0,48819000.0,0.0,0.0
Cash and short-term investments,64703000.0,80262000.0,39785000.0,3524387.0
Receivables,2463000.0,1810000.0,2959000.0,513300.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,71665000.0,87078000.0,43811000.0,5572475.0
Property, Plant & Equipment Net,21000.0,16000.0,14000.0,13163.0
Goodwill and Intangible Assets,2575000.0,2410000.0,2318000.0,2254756.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,4499000.0,5006000.0,1067000.0,1534788.0
Total non-current assets,2596000.0,2426000.0,2332000.0,2267919.0
Total assets,74261000.0,89504000.0,46143000.0,7840394.0
Payables,7733000.0,7154000.0,2823000.0,1798682.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,10225000.0,8596000.0,10872000.0,1812739.0
Long-term debt,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0
Deferred revenue,106000.0,152000.0,0.0,0.0
Tax Liabilities,0.0,169000.0,126000.0,14057.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,1102000.0,1027000.0,802000.0,593941.0
Total liabilities,11327000.0,9623000.0,11674000.0,2406680.0
Other comprehensive income,0.0,0.0,0.0,0.0
Retained earnings (deficit),-69117000.0,-49254000.0,-28728000.0,-23752204.0
Total shareholders equity,62934000.0,79881000.0,34469000.0,5433714.0
Investments,44919000.0,48819000.0,0.0,0.0
Net Debt,-64703000.0,,,
Other Assets,4499000.0,,,
Other Liabilities,2492000.0,1442000.0,8049000.0,14057.0
