Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,1968403.0,3906797.0,5949004.0,11608452.0,6521930.0,530052.0,657946.0,225277.0,1503105.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1968403.0,3906797.0,5949004.0,11608452.0,6521930.0,530052.0,657946.0,225277.0,1503105.0
Receivables,7071815.0,3647025.0,3745695.0,3917925.0,2156378.0,1659802.0,426818.0,690575.0,391114.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,9607389.0,7952066.0,10029016.0,15736685.0,8930336.0,2383300.0,1260833.0,1120485.0,1957892.0
Property, Plant & Equipment Net,272239.0,286043.0,460650.0,596008.0,588919.0,156482.0,113757.0,152434.0,140918.0
Goodwill and Intangible Assets,12895275.0,5240556.0,6371215.0,5088412.0,483544.0,362346.0,18000.0,108091.0,3795.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,13310688.0,5675237.0,6993601.0,5802366.0,1173104.0,565402.0,140805.0,281563.0,153053.0
Total assets,22918077.0,13627303.0,17022617.0,21539051.0,10103440.0,2948702.0,1401638.0,1402048.0,2110945.0
Payables,2618103.0,1756841.0,1438389.0,995275.0,310611.0,817057.0,1163307.0,1080015.0,636864.0
Short-term debt,1526288.0,500550.0,0.0,7291.0,54376.0,43852.0,92638.0,25070.0,351568.0
Total current liabilities,15699762.0,7706531.0,7284016.0,6355205.0,2526678.0,2518591.0,2595770.0,2473147.0,2166912.0
Long-term debt,0.0,0.0,0.0,0.0,7291.0,34013.0,116567.0,27850.0,10569.0
Total debt,1526288.0,500550.0,0.0,7291.0,61667.0,77865.0,209205.0,52920.0,362137.0
Deferred revenue,0.0,17419.0,3378110.0,3687192.0,1873605.0,1292228.0,1140140.0,1132794.0,1097466.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,627187.0,750738.0,996805.0,3317287.0,1881137.0,119317.0,780336.0,19789.0
Total liabilities,15699762.0,8333718.0,8034754.0,7352010.0,5843965.0,4399728.0,2715087.0,3253483.0,2186701.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-53094649.0,-47277420.0,-41809721.0,-34249521.0,-22941350.0,-26125414.0,-22803422.0,-18130784.0,-14152192.0
Total shareholders equity,7218315.0,5293585.0,8987863.0,14187041.0,4259475.0,-1451026.0,-1313449.0,-1851435.0,-75756.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-442115.0,-3406247.0,-5949004.0,-11601161.0,-6460263.0,-452187.0,-448741.0,-172357.0,-1140968.0
Other Assets,567171.0,398244.0,334317.0,210308.0,252028.0,193446.0,176069.0,204633.0,63673.0
Other Liabilities,11555371.0,5449140.0,5845627.0,5352639.0,2161691.0,1657682.0,1339825.0,1368062.0,1178480.0
