Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,107776000.0,136411000.0,142086000.0,205912000.0,121042000.0,102712000.0,9240000.0,22615000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,107776000.0,136411000.0,142086000.0,205912000.0,121042000.0,102712000.0,9240000.0,22615000.0
Receivables,2274000.0,4653000.0,1789000.0,4151000.0,3458000.0,1706000.0,2452000.0,185000.0
Inventories,748000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,116472000.0,147446000.0,150457000.0,213768000.0,126597000.0,105420000.0,12381000.0,23374000.0
Property Plant & Equipment Net,1121000.0,1395000.0,1054000.0,943000.0,300000.0,235000.0,235000.0,534000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,6472000.0,1594000.0,1253000.0,1149000.0,607000.0,466000.0,1691000.0,695000.0
Total assets,122944000.0,149040000.0,151710000.0,214917000.0,127204000.0,105886000.0,14072000.0,24069000.0
Payables,3210000.0,5306000.0,2555000.0,2857000.0,4105000.0,1881000.0,2018000.0,800000.0
Short-term debt,0.0,0.0,0.0,0.0,3436000.0,5928000.0,3641000.0,2197000.0
Total current liabilities,14963000.0,18525000.0,11495000.0,10697000.0,17276000.0,13191000.0,8661000.0,6974000.0
Long-term debt,28291000.0,0.0,0.0,165000.0,1124000.0,4560000.0,7881000.0,5551000.0
Total debt,28291000.0,0.0,0.0,165000.0,4560000.0,10488000.0,11522000.0,7748000.0
Deferred revenue,6000.0,660000.0,1255000.0,909000.0,258000.0,92000.0,699000.0,0.0
Tax Liabilities,1291000.0,1107000.0,967000.0,822000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,28299000.0,105000.0,162000.0,330000.0,1140000.0,4887000.0,88460000.0,85698000.0
Total liabilities,43262000.0,18630000.0,11657000.0,10862000.0,18638000.0,18078000.0,97121000.0,92672000.0
Other comprehensive income,613671000,592243000,487148000,473670000,294998000,87782000,0.0,0.0
Retained earnings (deficit),-534042000.0,-461884000.0,-347132000.0,-269652000.0,-186463000.0,0.0,-90085000.0,-74998000.0
Total shareholders equity,79682000.0,130410000.0,140053000.0,204055000.0,108566000.0,87808000.0,-83049000.0,-68603000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-79485000.0,-136411000.0,-142086000.0,-205747000.0,-116482000.0,-92224000.0,2282000.0,-14867000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,689000.0,574000.0
Other Liabilities,0.0,0.0,0.0,-165000.0,222000.0,0.0,3002000.0,3977000.0
