Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,17000000.0,17000000.0,15000000.0,15000000.0,15000000.0
Stock-based compensation,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Operating Cash Flow,24000000.0,30000000.0,29000000.0,28000000.0,25000000.0
Capital Expenditure,-66000000.0,-49000000.0,-53000000.0,-15000000.0,-20000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,0,0,0,10000000
Investing Cash flow,-7000000.0,-43000000.0,-30000000.0,-10000000.0,-6000000.0
Issuance (repayment) of debt,-106000000.0,-64000000.0,-35000000.0,-7000000.0,-28000000.0
Issuance (buybacks) of shares,-7000000.0,-3000000.0,-3000000.0,-4000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,-22000000.0,11000000.0,-28000000.0,-3000000.0,-18000000.0
Effect of forex changes on cash,-0000000.0,1000000.0,-1000000.0,-3000000.0,-2000000.0
Net cash flow / Change in cash,-5000000.0,-1000000.0,-31000000.0,13000000.0,-1000000.0
Free Cash Flow,-42000000.0,-19000000.0,-25000000.0,13000000.0,5000000.0
Net Cash/Marketcap,,,,,
