Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,483600000.0,109297000.0,103248000.0,69795000.0,64734000.0,61261000.0,51193000.0,44136000.0,44849000.0,38586000.0,35519000.0
Stock-based compensation,50000000.0,25315000.0,21287000.0,20813000.0,26019000.0,26134000.0,24107000.0,19848000.0,18646000.0,11765000.0,1714000.0
Operating Cash Flow,1015500000.0,314671000.0,188811000.0,449307000.0,448260000.0,472385000.0,235653000.0,237438000.0,248626000.0,176136000.0,162300000.0
Capital Expenditure,185300000.0,93305000.0,89466000.0,50216000.0,49428000.0,47662000.0,41238000.0,36001000.0,37971000.0,20843000.0,-14197000.0
Acquisitions and disposals,-2996400000.0,-51153000.0,-921537000.0,-183113000.0,-129550000.0,-300437000.0,-223454000.0,-149914000.0,-108994000.0,-138198000.0,-101024000.0
Investment purchases and sales,0.0,0.0,0.0,-212176000.0,-387787000.0,-26757000.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-3177800000.0,-183829000.0,-275729000.0,-775065000.0,-380136000.0,-347678000.0,-258692000.0,-184944000.0,-146182000.0,-156255000.0,-115221000.0
Issuance (repayment) of debt,-3423600000.0,-1453954000.0,-1269537000.0,-1102748000.0,-612680000.0,-493819000.0,-829842000.0,-311457000.0,-283202000.0,-218083000.0,4176000.0
Issuance (buybacks) of shares,-604200000.0,0.0,0.0,-212176000.0,-387787000.0,-26757000.0,-285760000.0,-215766000.0,-285615000.0,-236941000.0,-17122000.0
Dividend payments,-81700000.0,-46277000.0,-42218000.0,-32430000.0,-26963000.0,-19246000.0,-12644000.0,-7666000.0,-3849000.0,-1914000.0,-1917000.0
Financing Cash Flow,461500000.0,1978111000.0,-97431000.0,524194000.0,-248914000.0,25506000.0,93014000.0,-124723000.0,-46759000.0,25848000.0,-12957000.0
Effect of forex changes on cash,-37300000.0,-36542000.0,19266000.0,-26143000.0,-18868000.0,-10124000.0,19000.0,2380000.0,-7011000.0,2553000.0,12732000.0
Net cash flow / Change in cash,-1738100000.0,2108953000.0,-165083000.0,172293000.0,-199658000.0,140089000.0,69994000.0,-69849000.0,48674000.0,48282000.0,46854000.0
Free Cash Flow,830200000.0,221366000.0,99345000.0,399091000.0,398832000.0,424723000.0,194415000.0,201437000.0,210655000.0,155293000.0,148103000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1046
