date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,45270000.0,47943000.0,36600000.0,26684000.0,21840000.0
,depreciationAndAmortization,11721000.0,10842000.0,7881000.0,8134000.0,7936000.0
,deferredIncomeTax,-4963000.0,1885000.0,4283000.0,2498000.0,-2388000.0
,stockBasedCompensation,774000.0,453000.0,294000.0,954000.0,384000.0
,changeInWorkingCapital,3531907000.0,-23133000.0,-775363000.0,-24403000.0,-612894000.0
,accountsReceivables,-3710000.0,1304000.0,-1708000.0,-279000.0,-629000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,327000.0,821000.0,829000.0,94000.0,-84000.0
,otherWorkingCapital,323028000.0,-3208879000.0,-3185746000.0,-2410383000.0,-2385980000.0
,otherNonCashItems,-3521168000.0,24838000.0,768480000.0,32287000.0,612544000.0
,netCashProvidedByOperatingActivites,63541000.0,62828000.0,42175000.0,46154000.0,27422000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2463000.0,-4103000.0,-3112000.0,-1274000.0,-695000.0
,acquisitionsNet,0.0,0.0,56389000.0,0.0,36774000.0
,purchasesOfInvestments,-506458000.0,-188608000.0,-38852000.0,-183319000.0,-266503000.0
,salesMaturitiesOfInvestments,388209000.0,215067000.0,68187000.0,232973000.0,270760000.0
,otherInvestingActivites,-441710000.0,-54428000.0,-93573000.0,-104342000.0,-118395000.0
,netCashUsedForInvestingActivites,-562422000.0,-32072000.0,-10961000.0,-55962000.0,-78059000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-44000000.0,-74034000.0,-45313000.0,-39750000.0,-18938000.0
,commonStockIssued,610000.0,655000.0,36645000.0,4399000.0,195000.0
,commonStockRepurchased,-213000.0,-1293000.0,-138000.0,-797000.0,0.0
,dividendsPaid,-12814000.0,-11863000.0,-8792000.0,-7228000.0,-6563000.0
,otherFinancingActivites,887499000.0,-541000.0,38905000.0,-33839000.0,136061000.0
,netCashUsedProvidedByFinancingActivities,831082000.0,-87076000.0,21307000.0,-77215000.0,110755000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,332201000.0,-56320000.0,52521000.0,-87023000.0,60118000.0
,cashAtEndOfPeriod,417281000.0,85080000.0,141400000.0,88879000.0,175902000.0
,cashAtBeginningOfPeriod,85080000.0,141400000.0,88879000.0,175902000.0,115784000.0
,operatingCashFlow,63541000.0,62828000.0,42175000.0,46154000.0,27422000.0
,capitalExpenditure,-2463000.0,2425000.0,1606000.0,5559000.0,793000.0
,freeCashFlow,61078000.0,58725000.0,39063000.0,44880000.0,26713000.0
