Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,14000000.0,16000000.0,18000000.0,624000000.0,1244000000.0
Stock-based compensation,,,,,
Operating Cash Flow,303000000.0,73000000.0,121000000.0,-11000000.0,2709000000.0
Capital Expenditure,-1000000.0,-17000000.0,-31000000.0,-15000000.0,-55000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,0,0,-850000000,-1807000000
Investing Cash flow,197000000.0,50000000.0,62000000.0,489000000.0,-1177000000.0
Issuance (repayment) of debt,-10354000000.0,-12394000000.0,-17623000000.0,-18500000000.0,-44731000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-864000000.0,-123000000.0,-536000000.0,-464000000.0,-1112000000.0
Effect of forex changes on cash,000000.0,000000.0,000000.0,000000.0,-4000000.0
Net cash flow / Change in cash,-364000000.0,000000.0,-353000000.0,14000000.0,416000000.0
Free Cash Flow,302000000.0,56000000.0,90000000.0,-26000000.0,2654000000.0
Net Cash/Marketcap,,,,,
