Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,473956000.0,341966000.0,301320000.0,535846000.0,195626000.0,84038000.0
Short-term investments,249493000.0,337334000.0,404693000.0,128632000.0,0.0,0.0
Cash and short-term investments,723449000.0,679300000.0,706013000.0,664478000.0,195626000.0,84038000.0
Receivables,414209000.0,406019000.0,477825000.0,469260000.0,238859000.0,80624000.0
Inventories,124871000.0,123895000.0,230387000.0,178146000.0,115072000.0,56441000.0
Total current assets,1311811000.0,1384365000.0,1480571000.0,1355414000.0,563171000.0,224288000.0
Property, Plant & Equipment Net,106286000.0,104908000.0,76553000.0,44501000.0,26435000.0,6486000.0
Goodwill and Intangible Assets,84599000.0,73392000.0,78557000.0,34373000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,11446000.0,81872000.0,176278000.0,83020000.0,42001000.0,0.0
Total non-current assets,203736000.0,197710000.0,341355000.0,163652000.0,69880000.0,6486000.0
Total assets,1515547000.0,1582075000.0,1821926000.0,1519066000.0,633051000.0,230774000.0
Payables,251657000.0,212731000.0,313773000.0,260842000.0,195666000.0,70896000.0
Short-term debt,0.0,0.0,0.0,0.0,132589000.0,3985000.0
Total current liabilities,719383000.0,701300000.0,756340000.0,508257000.0,461311000.0,209831000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,6725000.0
Total debt,0.0,0.0,0.0,0.0,132589000.0,10710000.0
Deferred revenue,36836000.0,42432000.0,49904000.0,44448000.0,9009000.0,5606000.0
Tax Liabilities,1092000.0,928000.0,9394000.0,2868000.0,30631000.0,17841000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,60226000.0,56812000.0,67054000.0,29358000.0,28664000.0,18173000.0
Total liabilities,779609000.0,758112000.0,823394000.0,537615000.0,489975000.0,228004000.0
Other comprehensive income,-66000.0,-9000.0,-978000.0,691000.0,37000.0,0.0
Retained earnings (deficit),-319067000.0,-132112000.0,140142000.0,242919000.0,67242000.0,-64535000.0
Total shareholders equity,735938000.0,823963000.0,998532000.0,981451000.0,75262000.0,-63466000.0
Investments,249493000.0,337334000.0,404693000.0,128632000.0,0.0,0.0
Net Debt,-723449000.0,-679300000.0,-706013000.0,-664478000.0,-63037000.0,-73328000.0
Other Assets,49282000.0,175151000.0,66346000.0,43530000.0,13614000.0,3185000.0
Other Liabilities,467726000.0,488569000.0,442567000.0,247415000.0,133056000.0,134950000.0
