Date,2018-03,2017-03,2016-03,2015-03,2014-03
Revenue,99000000.0,76000000.0,69000000.0,67000000.0,63000000.0
Revenue Growth,,,,,
Cost of Revenue,66000000.0,52000000.0,46000000.0,43000000.0,40000000.0
Gross Profit,33000000.0,24000000.0,23000000.0,24000000.0,23000000.0
R&D Expenses,,,,,
SG&A Expense,000000.0,000000.0,0000000.0,000000.0,000000.0
Operating Expenses,25000000.0,19000000.0,17000000.0,17000000.0,16000000.0
Operating Income,8000000.0,6000000.0,6000000.0,7000000.0,6000000.0
Interest Expense,0000000.0,0000000.0,0000000.0,0000000.0,000000.0
Earnings before Tax,7000000.0,5000000.0,6000000.0,6000000.0,5000000.0
Income Tax Expense,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,5000000.0,3000000.0,4000000.0,4000000.0,4000000.0
Preferred Dividends,,,,,
Net Income Com,5000000.0,3000000.0,4000000.0,4000000.0,4000000.0
EPS,0.10,0.07,0.07,0.08,0.07
EPS Diluted,0.10,0.07,0.07,0.07,0.07
Weighted Average Shs Out,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0
Weighted Average Shs Out (Dil),50000000.0,50000000.0,54000000.0,54000000.0,52000000.0
Dividend per Share,,,,,
Gross Margin,0.33333333333333,0.31578947368421,0.33333333333333,0.35820895522388,0.36507936507937
EBITDA Margin,0.11111111111111,0.11842105263158,0.1304347826087,0.13432835820896,0.14285714285714
EBIT Margin,0.070707070707071,0.065789473684211,0.08695652173913,0.08955223880597,0.095238095238095
Profit Margin,0.050505050505051,0.039473684210526,0.057971014492754,0.059701492537313,0.063492063492063
Free Cash Flow margin,,,,,
EBITDA,11000000.0,9000000.0,9000000.0,9000000.0,9000000.0
EBIT,7000000,5000000,6000000,6000000,6000000
Consolidated Income,5000000.0,3000000.0,4000000.0,4000000.0,4000000.0
Earnings Before Tax Margin,0.070707070707071,0.065789473684211,0.08695652173913,0.08955223880597,0.079365079365079
Net Profit Margin,0.050505050505051,0.039473684210526,0.057971014492754,0.059701492537313,0.063492063492063
