Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,218000000.0,122000000.0,49000000.0,52000000.0,73000000.0
Stock-based compensation,14000000.0,16000000.0,14000000.0,9000000.0,10000000.0
Operating Cash Flow,264000000.0,260000000.0,225000000.0,217000000.0,215000000.0
Capital Expenditure,-391000000.0,-400000000.0,-406000000.0,-495000000.0,-441000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,12000000,27000000,163000000,55000000,-185000000
Investing Cash flow,-379000000.0,-373000000.0,-242000000.0,-439000000.0,-626000000.0
Issuance (repayment) of debt,-80000000.0,000000.0,000000.0,000000.0,000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,194000000.0,17000000.0,202000000.0,197000000.0,439000000.0
Effect of forex changes on cash,-1000000.0,0000000.0,1000000.0,-1000000.0,-3000000.0
Net cash flow / Change in cash,77000000.0,-96000000.0,186000000.0,-26000000.0,25000000.0
Free Cash Flow,-128000000.0,-140000000.0,-180000000.0,-277000000.0,-226000000.0
Net Cash/Marketcap,,,,,
