Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,8958000.0,9185000.0,2352000.0,1007861.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,8958000.0,9185000.0,2352000.0,1007861.0
Receivables,206502000.0,94820000.0,71434000.0,0.0
Inventories,16218000.0,10082000.0,8938000.0,0.0
Total current assets,256347000.0,127783000.0,137508000.0,1007861.0
Property, Plant & Equipment Net,2113040000.0,1123812000.0,899124000.0,0.0
Goodwill and Intangible Assets,378818000.0,154868000.0,181811000.0,0.0
Long-term investments,0.0,0.0,256625000.0,500089682.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,2496138000.0,1282959000.0,1561942000.0,500089682.0
Total assets,2752485000.0,1410742000.0,1699450000.0,501097543.0
Payables,90353000.0,57051000.0,33079000.0,0.0
Short-term debt,1959000.0,1881000.0,1889000.0,0.0
Total current liabilities,269023000.0,155730000.0,172655000.0,133460.0
Long-term debt,1674540000.0,624865000.0,1332934000.0,0.0
Total debt,1676499000.0,626746000.0,1334823000.0,0.0
Deferred revenue,79501000.0,50559000.0,29974000.0,0.0
Tax Liabilities,67384000.0,120865000.0,118173000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,1781265000.0,770462000.0,1503664000.0,19500000.0
Total liabilities,2050288000.0,926192000.0,1676319000.0,19633460.0
Other comprehensive income,-68026000.0,-49497000.0,-56928000.0,0.0
Retained earnings (deficit),-1683319000.0,-1636819000.0,-1489117000.0,-20808.0
Total shareholders equity,638215000.0,435619000.0,23131000.0,5000003.0
Investments,0.0,0.0,256625000.0,500089682.0
Net Debt,1667541000.0,617561000.0,1332471000.0,-1007861.0
Other Assets,24669000.0,13696000.0,54784000.0,0.0
Other Liabilities,176711000.0,96798000.0,137687000.0,133460.0
