date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,34240000.0,20857000.0,21034000.0,16763000.0,9982000.0
,depreciationAndAmortization,0.0,442000.0,-152000.0,-175000.0,1064000.0
,deferredIncomeTax,0.0,-2013000.0,1280000.0,-2075000.0,3932000.0
,stockBasedCompensation,0.0,1194000.0,987000.0,251000.0,199000.0
,changeInWorkingCapital,6967000.0,-4652000.0,-440000.0,-911000.0,2486000.0
,accountsReceivables,0.0,-4606000.0,60000.0,-1765000.0,-580000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,-1245000.0,147000.0,1770000.0,-34000.0
,otherWorkingCapital,6037000.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-41207000.0,123517000.0,1558000.0,26175000.0,3371000.0
,netCashProvidedByOperatingActivites,0.0,139345000.0,24267000.0,40028000.0,21034000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-1388000.0,-2513000.0,-1567000.0,-1908000.0
,acquisitionsNet,0.0,0.0,0.0,5047000.0,0.0
,purchasesOfInvestments,0.0,-77098000.0,-1153000.0,-16370000.0,-75074000.0
,salesMaturitiesOfInvestments,0.0,59331000.0,37518000.0,23285000.0,49248000.0
,otherInvestingActivites,0.0,-296336000.0,101252000.0,-476599000.0,-155189000.0
,netCashUsedForInvestingActivites,0.0,-315491000.0,135104000.0,-466204000.0,-182923000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-142800000.0,-50000000.0,-135000000.0,-55000000.0
,commonStockIssued,0.0,357000.0,19113000.0,467000.0,43314000.0
,commonStockRepurchased,0.0,-15355000.0,0.0,0.0,-11733000.0
,dividendsPaid,0.0,-10525000.0,-10060000.0,-9355000.0,-7158000.0
,otherFinancingActivites,0.0,55345000.0,236665000.0,641093000.0,251663000.0
,netCashUsedProvidedByFinancingActivities,0.0,-112978000.0,195718000.0,497205000.0,221086000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-289124000.0,355089000.0,71029000.0,59197000.0
,cashAtEndOfPeriod,0.0,261229000.0,550353000.0,195264000.0,124235000.0
,cashAtBeginningOfPeriod,261229000.0,550353000.0,195264000.0,124235000.0,65038000.0
,operatingCashFlow,0.0,139345000.0,24267000.0,40028000.0,21034000.0
,capitalExpenditure,0.0,-1388000.0,-2513000.0,-1567000.0,-1908000.0
,freeCashFlow,0.0,137957000.0,21754000.0,38461000.0,19126000.0
