Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,9464000.0,19837000.0,9859000.0,34809000.0,13403000.0,12294000.0,2122000.0
Short-term investments,91309000.0,82483000.0,94086000.0,89491000.0,35040000.0,0.0,0.0
Cash and short-term investments,100773000.0,102320000.0,103945000.0,124300000.0,48443000.0,12294000.0,2122000.0
Receivables,19616000.0,16589000.0,14421000.0,11468000.0,8337000.0,3981000.0,1399000.0
Inventories,11586000.0,8474000.0,5613000.0,3949000.0,2547000.0,2197000.0,1375000.0
Total current assets,134670000.0,130291000.0,125292000.0,141212000.0,60278000.0,19202000.0,5248000.0
Property Plant & Equipment Net,5878000.0,4848000.0,4127000.0,3183000.0,1474000.0,1707000.0,1755000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,6291000.0,5284000.0,4485000.0,3423000.0,2675000.0,1833000.0,1979000.0
Total assets,140961000.0,135575000.0,129777000.0,144635000.0,62953000.0,21035000.0,7227000.0
Payables,6202000.0,3400000.0,3267000.0,1908000.0,2128000.0,1451000.0,1074000.0
Short-term debt,1250000.0,1125000.0,945000.0,1574000.0,898000.0,696000.0,636000.0
Total current liabilities,19733000.0,17677000.0,14364000.0,13070000.0,8111000.0,6084000.0,4096000.0
Long-term debt,0.0,0.0,1016000.0,1334000.0,1030000.0,756000.0,1364000.0
Total debt,1250000.0,1125000.0,1961000.0,2908000.0,1928000.0,1452000.0,2000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2107000.0,1660000.0,1374000.0,1094000.0,861000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,399000.0,891000.0,2369000.0,3059000.0,2122000.0,808000.0,61851000.0
Total liabilities,19967000.0,18356000.0,15380000.0,14404000.0,9141000.0,6892000.0,65947000.0
Other comprehensive income,308766000,282121000,262882000,253450000,150410000,0.0,0.0
Retained earnings (deficit),-187762000.0,-164840000.0,-148477000.0,-123255000.0,-96621000.0,-78259000.0,-59890000.0
Total shareholders equity,120994000.0,117219000.0,114397000.0,130231000.0,53812000.0,-76617000.0,-58720000.0
Investments,91309000.0,82483000.0,94086000.0,89491000.0,35040000.0,0.0,0.0
Net Debt,-8214000.0,-18712000.0,-7898000.0,-31901000.0,-11475000.0,-10842000.0,-122000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,730000.0,352000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,3937000.0,2386000.0
