date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,721470000.0,1271143000.0,2360767000.0,1318688000.0,796271000.0,357659000.0,713946000.0,488025000.0,504619000.0,778188000.0,134092000.0,-293613000.0,1830990000.0,1471947000.0,1757681000.0,1310284000.0,1121485000.0,62781223.0,162080015.0,112961007.0,310907988.0,244600000.0,263700000.0,294500000.0,248200000.0,274500000.0,226600000.0
,depreciationAndAmortization,785466000.0,734653000.0,719637000.0,727061000.0,687054000.0,700017000.0,724423000.0,610208000.0,607021000.0,590400000.0,582602000.0,566423000.0,548907000.0,427556000.0,363936000.0,375054000.0,383305000.0,364111924.0,307101032.0,289063213.0,259365173.0,256600000.0,253100000.0,218800000.0,182200000.0,173900000.0,157700000.0
,deferredIncomeTax,162836000.0,99157000.0,3017000.0,-221173000.0,71455000.0,-82518000.0,90864000.0,56564000.0,-25274000.0,58051000.0,138262000.0,88546000.0,-293476000.0,-81206000.0,-38910000.0,-29379000.0,6693000.0,74300000.0,31200000.0,11000000.0,19400000.0,10600000.0,-1000000.0,-4000000.0,-8000000.0,-15000000.0,-2000000.0
,stockBasedCompensation,73853000.0,90359000.0,73422000.0,64176000.0,56511000.0,45794000.0,46384000.0,47450000.0,50733000.0,49003000.0,43041000.0,54665000.0,49873000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,204000000.0,-67369000.0,1830309000.0,-116771000.0,-252780000.0,25095000.0,-105718000.0,818034000.0,-680226000.0,-44715000.0,401546000.0,-588103000.0,1052081000.0,266205000.0,409154000.0,706696000.0,1118192938.0,158362190.0,-56904318.0,66128735.0,-184121545.0,364900000.0,41600000.0,238300000.0,-20900000.0,127400000.0,24900000.0
,accountsReceivables,-129290000.0,361340000.0,-485433000.0,-329501000.0,-217736000.0,655489000.0,-179181000.0,-103649000.0,148113000.0,-274920000.0,-310188000.0,141104000.0,855572000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,284081000.0,712645000.0,-1092101000.0,-900946000.0,-132639000.0,593830000.0,-45963000.0,-298074000.0,-65655000.0,-433696000.0,-231913000.0,1117600000.0,-364280000.0,-102490000.0,-143971000.0,337862000.0,-635641000.0,28972554.0,-58371867.0,26302845.0,3831738.0,-29100000.0,-38800000.0,-11200000.0,-79000000.0,-63700000.0,-28000000.0
,accountsPayables,250561000.0,-253457000.0,235572000.0,314817000.0,236788000.0,-438788000.0,-111859000.0,39489000.0,-111496000.0,63571000.0,186417000.0,170229000.0,-861334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-160183000.0,5762596000.0,5829965000.0,3999656000.0,4116427000.0,4369207000.0,4344112000.0,4449830000.0,3631796000.0,4312022000.0,4356737000.0,3955191000.0,4543294000.0,3491213000.0,3225008000.0,2815854000.0,2109158000.0,990965062.0,832602872.0,889507190.0,823378455.0,1007500000.0,642600000.0,601000000.0,362700000.0,383600000.0,256200000.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14733000.0,25982000.0,33313000.0,43887000.0,22067000.0,-20976147.0,39717977.0,0.0,2000000.0,-100000.0,-100000.0,46900000.0,-100000.0,26900000.0,17700000.0
,netCashProvidedByOperatingActivites,2696877000.0,2809413000.0,2393952000.0,1051263000.0,1737533000.0,2157043000.0,1342898000.0,1077949000.0,1200385000.0,1032612000.0,873404000.0,1182297000.0,2498728000.0,1935306000.0,2251233000.0,2136615000.0,1029718000.0,494619927.0,497219905.0,495115325.0,820754667.0,604800000.0,641900000.0,577300000.0,450600000.0,447200000.0,424900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-520353000.0,-338404000.0,-331466000.0,-285925000.0,-215408007.0,-243598096.0,-261145658.0,-415404602.0,-374700000.0,-502900000.0,-306700000.0,-537400000.0,-263400000.0,-185300000.0
,acquisitionsNet,-88000000.0,-16000000.0,-33000000.0,-544000000.0,-340000000.0,-19000000.0,-769000000.0,0.0,-761000000.0,-4000000.0,-65000000.0,-33000000.0,-1826000000.0,-1543000000.0,-224000000.0,-155000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-488517000.0,-367741000.0,0.0,-50000000.0,-650000000.0,-111927000.0,-100000000.0,-19349000.0,-409403000.0,-2059776000.0,-1323264000.0,-261389000.0,-1010136000.0,-518830000.0,-1116702000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,392178000.0,67701000.0,50000000.0,150000000.0,600000000.0,111452000.0,27529000.0,92761000.0,1667142000.0,1333242000.0,394640000.0,36389000.0,499709000.0,1717078000.0,529105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-33171000.0,2873000.0,25348000.0,7389000.0,14106000.0,3010000.0,132250000.0,334526000.0,376116000.0,530165000.0,-514597000.0,0.0,17571000.0,5847000.0,0.0,-41903000.0,-82458000.0,-28866127.0,-5573268.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-1764294000.0,-1794191000.0,-1030069000.0,-918892000.0,-1025118000.0,-441696000.0,-1438062000.0,-839970000.0,-203995000.0,-661447000.0,-2262365000.0,-700412000.0,-3320686000.0,-856137000.0,-1147744000.0,-527481000.0,-534935000.0,-267581828.0,-901411629.0,-360399539.0,-410276385.0,-374300000.0,-500000000.0,-306000000.0,-535800000.0,-262500000.0,-180100000.0
