Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,1949000000.0,1106000000.0,1050000000.0,354000000.0,17550000.0,11888000.0
Short-term investments,886000000.0,361000000.0,433000000.0,388000000.0,0.0,0.0
Cash and short-term investments,2835000000.0,1467000000.0,1483000000.0,742000000.0,17550000.0,11888000.0
Receivables,5160000000.0,4362000000.0,1797000000.0,1635000000.0,162919000.0,199566000.0
Inventories,1562000000.0,1068000000.0,229000000.0,442000000.0,382903000.0,490414000.0
Total current assets,9781000000.0,6433000000.0,4076000000.0,3035000000.0,644995000.0,775658000.0
Property, Plant & Equipment Net,6947000000.0,2530000000.0,2096000000.0,2364000000.0,654040000.0,820985000.0
Goodwill and Intangible Assets,7934000000.0,4648000000.0,1523000000.0,1569000000.0,420129000.0,496810000.0
Long-term investments,1024000000.0,1032000000.0,272000000.0,513000000.0,0.0,0.0
Tax assets,280000000.0,174000000.0,111000000.0,64000000.0,16819000.0,10334000.0
Total non-current assets,17537000000.0,9371000000.0,4117000000.0,4600000000.0,1188810000.0,1442190000.0
Total assets,27318000000.0,15804000000.0,8193000000.0,7635000000.0,1833805000.0,2217848000.0
Payables,9082000000.0,5638000000.0,2457000000.0,2375000000.0,86409000.0,115212000.0
Short-term debt,1819000000.0,825000000.0,411000000.0,511000000.0,188104000.0,10616000.0
Total current liabilities,9016000000.0,5690000000.0,2556000000.0,2495000000.0,351901000.0,215875000.0
Long-term debt,9047000000.0,2440000000.0,1140000000.0,1563000000.0,341615000.0,541593000.0
Total debt,10866000000.0,3265000000.0,1551000000.0,2074000000.0,529719000.0,552209000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,867000000.0,837000000.0,81000000.0,102000000.0,52703000.0,72371000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,11808000000.0,4050000000.0,1599000000.0,2056000000.0,477378000.0,681224000.0
Total liabilities,20824000000.0,9740000000.0,4155000000.0,4551000000.0,829279000.0,897099000.0
Other comprehensive income,0.0,0.0,0.0,0.0,-336524000.0,-292624000.0
Retained earnings (deficit),-237000000.0,-69000000.0,2000000.0,0.0,-245751000.0,39625000.0
Total shareholders equity,2963000000.0,3038000000.0,2501000000.0,1787000000.0,1004526000.0,1320749000.0
Investments,1910000000.0,1393000000.0,705000000.0,901000000.0,0.0,0.0
Net Debt,8652000000.0,,,,,
Other Assets,224000000.0,,,,,
Other Liabilities,-1885000000.0,-773000000.0,-312000000.0,-391000000.0,77388000.0,90047000.0
